"Final.Status","ID","Year","ACT","GPA","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","App","Deposited","FAFSA.Received","CREDO.Invited","CREDO.Accepted","Regular.Visits.by.Date","Performance.Scholarship.Event","Academic.Scholarship.Event","Other.Admits.Density"
0,"App ID-238900","2016 Fall",24,3.03,189.02,77.425,28.439,92.75,0.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0597770667041738
0,"App ID-238901","2016 Fall",19,3.3,211.28,55.208,1.648,99.58,0.49,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0606796116504854
0,"App ID-238903","2016 Fall",28,3.99,230.44,74.441,3.657,94.67,0.08,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0820344544708778
0,"App ID-238905","2016 Fall",21,3.01,140.89,55.396,5.635,98.86,0.39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.177462289263531
0,"App ID-238906","2016 Fall",30,3.98,375.1,87.625,2.377,98.61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0420698359276399
0,"App ID-238917","2016 Fall",29,2.66,213.02,79.66,25.78,87.02,0.41,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.0232738557020946
0,"App ID-238918","2016 Fall",30,3.65,1124.44,103.874,56.961,64.02,0.04,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0.00175558715612437
0,"App ID-238929","2016 Fall",25,3.98,2.66,41.554,31.233,89.77,1.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0640348349502129
0,"App ID-238934","2016 Fall",23,3.55,453.67,60.413,19.08,94.19,0.01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.010482180293501
0,"App ID-238941","2016 Fall",24,3,205.2,62.23,28.531,81,0.15,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0.0280396761417406
1,"App ID-238957","2016 Fall",23,2.02,189.73,57.549,28.73,94.47,0.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0382875043508528
1,"App ID-238959","2016 Fall",28,3.93,58.62,53.655,8.032,94.12,0.29,0,1,0,0,1,0,1,1,1,0,0,0,2,0,1,0.0871513944223107
0,"App ID-238965","2016 Fall",23,3.64,102.49,46.102,4.121,96.77,0.27,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0727978645959719
0,"App ID-238967","2016 Fall",23,3.59,80.65,45.168,10.522,96.99,0.7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.11404675917126
1,"App ID-238970","2016 Fall",23,3.98,3.65,66.172,31.429,93.49,1.93,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.171815838874924
0,"App ID-238972","2016 Fall",25,3.58,90.73,55.515,0.964,99.38,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.20746887966805
0,"App ID-238973","2016 Fall",20,3.97,210.4,30.081,29.284,18.95,0.05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0307335063515913
0,"App ID-238975","2016 Fall",18,3.3,115.49,42.316,1.901,95.79,0.47,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.263019463440295
0,"App ID-238977","2016 Fall",22,4,80.8,70.938,0.331,100,0.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.302114803625378
1,"App ID-238978","2016 Fall",21,3.05,210.94,65.667,15.561,61.17,0.27,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0.0064263222157959
0,"App ID-238980","2016 Fall",23,3.22,215.51,64.709,44.095,83.63,0.24,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0113391540991042
0,"App ID-238981","2016 Fall",23,3.57,376.69,50.574,26.354,94.45,0.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00379449039993929
0,"App ID-238988","2016 Fall",21,3.54,10.18,89.458,3.858,98.7,1.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.31104199066874
0,"App ID-238989","2016 Fall",21,3.21,10.18,89.458,3.858,98.7,1.4,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.31104199066874
1,"App ID-238997","2016 Fall",21,3,51.75,49.28,18.677,97.06,1.03,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0588959683032607
0,"App ID-239013","2016 Fall",26,3.91,189.73,57.549,28.73,94.47,0.33,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0.0382875043508528
0,"App ID-239014","2016 Fall",25,3.35,224.26,57.349,40.5,59.1,0.08,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0246913580246914
0,"App ID-239023","2016 Fall",19,2.65,197.62,41.546,3.864,73.24,0.03,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.025879917184265
0,"App ID-239035","2016 Fall",24,3.39,208.42,73.58,4.677,96.71,0.24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.064143681847338
0,"App ID-239036","2016 Fall",22,3.73,0.64,53.139,41.737,90.84,2.28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.143757337614107
0,"App ID-239038","2016 Fall",20,3.67,3806.44,92.392,53.482,17.62,0.01,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0037395759320893
0,"App ID-239039","2016 Fall",27,2.91,96.75,43.232,1.697,92.69,0.12,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.117855038302887
0,"App ID-239040","2016 Fall",21,3.18,221.54,43.127,56.467,47.14,0.07,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0212513503462199
0,"App ID-239041","2016 Fall",26,3.4,558.52,157.212,17.678,88.99,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00565674850096165
0,"App ID-239042","2016 Fall",31,4,343.37,53.066,4.165,98.7,0.14,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0.0240096038415366
0,"App ID-239044","2016 Fall",30,3.97,221.82,55.827,7.16,97.11,0.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0139664804469274
1,"App ID-239344","2016 Fall",24,2.6,2.52,42.616,48.506,86.27,1.07,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0.0865872263225168
0,"App ID-239473","2016 Fall",22,3.69,231.03,58.061,41.763,91.48,0.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.00957785599693509
0,"App ID-239475","2016 Fall",30,4,825.79,32.99,13.446,94.46,0.12,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0148743120630671
0,"App ID-239479","2016 Fall",26,4,189.02,77.425,28.439,92.75,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0597770667041738
0,"App ID-239481","2016 Fall",24,3.77,194.95,59.908,23.664,92.64,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0422582826233942
0,"App ID-239483","2016 Fall",23,3.76,194.95,59.908,23.664,92.64,0.19,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0422582826233942
0,"App ID-239494","2016 Fall",19,3.3,202.22,59.304,33.945,85.67,0.15,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.0235675357195463
1,"App ID-239496","2016 Fall",24,3.88,106.41,49.929,5.476,97.92,0.91,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0182615047479912
0,"App ID-239498","2016 Fall",20,2.83,6.17,69.383,28.728,90.95,1.08,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0870231133389028
0,"App ID-239501","2016 Fall",23,2.87,186.41,89.813,10.859,82.46,0.19,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0184179022009393
0,"App ID-239503","2016 Fall",32,3.76,225.67,105.529,8.83,94.34,0.31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0226500566251416
0,"App ID-239504","2016 Fall",31,4,363.78,42.651,7.533,96.39,0.03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0132749236691889
0,"App ID-239506","2016 Fall",20,3.66,211.4,57.364,30.55,78.15,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0229132569558101
0,"App ID-239509","2016 Fall",20,3.14,198.31,90.286,9.991,94.4,0.09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0300270243218897
0,"App ID-239513","2016 Fall",30,3.8,397.91,95,10.067,91.3,0.02,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.00993344591238701
0,"App ID-239534","2016 Fall",21,3.71,43.46,52.268,16.639,92.37,1.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.120199531221828
0,"App ID-239554","2016 Fall",18,3.1,199.56,79.123,13.073,96.65,0.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0535454754073281
0,"App ID-239555","2016 Fall",22,2.88,212.91,45.214,30.883,69.17,0.19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00971408218113525
1,"App ID-239585","2016 Fall",30,3.77,99.81,47.772,33.463,85.6,0.36,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0.0448256283058901
1,"App ID-239679","2016 Fall",18,2.31,221.54,43.127,56.467,47.14,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0212513503462199
0,"App ID-239681","2016 Fall",19,3.08,3.65,66.172,31.429,93.49,1.93,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.171815838874924
0,"App ID-239683","2016 Fall",27,3.86,342.87,41.857,2.407,95.01,0.08,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0415454923140839
0,"App ID-239687","2016 Fall",33,3.5,124.23,53.393,0.325,92,0.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.307692307692308
0,"App ID-239690","2016 Fall",19,3.28,90.74,47.855,12.691,93.44,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0945551965960129
0,"App ID-239691","2016 Fall",19,2.92,99.77,39.835,4.806,97,0.62,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.104036620890553
0,"App ID-239692","2016 Fall",17,2.78,43.46,52.268,16.639,92.37,1.08,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.120199531221828
1,"App ID-239693","2016 Fall",21,3.48,51.75,49.28,18.677,97.06,1.03,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.0588959683032607
0,"App ID-239695","2016 Fall",22,2.82,415.44,43.415,9.011,98.14,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0221950948840306
0,"App ID-239697","2016 Fall",24,3.31,173.52,49.628,15.523,88.47,0.24,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.083746698447465
0,"App ID-239699","2016 Fall",20,3.83,3.12,45.753,4.104,94.23,1.41,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.219298245614035
0,"App ID-239702","2016 Fall",18,3.18,196.6,58.218,7.006,97.7,0.29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0428204396231801
1,"App ID-239706","2016 Fall",28,3.68,94.45,51.867,24.208,97.52,0.91,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0991407799074686
0,"App ID-239707","2016 Fall",24,3.16,240.29,68.239,24.933,88.2,0.43,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0200537440340111
0,"App ID-239709","2016 Fall",25,3.93,3.65,66.172,31.429,93.49,1.93,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.171815838874924
0,"App ID-239714","2016 Fall",18,3.21,198.31,90.286,9.991,94.4,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0300270243218897
0,"App ID-239716","2016 Fall",23,3.77,207.77,54.401,30.566,74.77,0.13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0163580448864752
0,"App ID-239717","2016 Fall",22,3.66,311.64,72.5,4.031,96.25,0.25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0248077400148846
0,"App ID-239724","2016 Fall",31,2.92,20.97,63.591,4.31,97.91,1.93,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.185614849187935
0,"App ID-239725","2016 Fall",24,3.31,209.93,81.875,27.654,89.55,0.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0470094742171114
0,"App ID-239726","2016 Fall",19,3.65,293.24,54.844,7.607,96.95,0.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0131457867753385
0,"App ID-239727","2016 Fall",23,3.41,20.97,63.591,4.31,97.91,1.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.185614849187935
0,"App ID-239731","2016 Fall",24,3.89,43.46,52.268,16.639,92.37,1.08,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.120199531221828
0,"App ID-239732","2016 Fall",17,2.8,310.44,39.545,2.616,87.31,0.29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0382262996941896
0,"App ID-239733","2016 Fall",29,3.78,102.49,46.102,4.121,96.77,0.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0727978645959719
0,"App ID-239735","2016 Fall",29,3.74,234.01,88.734,18.729,96.72,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0213572534572054
0,"App ID-239741","2016 Fall",31,3.83,6.17,69.383,28.728,90.95,1.08,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0870231133389028
0,"App ID-239744","2016 Fall",24,4,187.32,46.133,1.554,92.08,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.128700128700129
0,"App ID-239745","2016 Fall",29,3.5,231.24,59.167,31.844,90.25,0.16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0345433990704685
0,"App ID-239748","2016 Fall",22,3.08,1398.78,108.162,17.186,85.09,0.03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0116373792621902
0,"App ID-239749","2016 Fall",21,2.61,227.33,114.002,21.493,78.2,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00465267761596799
0,"App ID-239750","2016 Fall",31,4.3,284.04,73.35,23.546,86.09,0.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0721990996347575
0,"App ID-239752","2016 Fall",24,3.17,209.1,58.145,25.259,67.25,0.32,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0158359396650699
0,"App ID-239754","2016 Fall",24,4.02,223.27,113.503,5.975,81.1,0.07,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0502092050209205
0,"App ID-239755","2016 Fall",22,3.34,203.16,87.208,12.892,88.02,0.54,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0310269934843314
0,"App ID-239759","2016 Fall",27,3.43,91.71,49.515,17.287,94.98,0.27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0404928559032799
1,"App ID-239760","2016 Fall",26,3.18,211.4,57.364,30.55,78.15,0.26,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0.0229132569558101
0,"App ID-239853","2016 Fall",21,3.55,73.7,49.018,36.448,90.6,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0466417910447761
0,"App ID-239854","2016 Fall",26,3.97,6.17,69.383,28.728,90.95,1.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0870231133389028
0,"App ID-239861","2016 Fall",21,2.47,194.95,59.908,23.664,92.64,0.19,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0422582826233942
0,"App ID-239862","2016 Fall",22,3.91,744.06,63.431,11.302,96.96,0.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00884799150592815
0,"App ID-239863","2016 Fall",19,2.68,202.96,95.739,15.304,93.79,0.35,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0196027182435964
0,"App ID-239865","2016 Fall",19,2.77,146.11,46.132,22.99,86.33,0.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.100043497172684
0,"App ID-239866","2016 Fall",25,2.85,283.49,65.126,53.242,81.89,0.21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0131475151196424
0,"App ID-239867","2016 Fall",24,3.46,213.32,24.298,29.005,45.7,0.12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0137907257369419
0,"App ID-239868","2016 Fall",21,3.47,154.63,49.545,1.76,98.69,0.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625
0,"App ID-239876","2016 Fall",20,3.18,10.22,88.438,1.558,99.49,0.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0641848523748395
0,"App ID-239877","2016 Fall",23,3.76,43.46,52.268,16.639,92.37,1.08,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.120199531221828
0,"App ID-239878","2016 Fall",23,3.27,207.77,54.401,30.566,74.77,0.13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0163580448864752
0,"App ID-239880","2016 Fall",28,3.97,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.143757337614107
0,"App ID-239882","2016 Fall",23,3.39,222.65,61.417,16.389,78.3,0.23,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.00610165354811154
0,"App ID-239884","2016 Fall",21,3.34,261.69,60.042,3.585,96.68,0.06,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0278940027894003
0,"App ID-239885","2016 Fall",23,3.66,232.16,88.246,33.316,91.12,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0480249729859527
0,"App ID-239887","2016 Fall",23,3.05,368.25,61.101,7.075,90.93,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0141342756183746
0,"App ID-239888","2016 Fall",24,3.6,237.21,77.528,6.721,95.28,0.07,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0297574765659872
1,"App ID-239890","2016 Fall",20,3.44,237.49,64.639,3.678,98.99,0.14,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0.135943447525829
0,"App ID-239891","2016 Fall",19,2.8,199.56,79.123,13.073,96.65,0.44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0535454754073281
0,"App ID-239892","2016 Fall",21,3.7,51.14,47.422,2.049,95.56,0.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0488042947779405
0,"App ID-239893","2016 Fall",21,3.36,974.3,70.754,9.888,91.69,0.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0101132686084142
1,"App ID-239896","2016 Fall",19,3.66,199.21,46.875,5.744,90.58,0.14,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0348189415041783
0,"App ID-239898","2016 Fall",20,3.54,1232.81,53.139,4.344,85.49,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0230202578268877
0,"App ID-239900","2016 Fall",23,3.36,224.26,57.349,40.5,59.1,0.08,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0246913580246914
0,"App ID-239903","2016 Fall",23,3.25,104.95,46.765,3.015,95.72,0.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.066334991708126
0,"App ID-239904","2016 Fall",29,4.01,235.83,76.152,5.6,92.86,0.05,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0357142857142857
0,"App ID-239907","2016 Fall",28,3.95,234.01,88.734,18.729,96.72,0.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0213572534572054
1,"App ID-239911","2016 Fall",26,3.62,214.26,76.146,2.16,95,0.09,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0925925925925926
0,"App ID-239915","2016 Fall",21,3.71,214.63,49.253,38.596,66.29,0.2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.00777282619960618
0,"App ID-239918","2016 Fall",20,3.16,151.66,40.37,6.671,81.74,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0599610253335332
0,"App ID-239919","2016 Fall",29,2.59,218.47,45.66,42.928,55.12,0.17,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0209653373089825
0,"App ID-239921","2016 Fall",25,3.29,69.66,35.547,0.801,52.18,0.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.124843945068664
1,"App ID-239923","2016 Fall",22,3.21,224.02,62.969,0.323,85.76,0.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.309597523219814
0,"App ID-239925","2016 Fall",22,3.89,189.02,77.425,28.439,92.75,0.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0597770667041738
0,"App ID-239926","2016 Fall",23,3.32,571.91,82.198,14.084,89.91,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0426015336552116
1,"App ID-239928","2016 Fall",23,3.37,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.143757337614107
0,"App ID-239932","2016 Fall",22,2.95,173.52,49.628,15.523,88.47,0.24,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.083746698447465
0,"App ID-239934","2016 Fall",22,2.91,678.38,90.596,38.32,86.03,0.02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0104384133611691
0,"App ID-239940","2016 Fall",23,2.72,217.99,70.106,38.611,92.19,0.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00776980653181736
0,"App ID-239941","2016 Fall",19,3.16,198.15,92.426,4.603,92.57,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0651748859439496
0,"App ID-240032","2016 Fall",26,3.63,187.44,93.679,16.864,94.13,0.25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.071157495256167
0,"App ID-240035","2016 Fall",17,2.81,10.18,24.622,2.178,90.27,0.14,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.550964187327824
0,"App ID-240037","2016 Fall",25,4.09,276.3,40.037,21.084,94.29,0.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00948586605957124
0,"App ID-240039","2016 Fall",31,3.2,211.4,57.364,30.55,78.15,0.26,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0229132569558101
1,"App ID-240041","2016 Fall",20,3.04,229.56,63.41,7.109,94.12,0.06,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.0281333520889014
0,"App ID-240042","2016 Fall",20,3.08,109.45,46.132,6.903,89.19,0.32,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0144864551644213
0,"App ID-240044","2016 Fall",26,2.42,216.2,52.569,36.101,72.43,0.23,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0166200382260879
0,"App ID-240045","2016 Fall",24,3.57,253.1,65.632,6.591,98.18,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0151722045213169
0,"App ID-240047","2016 Fall",20,3.56,215.51,64.709,44.095,83.63,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0113391540991042
0,"App ID-240048","2016 Fall",30,3.97,91.71,49.515,17.287,94.98,0.27,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0404928559032799
0,"App ID-240049","2016 Fall",20,3.38,189.52,80.114,8.852,97.63,0.35,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0564844103027564
0,"App ID-240050","2016 Fall",22,3.44,187.44,93.679,16.864,94.13,0.25,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.071157495256167
0,"App ID-240051","2016 Fall",25,3.5,1177.07,45.587,21.655,92.05,0.04,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.00923574232278919
0,"App ID-240053","2016 Fall",19,2.98,60.95,48.542,0.692,97.69,0.58,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.144508670520231
0,"App ID-240056","2016 Fall",21,3.46,209.93,81.875,27.654,89.55,0.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0470094742171114
0,"App ID-240057","2016 Fall",27,3.67,511.98,46.319,18.382,87.31,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00544010445000544
0,"App ID-240058","2016 Fall",19,2.64,173.58,64.278,4.949,99.13,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.101030511214387
0,"App ID-240059","2016 Fall",19,2.81,216.2,52.569,36.101,72.43,0.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0166200382260879
1,"App ID-240062","2016 Fall",34,4,64.98,91.875,1.903,98.32,0.68,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0.105097214923805
1,"App ID-240063","2016 Fall",22,2.82,258.13,52.069,18.423,93.92,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0162839928350432
0,"App ID-240069","2016 Fall",26,3.83,210.4,30.081,29.284,18.95,0.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0307335063515913
0,"App ID-240074","2016 Fall",21,3.37,2.52,42.616,48.506,86.27,1.07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0865872263225168
0,"App ID-240075","2016 Fall",18,3.17,205.2,62.23,28.531,81,0.15,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0280396761417406
0,"App ID-240077","2016 Fall",18,3.17,221.13,61.356,13.875,91.63,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0288288288288288
0,"App ID-240082","2016 Fall",24,4.11,1152.33,41.215,58.743,84.47,0.04,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.00170233049044141
0,"App ID-240084","2016 Fall",18,2.54,273.58,88.958,2.758,97.61,0.36,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0362581580855693
0,"App ID-240086","2016 Fall",27,3.83,229.64,46.354,47.04,90.93,0.12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0106292517006803
0,"App ID-240087","2016 Fall",20,2.85,145.11,61.58,4.56,99.76,0.15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.043859649122807
0,"App ID-240090","2016 Fall",18,3.36,387.11,58.25,2.152,88.15,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0464684014869888
0,"App ID-240091","2016 Fall",19,3.15,171.99,80.166,9,97.36,0.21,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0333333333333333
0,"App ID-240092","2016 Fall",22,2.87,221.93,40.984,30.399,92.5,0.04,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.00328958189414125
0,"App ID-240095","2016 Fall",25,3.18,140.9,57.5,5.552,96.18,0.72,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0900576368876081
0,"App ID-240096","2016 Fall",23,3.26,211.4,57.364,30.55,78.15,0.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0229132569558101
0,"App ID-240097","2016 Fall",19,2.99,1168.87,87.47,14.643,91.74,0.04,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.00682920166632521
0,"App ID-240098","2016 Fall",22,3.59,523.71,51.62,27.207,79.9,0.03,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0147020987245929
1,"App ID-240099","2016 Fall",18,2.64,189.75,46,3.035,87.48,0.16,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0,0.0329489291598023
