Application ID,Award Status,Total Discount Rate,Total Institutional Gift,Gross Need,Cobber Edge Award,Priority Cobber Award,Presidential Total,Regents Scholarship Total,Speech Debate Scholarship Total,Theatre Performance Total,Visual Arts Award Total,Music Performance Total
App ID-174787,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-159794,No Award,0,,33684,0,0,0,0,0,0,0,0
App ID-161064,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-133420,No Award,0,,42655,0,0,0,0,0,0,0,0
App ID-125426,No Award,0,,42185,0,0,0,0,0,0,0,0
App ID-161061,No Award,0,,46254,0,0,0,0,0,0,0,0
App ID-129113,No Award,0,,15583,0,0,0,0,0,0,0,0
App ID-139832,No Award,0,,34266,0,0,0,0,0,0,0,0
App ID-123730,No Award,0,,20918,0,0,0,0,0,0,0,0
App ID-141109,No Award,0,,41508,0,0,0,0,0,0,0,0
App ID-124165,No Award,0,,7957,0,0,0,0,0,0,0,0
App ID-162456,No Award,0,,11082,0,0,0,0,0,0,0,0
App ID-168292,No Award,0,,43632,0,0,0,0,0,0,0,0
App ID-170976,No Award,0,,25558,0,0,0,0,0,0,0,0
App ID-164508,No Award,0,,24314,0,0,0,0,0,0,0,0
App ID-143571,No Award,0,,30858,0,0,0,0,0,0,0,0
App ID-161379,No Award,0,,25325,0,0,0,0,0,0,0,0
App ID-131195,No Award,0,,45706,0,0,0,0,0,0,0,0
App ID-123514,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-138729,No Award,0,,43090,0,0,0,0,0,0,0,0
App ID-143475,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-161039,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-145049,No Award,0,,14814,0,0,0,0,0,0,0,0
App ID-172030,No Award,0,,46290,0,0,0,0,0,0,0,0
App ID-173640,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-172677,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-122938,No Award,0,,33237,0,0,0,0,0,0,0,0
App ID-162499,No Award,0,,21749,0,0,0,0,0,0,0,0
App ID-175117,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-174772,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-125032,No Award,0,,43923,0,0,0,0,0,0,0,0
App ID-153103,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-168271,No Award,0,,39258,0,0,0,0,0,0,0,0
App ID-159047,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-152559,No Award,0,,14462,0,0,0,0,0,0,0,0
App ID-138233,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-168695,No Award,0,,36514,0,0,0,0,0,0,0,0
App ID-164434,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-140323,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-171493,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-164516,No Award,0,,21515,0,0,0,0,0,0,0,0
App ID-145053,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-164798,No Award,0,,44248,0,0,0,0,0,0,0,0
App ID-174725,No Award,0,,44127,0,0,0,0,0,0,0,0
App ID-177732,No Award,0,,41424,0,0,0,0,0,0,0,0
App ID-161068,No Award,0,,23471,0,0,0,0,0,0,0,0
App ID-150491,No Award,0,,39565,0,0,0,0,0,0,0,0
App ID-180362,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-149885,No Award,0,,21926,0,0,0,0,0,0,0,0
App ID-134123,No Award,0,,45804,0,0,0,0,0,0,0,0
App ID-186559,No Award,0,,7393,0,0,0,0,0,0,0,0
App ID-186580,No Award,0,,46090,0,0,0,0,0,0,0,0
App ID-186624,No Award,0,,45340,0,0,0,0,0,0,0,0
App ID-182101,No Award,0,,41118,0,0,0,0,0,0,0,0
App ID-172584,No Award,0,,2929,0,0,0,0,0,0,0,0
App ID-124618,No Award,0,,21254,0,0,0,0,0,0,0,0
App ID-187882,No Award,0,,31493,0,0,0,0,0,0,0,0
App ID-187904,No Award,0,,17462,0,0,0,0,0,0,0,0
App ID-187631,No Award,0,,33483,0,0,0,0,0,0,0,0
App ID-191201,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-123687,No Award,0,,22726,0,0,0,0,0,0,0,0
App ID-180376,No Award,0,,42254,0,0,0,0,0,0,0,0
App ID-190638,No Award,0,,17409,0,0,0,0,0,0,0,0
App ID-140977,No Award,0,,,0,0,0,0,0,0,0,0
App ID-135440,No Award,0,,45495,0,0,0,0,0,0,0,0
App ID-125011,No Award,0,,34716,0,0,0,0,0,0,0,0
App ID-186327,No Award,0,,21620,0,0,0,0,0,0,0,0
App ID-187223,No Award,0,,37590,0,0,0,0,0,0,0,0
App ID-135284,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-187257,No Award,0,,45690,0,0,0,0,0,0,0,0
App ID-185514,No Award,0,,46520,0,0,0,0,0,0,0,0
App ID-123804,No Award,0,,28415,0,0,0,0,0,0,0,0
App ID-192532,No Award,0,,46090,0,0,0,0,0,0,0,0
App ID-194901,No Award,0,,18441,0,0,0,0,0,0,0,0
App ID-192468,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-182276,No Award,0,,29610,0,0,0,0,0,0,0,0
App ID-189262,No Award,0,,46244,0,0,0,0,0,0,0,0
App ID-128256,No Award,0,,31042,0,0,0,0,0,0,0,0
App ID-124552,No Award,0,,41486,0,0,0,0,0,0,0,0
App ID-171678,No Award,0,,26200,0,0,0,0,0,0,0,0
App ID-187245,No Award,0,,35826,0,0,0,0,0,0,0,0
App ID-146125,No Award,0,,5831,0,0,0,0,0,0,0,0
App ID-204683,No Award,0,,45206,0,0,0,0,0,0,0,0
App ID-94844,No Award,0,,34623,0,0,0,0,0,0,0,0
App ID-196446,No Award,0,,34170,0,0,0,0,0,0,0,0
App ID-121017,No Award,0,,43023,0,0,0,0,0,0,0,0
App ID-158233,No Award,0,,7739,0,0,0,0,0,0,0,0
App ID-158634,No Award,0,,38656,0,0,0,0,0,0,0,0
App ID-186283,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-166896,No Award,0,,46484,0,0,0,0,0,0,0,0
App ID-186576,No Award,0,,40592,0,0,0,0,0,0,0,0
App ID-186601,No Award,0,,46290,0,0,0,0,0,0,0,0
App ID-172573,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-155876,No Award,0,,44277,0,0,0,0,0,0,0,0
App ID-178238,No Award,0,,27962,0,0,0,0,0,0,0,0
App ID-187628,No Award,0,,35895,0,0,0,0,0,0,0,0
App ID-187657,No Award,0,,46034,0,0,0,0,0,0,0,0
App ID-191250,No Award,0,,36286,0,0,0,0,0,0,0,0
App ID-191251,No Award,0,,44590,0,0,0,0,0,0,0,0
App ID-182399,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-155988,No Award,0,,43887,0,0,0,0,0,0,0,0
App ID-136220,No Award,0,,15314,0,0,0,0,0,0,0,0
App ID-183659,No Award,0,,30232,0,0,0,0,0,0,0,0
App ID-187320,No Award,0,,22689,0,0,0,0,0,0,0,0
App ID-187324,No Award,0,,40457,0,0,0,0,0,0,0,0
App ID-186583,No Award,0,,40532,0,0,0,0,0,0,0,0
App ID-186652,No Award,0,,27267,0,0,0,0,0,0,0,0
App ID-187281,No Award,0,,40354,0,0,0,0,0,0,0,0
App ID-186322,No Award,0,,44655,0,0,0,0,0,0,0,0
App ID-164512,No Award,0,,43934,0,0,0,0,0,0,0,0
App ID-77872,No Award,0,,28337,0,0,0,0,0,0,0,0
App ID-178254,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-187263,No Award,0,,39045,0,0,0,0,0,0,0,0
App ID-124460,No Award,0,,15480,0,0,0,0,0,0,0,0
App ID-183949,No Award,0,,46090,0,0,0,0,0,0,0,0
App ID-102889,No Award,0,,21078,0,0,0,0,0,0,0,0
App ID-187580,No Award,0,,15353,0,0,0,0,0,0,0,0
App ID-181377,No Award,0,,27892,0,0,0,0,0,0,0,0
App ID-124851,No Award,0,,30769,0,0,0,0,0,0,0,0
App ID-135229,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-187211,No Award,0,,34245,0,0,0,0,0,0,0,0
App ID-191239,No Award,0,,37728,0,0,0,0,0,0,0,0
App ID-192480,No Award,0,,26392,0,0,0,0,0,0,0,0
App ID-191249,No Award,0,,45182,0,0,0,0,0,0,0,0
App ID-136474,No Award,0,,46090,0,0,0,0,0,0,0,0
App ID-182366,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-162479,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-186388,No Award,0,,26740,0,0,0,0,0,0,0,0
App ID-186889,No Award,0,,46020,0,0,0,0,0,0,0,0
App ID-181386,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-136123,Award Complete,40.93,15000,0,0,0,0,0,0,0,0,0
App ID-157387,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-157653,Award Complete,40.93,15000,0,0,0,0,0,0,0,0,0
App ID-164372,Award Complete,34.11,12500,0,0,0,0,0,0,0,0,0
App ID-157793,Award Complete,57.14,20940,0,0,0,0,0,0,0,0,0
App ID-82641,Award Complete,74.16,27180,0,0,0,17000,0,0,0,0,0
App ID-181377,Award Complete,56.89,20850,27892,0,0,0,0,0,0,0,0
App ID-124851,Award Complete,59.1,18660,24293,0,0,0,0,0,0,0,0
App ID-186624,Award Complete,133.21,33490,0,0,0,0,0,0,0,0,0
App ID-182399,Award Complete,25.92,9500,0,0,0,0,0,0,0,0,0
App ID-136220,Award Complete,48.32,17710,0,0,0,0,0,0,0,0,0
App ID-187904,Award Complete,43.66,16000,17462,0,0,0,0,0,0,0,0
App ID-157796,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-154877,Award Complete,63.44,23250,0,0,0,17000,0,0,0,0,0
App ID-174833,Award Complete,68.16,24980,0,0,0,0,0,0,0,0,0
App ID-187245,Award Complete,70.03,23500,35826,0,0,0,0,0,0,0,0
App ID-124620,Award Complete,74,27120,38201,0,0,17000,0,0,0,0,0
App ID-150367,Award Complete,43.66,16000,2519,0,0,0,0,0,0,0,0
App ID-140750,Award Complete,70.01,25170,41467,0,0,19000,0,0,0,0,0
App ID-124512,Award Complete,76.19,23450,38584,0,0,17000,0,0,0,0,0
App ID-161783,No Award,0,,43189,0,0,0,0,0,0,0,0
App ID-157509,Award Complete,70.76,23450,36735,0,0,0,0,0,0,0,2500
App ID-121878,Award Complete,40.95,15010,15952,0,0,0,0,0,0,0,0
App ID-124642,Award Complete,50.48,18500,0,0,0,18000,0,0,0,0,0
App ID-164046,No Award,0,,45651,0,0,0,0,0,0,0,0
App ID-126570,Award Complete,59.32,21740,30060,0,0,0,0,0,0,0,0
App ID-156504,Award Complete,49.82,18260,34899,0,0,0,0,0,0,0,0
App ID-150372,Award Complete,53.21,19500,18516,0,0,19000,0,0,0,0,0
App ID-146096,Award Complete,66.27,17500,46054,0,0,17000,0,0,0,0,0
App ID-139793,Award Complete,0,0,25938,0,0,0,0,0,0,0,0
App ID-160602,Award Complete,55.93,20500,28630,0,0,0,0,0,0,0,0
App ID-168258,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-121551,Award Complete,72.31,26500,37335,0,0,0,0,0,0,0,0
App ID-122383,Award Complete,49.11,18000,0,0,0,0,0,0,0,0,2500
App ID-127734,No Award,0,,44358,0,0,0,0,0,0,0,0
App ID-145979,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-143571,Award Complete,64.8,23750,30858,0,0,0,0,0,0,0,0
App ID-168271,Award Complete,76.67,28100,39258,0,0,18000,0,0,0,0,2500
App ID-160625,Award Complete,82.06,24450,46284,0,0,0,0,0,0,0,0
App ID-168304,Award Complete,66.02,15500,46049,0,0,0,0,0,0,0,0
App ID-168298,Award Complete,74.71,27380,45214,0,0,17000,0,0,0,0,2500
App ID-155018,Award Complete,40.03,14670,19052,0,0,0,0,0,0,0,0
App ID-135385,Award Complete,51.79,18980,23148,0,0,0,0,0,0,0,2500
App ID-173640,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-172677,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-164212,Award Complete,68.46,25090,35535,0,0,0,0,0,0,0,2500
App ID-145736,Award Complete,49.11,18000,21909,0,0,0,0,0,0,0,2500
App ID-158909,Award Complete,60.03,22000,0,0,0,19000,0,0,2500,0,0
App ID-155932,Award Complete,59.73,21890,31284,0,0,0,0,0,0,0,2500
App ID-164423,Award Complete,68.71,19550,43476,0,0,0,0,0,0,0,0
App ID-159731,Award Complete,72.43,23270,37618,0,0,0,0,0,0,0,0
App ID-143003,Award Complete,56.94,20110,30939,0,0,0,0,0,0,0,0
App ID-135221,No Award,0,,40621,0,0,0,0,0,0,0,0
App ID-172579,Award Complete,0,0,39521,0,0,0,0,0,0,0,0
App ID-157884,Award Complete,68.27,25020,40975,0,0,0,0,0,0,0,0
App ID-161064,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-163014,Award Complete,49.11,18000,25035,0,0,0,0,0,0,0,2500
App ID-158889,Award Complete,73.14,20950,40957,0,0,0,0,0,0,0,2500
App ID-142119,Award Complete,64.37,20590,34199,0,0,0,0,0,2500,0,0
App ID-157894,Award Complete,63.39,22570,34733,0,0,0,0,0,0,0,0
App ID-145675,Award Complete,28.65,10500,0,0,0,0,0,0,0,0,0
App ID-180353,No Award,0,,42152,0,0,0,0,0,0,0,0
App ID-135157,No Award,0,,45592,0,0,0,0,0,0,0,0
App ID-168338,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-176142,Award Complete,65.63,21930,37018,0,0,0,0,0,0,0,0
App ID-181596,Award Complete,50.83,18630,22722,0,0,0,0,0,0,0,0
App ID-180482,Award Complete,66.27,15500,46054,0,0,0,0,0,0,0,0
App ID-181453,Award Complete,87.35,22661,43991,0,0,0,0,0,0,0,0
App ID-177846,Award Complete,74.47,11960,46054,0,0,0,0,0,0,0,0
App ID-127687,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-182370,Award Complete,43.66,16000,5887,0,0,0,0,0,0,0,0
App ID-154881,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-154917,Award Complete,52.11,19100,21483,0,0,0,0,0,0,0,0
App ID-149907,Award Complete,65.38,23960,32825,0,0,17000,0,0,0,0,0
App ID-127744,Award Complete,64.8,23750,27298,0,0,19000,0,0,0,0,0
App ID-140728,Award Complete,47.75,17500,8836,0,0,17000,0,0,0,0,0
App ID-180326,Award Complete,74.47,11960,46054,0,0,0,0,0,0,0,0
App ID-153133,Award Complete,72.78,17850,45207,0,0,0,0,0,0,0,0
App ID-171063,Award Complete,34.11,12500,0,0,0,0,0,0,0,0,0
App ID-174164,Award Complete,41.45,15190,21108,0,0,0,0,0,0,0,0
App ID-183868,Award Complete,57.24,20980,23842,0,0,0,0,0,0,0,0
App ID-160557,No Award,0,,42219,0,0,0,0,0,0,0,0
App ID-184537,Award Complete,65.48,20997,46484,0,0,0,0,0,0,0,0
App ID-184529,Award Complete,55.93,20500,26826,0,0,0,0,0,0,0,0
App ID-185382,Award Complete,42.29,15500,18620,0,0,0,0,0,0,0,0
App ID-182053,Award Complete,53.32,19540,30395,0,0,0,0,0,0,0,0
App ID-160039,Award Complete,65.95,24170,46254,0,0,0,0,0,0,0,0
App ID-154053,Award Complete,1.36,500,0,0,0,0,0,0,0,0,0
App ID-151756,Award Complete,61.39,22500,22912,0,0,18000,0,0,0,0,0
App ID-123921,Award Complete,118.98,34450,44023,0,0,0,0,0,2500,0,0
App ID-138667,Award Complete,54.57,20000,34671,0,0,17000,0,0,0,0,2500
App ID-123450,Award Complete,85.78,21710,44227,0,0,18000,0,0,0,0,0
App ID-149881,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-154859,Award Complete,17.12,500,22084,0,0,0,0,0,0,0,0
App ID-150403,Award Complete,61.86,22670,23868,0,0,0,0,0,0,0,0
App ID-134598,Award Complete,60.55,15120,42969,0,0,0,0,0,0,0,0
App ID-121692,Award Complete,50.48,18500,15015,0,0,18000,0,0,0,0,0
App ID-145467,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-156576,Award Complete,61.56,22560,32235,0,0,0,0,0,0,0,0
App ID-123373,Award Complete,51.84,19000,17206,0,0,0,0,0,0,0,3500
App ID-149877,Award Complete,74.67,24840,43742,0,0,0,0,0,0,0,0
App ID-164114,Award Complete,57.1,10500,46054,0,0,0,0,0,0,0,0
App ID-149847,No Award,0,,43085,0,0,0,0,0,0,0,0
App ID-121801,Award Complete,78.28,22630,39098,0,0,18000,0,0,0,0,0
App ID-155800,Award Complete,65.77,22150,36186,0,0,0,0,0,0,0,0
App ID-145557,Award Complete,45.7,16750,21761,0,0,0,0,0,0,0,0
App ID-122319,Award Complete,78.46,22230,40820,0,0,20000,0,0,0,0,0
App ID-122317,Award Complete,78.46,22230,40831,0,0,20000,0,0,0,0,0
App ID-124190,Award Complete,61.39,22500,26041,0,0,0,0,0,0,0,0
App ID-157654,Award Complete,43.66,16000,9530,0,0,0,0,0,0,0,0
App ID-154091,Award Complete,55.93,20500,2067,0,0,20000,0,0,0,0,0
App ID-154533,Award Complete,50.48,18500,0,0,0,18000,0,0,0,0,0
App ID-122318,Award Complete,70.77,20630,40859,0,0,0,0,0,0,0,0
App ID-134909,Award Complete,47.75,17500,6634,0,0,17000,0,0,0,0,0
App ID-145583,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-158031,Award Complete,63.9,23420,33946,0,0,0,0,0,0,0,0
App ID-150396,Award Complete,62.46,22890,33186,0,0,0,0,0,0,0,2500
App ID-122558,Award Complete,43.66,16000,11935,0,0,0,0,0,0,0,0
App ID-129940,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-125001,Award Complete,71.76,26300,34906,0,0,0,0,0,0,0,0
App ID-157682,Award Complete,64.8,23750,25666,0,0,18000,0,0,0,0,0
App ID-158157,Award Complete,59.86,21940,33761,0,0,0,0,0,0,0,0
App ID-143298,Award Complete,50.48,18500,0,0,0,17000,0,0,0,0,0
App ID-157519,Award Complete,28.65,10500,10432,0,0,0,0,0,0,0,0
App ID-157527,Award Complete,59.43,21780,31123,0,0,17000,0,0,0,0,0
App ID-158033,Award Complete,46.38,17000,7176,0,0,0,0,0,0,0,0
App ID-146711,Award Complete,74.69,19030,41853,0,0,0,0,0,0,0,0
App ID-134587,Award Complete,56.21,20600,22889,0,0,17000,0,0,0,0,0
App ID-122926,Award Complete,67.59,24120,35394,0,0,19000,0,0,0,0,0
App ID-156579,Award Complete,54.92,20130,24550,0,0,0,0,0,0,0,0
App ID-122242,Award Complete,54.57,20000,0,0,0,17000,0,0,0,0,2500
App ID-160628,Award Complete,83.45,28460,42879,0,0,16000,0,0,0,0,0
App ID-156021,Award Complete,61.28,22460,23652,0,0,18000,0,0,0,0,0
App ID-157755,Award Complete,42.29,15500,16144,0,0,0,0,0,0,0,0
App ID-158244,Award Complete,88.3,21030,45994,0,0,0,0,0,0,0,0
App ID-160526,Award Complete,64.8,23750,29839,0,0,0,0,0,0,0,0
App ID-137705,Award Complete,55.93,20500,27344,0,0,0,0,0,0,0,0
App ID-161861,Award Complete,49.11,18000,21123,0,0,0,0,0,0,0,2500
App ID-153124,Award Complete,56.62,20750,21821,0,0,0,0,0,0,0,2500
App ID-137297,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-160738,Award Complete,43.66,16000,16420,0,0,0,0,0,0,0,0
App ID-157940,No Award,0,,3749,0,0,0,0,0,0,0,0
App ID-161878,Award Complete,68.49,21100,46014,0,0,0,0,0,0,0,0
App ID-146061,Award Complete,54.57,20000,37452,0,0,0,0,0,0,0,0
App ID-143016,Award Complete,50.59,18540,0,0,0,0,0,0,0,0,0
App ID-152569,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-161863,Award Complete,48.62,17820,0,0,0,0,0,0,0,0,2500
App ID-137210,Award Complete,83.28,15190,0,0,0,0,0,0,0,0,0
App ID-181449,Award Complete,73.51,22040,0,0,0,0,0,0,0,0,0
App ID-184030,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-183659,Award Complete,56.92,20860,0,0,0,0,0,0,0,0,0
App ID-187320,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-178238,No Award,0,,27962,0,0,0,0,0,0,0,0
App ID-187628,Award Complete,71.05,24490,35859,0,0,0,0,0,0,0,0
App ID-120987,No Award,0,,,0,0,0,0,0,0,0,0
App ID-145308,Award Complete,83.08,17500,44572,0,0,17000,0,0,0,0,0
App ID-131508,Award Complete,89.94,19500,46254,0,0,19000,0,0,0,0,0
App ID-161867,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-145097,Award Complete,72.46,17840,43832,0,0,0,0,0,0,0,0
App ID-172754,Award Complete,42.29,15500,0,0,0,0,0,0,0,0,0
App ID-174050,Award Complete,28.65,10500,6144,0,0,0,0,0,0,0,0
App ID-174772,Award Complete,62.48,14500,46054,0,0,0,0,0,0,0,0
App ID-159621,Award Complete,54.08,19820,28725,0,0,0,0,0,0,0,0
App ID-124839,Award Complete,73.07,26780,36196,0,0,0,0,0,0,0,0
App ID-125551,Award Complete,66.88,24510,41385,0,0,0,0,0,0,0,0
App ID-185502,Award Complete,64.8,23750,30212,0,0,0,0,0,0,0,0
App ID-185521,Award Complete,75.4,24910,45492,0,0,0,0,0,0,0,0
App ID-187631,Award Complete,63.9,23420,0,0,0,0,0,0,0,0,0
App ID-158165,Award Complete,80.58,24770,39209,0,0,17000,0,0,0,0,0
App ID-146000,Award Complete,72.03,26400,38262,0,0,0,0,0,0,0,0
App ID-124253,Award Complete,16.84,3000,5722,0,0,0,0,0,0,0,2500
App ID-156320,Award Complete,63.22,23170,33582,0,0,0,0,0,0,0,0
App ID-146086,Award Complete,60.25,22080,34510,0,0,0,0,0,0,0,0
App ID-174791,Award Complete,61.64,22590,20131,0,0,0,0,0,0,0,0
App ID-178108,Award Complete,49.11,17500,0,0,0,0,0,0,0,0,0
App ID-180712,Award Complete,61.04,22370,33909,0,0,0,0,0,0,0,0
App ID-182123,Award Complete,74.2,24470,43178,0,0,0,0,0,0,0,3500
App ID-187211,Award Complete,60.56,21890,34209,0,0,0,0,0,0,0,0
App ID-88623,No Award,0,,,0,0,0,0,0,0,0,0
App ID-161070,No Award,0,,,0,0,0,0,0,0,0,0
App ID-175108,No Award,0,,,0,0,0,0,0,0,0,0
App ID-171715,No Award,0,,,0,0,0,0,0,0,0,0
App ID-143821,No Award,0,,,0,0,0,0,0,0,0,0
App ID-138619,Award Complete,43.66,16000,,0,0,0,0,0,0,0,0
App ID-140977,No Award,0,,,0,0,0,0,0,0,0,0
App ID-98329,No Award,0,,,0,0,0,0,0,0,0,0
App ID-185515,No Award,0,,,0,0,0,0,0,0,0,0
App ID-185414,No Award,0,,,0,0,0,0,0,0,0,0
App ID-184159,No Award,0,,,0,0,0,0,0,0,0,0
App ID-122755,No Award,0,,,0,0,0,0,0,0,0,0
App ID-141292,No Award,0,,,0,0,0,0,0,0,0,0
App ID-178361,No Award,0,,,0,0,0,0,0,0,0,0
App ID-163998,No Award,0,,,0,0,0,0,0,0,0,0
App ID-136488,No Award,0,,,0,0,0,0,0,0,0,0
App ID-171187,No Award,0,,,0,0,0,0,0,0,0,0
App ID-121043,No Award,0,,,0,0,0,0,0,0,0,0
App ID-183949,Award Complete,84.19,21080,,0,0,0,0,0,0,0,0
App ID-124520,No Award,0,,,0,0,0,0,0,0,0,0
App ID-178270,No Award,0,,,0,0,0,0,0,0,0,0
App ID-81959,No Award,0,,,0,0,0,0,0,0,0,0
App ID-156289,Award Complete,42.29,15500,42707,0,0,0,0,0,0,0,0
App ID-174160,No Award,0,,,0,0,0,0,0,0,0,0
App ID-180705,No Award,0,,,0,0,0,0,0,0,0,0
App ID-177883,No Award,0,,,0,0,0,0,0,0,0,0
App ID-146156,No Award,0,,,0,0,0,0,0,0,0,0
App ID-126064,No Award,0,,,0,0,0,0,0,0,0,0
App ID-184177,Award Complete,66.28,20290,,0,0,0,0,0,0,0,0
App ID-185413,No Award,0,,,0,0,0,0,0,0,0,0
App ID-135229,No Award,0,,,0,0,0,0,0,0,0,0
App ID-173289,No Award,0,,,0,0,0,0,0,0,0,0
App ID-186283,Award Complete,42.29,15500,,0,0,0,0,0,0,0,0
App ID-164260,No Award,0,,,0,0,0,0,0,0,0,0
App ID-161507,Award Complete,65.48,24000,0,0,0,20000,0,0,0,3500,0
App ID-186356,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-144852,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-155809,Award Complete,39.56,14500,816,0,0,0,0,0,0,0,0
App ID-130403,Award Complete,52.52,19250,26285,0,0,0,0,0,0,0,0
App ID-159801,Award Complete,78,22950,41829,0,0,0,0,0,0,0,0
App ID-154460,Award Complete,42.29,15500,10408,0,0,0,0,0,0,0,0
App ID-146072,Award Complete,65.16,23880,30456,0,0,0,0,0,0,0,0
App ID-155015,Award Complete,50.48,18500,0,0,0,18000,0,0,0,0,0
App ID-168311,Award Complete,47.2,17300,20849,0,0,0,0,0,0,0,0
App ID-151765,Award Complete,69.55,25490,36946,0,0,0,0,0,0,0,0
App ID-136195,Award Complete,57.79,21180,30706,0,0,0,0,0,0,0,0
App ID-161467,Award Complete,68.43,16110,46054,0,0,0,0,0,0,0,0
App ID-160897,No Award,0,,43577,0,0,0,0,0,0,0,0
App ID-185806,Award Complete,51.57,18900,23627,0,0,0,0,0,0,0,0
App ID-182396,Award Complete,64.91,23790,30088,0,0,0,0,0,0,0,0
App ID-177625,No Award,0,,,0,0,0,0,0,0,0,0
App ID-138279,No Award,0,,,0,0,0,0,0,0,0,0
App ID-168234,Award Complete,50.48,18500,0,0,0,0,0,0,0,0,0
App ID-175102,Award Complete,58.63,17880,0,0,0,0,0,0,0,0,0
App ID-174823,Award Complete,50.4,18470,0,0,0,0,0,0,0,0,0
App ID-171492,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-157914,Award Complete,53.97,19780,0,0,0,0,0,0,0,0,0
App ID-172573,Award Complete,63.41,14270,46054,0,0,0,0,0,0,0,0
App ID-124552,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-191250,Award Complete,69.28,24020,36286,0,0,0,0,0,0,0,0
App ID-191251,Award Complete,91.47,18190,46054,0,0,0,0,0,0,0,0
App ID-178236,No Award,0,,,0,0,0,0,0,0,0,0
App ID-174832,No Award,0,,,0,0,0,0,0,0,0,0
App ID-123687,Award Complete,48.35,17720,22726,0,0,0,0,0,0,0,0
App ID-135374,No Award,0,,,0,0,0,0,0,0,0,0
App ID-181440,No Award,0,,,0,0,0,0,0,0,0,0
App ID-156035,No Award,0,,,0,0,0,0,0,0,0,0
App ID-178254,Award Complete,65.02,14270,,0,0,0,0,0,0,0,0
App ID-156743,No Award,0,,,0,0,0,0,0,0,0,0
App ID-184045,No Award,0,,,0,0,0,0,0,0,0,0
App ID-139491,No Award,0,,,0,0,0,0,0,0,0,0
App ID-132439,No Award,0,,,0,0,0,0,0,0,0,0
App ID-134853,No Award,0,,,0,0,0,0,0,0,0,0
App ID-123804,Award Complete,53.7,19680,,0,0,0,0,0,0,0,0
App ID-159435,No Award,0,,,0,0,0,0,0,0,0,0
App ID-170467,No Award,0,,,0,0,0,0,0,0,0,0
App ID-154968,No Award,0,,,0,0,0,0,0,0,0,0
App ID-161057,No Award,0,,,0,0,0,0,0,0,0,0
App ID-155680,No Award,0,,,0,0,0,0,0,0,0,0
App ID-174728,No Award,0,,,0,0,0,0,0,0,0,0
App ID-76950,No Award,0,,,0,0,0,0,0,0,0,0
