"Year","Royal15","Summer","Countdown","Number.Campus.Visits.y","Award.Status","Total.Gift","Gross.Need","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Made.Deposit","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","FAFSA","Zip.Admits.TY","Zip.Admits.TY.Pct","App.Before.Nov","ACT.Low","ACT.High","GPA.Low","GPA.High","HSP.Low","HSP.High","Distance.Low","Distance.High"
"2015 Fall",0,0,0,0,"1",26.31,36.909,75.287,18.758,95.2,37,20,857,0,0,0,1,0,0,0,0,0,1,18,"9.59590574688133",0,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,52.693,32.895,84.9,64,19,NA,0,0,0,1,0,0,0,0,0,0,8,"2.43198054415565",0,1,0,0,1,0,0,0,0
"2016 Fall",0,0,0,0,"1",26.8,40.862,53.659,7.677,97.76,7,9,78,0,0,0,0,0,0,0,0,0,1,4,"5.21036863358083",1,1,0,0,0,1,0,0,1
"2016 Fall",1,1,1,3,"1",28.582,41.392,58.31,7.646,99.12,71,93,NA,1,0,0,1,1,1,0,1,1,1,14,"18.3102275699712",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",29.603,46.054,49.514,1.684,96.97,10,59,158,0,0,0,1,1,1,0,0,0,1,2,"11.8764845605701",0,1,0,0,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",26.485,42.045,25.304,3.119,13.53,2,6,NA,0,0,0,1,1,1,1,0,0,1,1,"3.20615581917281",0,1,0,0,0,1,0,0,0
"2016 Fall",1,1,1,4,"1",28.131,45.294,51.867,24.208,97.52,221,91,1126,0,0,0,0,1,1,0,0,1,1,24,"9.91407799074686",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,40.354,53.139,41.737,90.84,951,228,1356,0,0,0,0,0,0,0,0,0,1,49,"11.7401825718188",0,1,0,0,0,0,0,1,0
"2016 Fall",0,0,0,1,"1",21.81,22.494,90.286,9.991,94.4,9,9,NA,1,0,1,0,0,0,0,1,1,1,3,"3.00270243218897",1,0,0,0,0,0,1,0,0
"2016 Fall",0,1,1,3,"0",0,0,53.139,41.737,90.84,951,228,1356,0,0,1,0,1,1,0,0,1,0,63,"15.0945204494813",1,0,0,0,1,0,1,1,0
"2016 Fall",0,0,0,1,"1",29.6,40.748,62.432,6.293,95.92,6,10,NA,0,0,1,0,0,0,0,1,1,1,1,"1.5890672175433",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,22.689,54.528,13.803,96.02,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,"0.724480185466927",0,0,0,0,0,0,0,0,1
"2015 Fall",0,0,0,0,"1",25.48,40.457,67.712,17.014,86.58,NA,NA,NA,0,0,0,1,0,0,1,0,0,1,1,"0.587751263665217",0,1,0,1,0,1,0,0,1
"2016 Fall",1,0,0,3,"1",22.16,24.626,61.211,25.504,78.32,79,31,NA,1,0,1,1,0,0,0,0,1,1,1,"0.392095357590966",0,0,0,0,0,1,0,0,0
"2016 Fall",0,1,0,2,"1",19,20.062,92.185,14.984,91.83,NA,NA,NA,0,1,0,0,1,1,0,1,1,1,1,"0.667378537106247",1,0,0,0,1,0,1,0,1
"2016 Fall",0,0,0,1,"0",0,0,44.773,25.838,87.79,46,18,NA,0,1,0,0,0,0,0,0,0,0,7,"2.70918801764843",1,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,2,"1",22,10.051,102.603,16.443,89.42,62,38,3007,0,0,0,0,0,0,1,0,1,1,4,"2.43264611080703",0,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"1",26.6,31.154,54.44,10.06,93.02,32,32,NA,0,1,1,0,0,0,0,1,1,1,5,"4.97017892644135",1,1,0,0,0,0,0,1,0
"2016 Fall",1,0,0,1,"1",30.193,43.229,44.056,21.295,44,28,13,NA,0,0,0,0,0,0,1,0,1,1,9,"4.2263442122564",0,1,0,0,0,1,0,0,0
"2016 Fall",0,1,1,2,"1",17,14.481,51.867,24.208,97.52,221,91,1126,1,0,1,1,1,1,0,0,1,1,24,"9.91407799074686",1,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,1,"0",0,0,75.287,18.758,95.2,37,20,857,0,0,0,0,0,0,0,0,1,0,7,"3.73174112378718",0,0,0,0,1,0,1,0,0
"2016 Fall",0,0,0,1,"1",20.39,22.66,67.734,46.812,90.24,98,21,2157,0,0,0,0,0,0,0,0,1,1,10,"2.13620439203623",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,1,"1",23.42,0,49.28,18.677,97.06,192,103,NA,0,0,1,0,1,1,0,0,0,1,12,"6.42501472399208",0,1,0,0,0,1,0,1,0
"2016 Fall",0,0,0,1,"0",0,0,59.908,23.664,92.64,44,19,3275,0,0,0,1,0,0,0,1,1,0,10,"4.22582826233942",1,0,0,0,1,0,1,0,0
"2016 Fall",0,1,0,1,"1",25.45,37.998,57.549,28.73,94.47,94,33,NA,0,0,0,1,1,1,0,1,1,1,12,"4.17681865645667",1,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",30.583,46.034,45.214,30.883,69.17,58,19,NA,0,0,0,0,1,1,0,0,0,1,1,"0.323802739371175",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,71.132,28.969,72.91,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,"0.345196589457696",0,0,0,1,0,1,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,59.167,31.844,90.25,52,16,NA,0,0,0,0,0,0,0,0,0,0,11,"3.45433990704685",1,0,0,0,0,1,0,0,0
"2016 Fall",0,1,0,2,"1",30,22.254,41.554,31.233,89.77,362,116,1671,1,0,0,0,1,1,0,1,1,1,20,"6.40348349502129",1,0,0,0,1,0,1,1,0
"2016 Fall",1,0,0,0,"0",0,0,82.12,31.257,95.1,40,13,NA,1,0,0,1,0,0,0,0,1,0,3,"0.959785008158172",0,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,69.383,28.728,90.95,310,108,6335,0,0,0,0,0,0,0,0,1,0,26,"9.05040378724589",1,0,0,0,0,0,1,1,0
"2016 Fall",0,1,1,1,"0",0,0,41.554,31.233,89.77,362,116,1671,0,0,1,1,1,1,0,1,1,0,20,"6.40348349502129",1,0,0,0,1,0,1,1,0
"2016 Fall",0,0,0,1,"0",0,0,42.616,48.506,86.27,521,107,NA,0,0,0,0,0,0,0,0,0,0,40,"8.24640250690636",1,1,0,0,1,0,1,1,0
"2016 Fall",0,1,0,1,"0",0,0,42.316,1.901,95.79,9,47,407,0,1,0,1,1,1,0,0,1,0,5,"26.3019463440295",0,0,0,0,0,0,0,0,0
"2016 Fall",0,1,1,1,"1",0,0,89.458,3.858,98.7,54,140,NA,0,0,0,0,1,1,0,1,1,1,10,"25.9201658890617",1,1,0,0,0,1,0,1,0
"2016 Fall",1,1,1,1,"1",26.13,27.509,41.554,31.233,89.77,362,116,1671,0,0,0,0,1,1,0,1,1,1,20,"6.40348349502129",0,0,0,0,0,0,0,1,0
"2016 Fall",0,1,1,1,"1",29.395,42.912,74.271,0.734,99.73,6,82,NA,0,0,0,0,1,1,0,1,1,1,2,"27.2479564032698",1,0,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,91.875,1.903,98.32,13,68,NA,0,0,0,1,0,0,1,0,1,0,2,"10.5097214923805",0,1,0,1,0,1,0,1,0
"2016 Fall",1,0,0,1,"1",29.6,41.94,53.992,2.987,97.79,14,47,624,0,0,0,1,0,0,0,1,1,1,2,"6.69568128557081",0,0,0,0,0,0,0,1,0
"2016 Fall",0,0,0,0,"0",0,0,58.012,25.54,89.52,55,22,NA,0,0,1,0,0,0,0,0,1,0,7,"2.74079874706343",1,0,0,0,1,1,0,0,0
"2016 Fall",0,1,0,2,"1",26.6,32.613,41.554,31.233,89.77,362,116,1671,0,1,1,0,1,1,0,1,1,1,20,"6.40348349502129",1,1,0,0,1,0,0,1,0
"2016 Fall",0,1,1,1,"0",0,0,53.655,8.032,94.12,23,29,1087,0,0,1,0,1,1,0,1,1,1,7,"8.71513944223108",1,1,0,0,1,0,1,1,0
"2016 Fall",1,0,0,1,"0",0,0,58.012,25.54,89.52,55,22,10914,0,0,0,0,0,0,0,0,0,0,7,"2.74079874706343",0,1,0,0,0,0,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,41.554,31.233,89.77,362,116,1671,0,0,0,0,0,0,0,1,1,0,20,"6.40348349502129",1,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,44.688,2.028,94.63,1,5,NA,0,1,0,0,0,0,0,0,1,0,2,"9.86193293885602",0,0,0,0,1,0,0,0,0
"2016 Fall",0,0,0,2,"0",0,0,55.465,15.081,95.86,34,23,1367,0,0,0,0,0,1,0,0,0,0,3,"1.98925800676348",1,0,0,0,0,0,0,0,0
"2016 Fall",0,0,0,3,"1",18,0,104.774,20.057,89.63,84,42,3007,0,0,0,0,0,1,0,1,1,1,3,"1.49573714912499",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",21.702,31.993,46.5,0.959,55.16,1,10,353,0,0,0,1,1,1,1,0,0,1,1,"10.4275286757039",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,69.646,2.92,91.68,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,"3.42465753424658",0,0,0,0,1,1,0,0,1
"2016 Fall",0,1,1,0,"0",0,47.758,59.908,23.664,92.64,44,19,3275,1,0,0,0,1,1,0,0,0,1,10,"4.22582826233942",1,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,75.407,19.179,93.4,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"0.521403618541113",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"1",30.8,41.764,52.517,23.011,88.9,33,14,NA,0,0,0,0,0,0,0,0,1,1,2,"0.869149537177871",0,1,0,0,0,0,0,0,0
"2016 Fall",0,1,1,2,"1",29.176,40.351,52.693,32.895,84.9,64,19,NA,0,0,1,1,1,1,0,1,1,1,6,"1.82398540811674",1,1,0,0,1,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,95.024,28.035,83.01,77,27,2154,0,1,0,0,0,0,0,1,1,0,6,"2.14018191546281",0,0,0,0,0,1,0,0,0
"2016 Fall",0,0,1,0,"0",0,45.195,36.761,1.325,41.96,5,38,119,0,1,0,0,0,0,0,0,0,1,3,"22.6415094339623",1,1,0,1,0,1,0,1,0
"2016 Fall",0,1,0,4,"1",18,10.583,105.529,8.83,94.34,27,31,1149,0,0,1,0,1,1,0,0,1,1,2,"2.26500566251416",1,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",29.601,47.758,51.731,3.111,95.76,36,116,130,0,0,0,1,0,0,0,0,1,1,5,"16.0720025715204",0,1,0,0,0,1,0,1,0
"2016 Fall",1,1,0,2,"1",32.471,47.758,50.469,1.291,97.6,6,46,138,1,0,0,0,1,1,0,0,0,1,2,"15.4918667699458",0,0,0,0,1,0,1,0,0
"2016 Fall",0,0,0,0,"0",0,47.352,74.248,23.639,95.05,41,17,NA,0,0,1,0,0,0,0,0,0,1,8,"3.38423791192521",1,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,63.591,4.31,97.91,83,193,275,0,0,0,1,0,0,0,0,0,0,9,"20.8816705336427",1,0,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,37.875,6.567,60.79,3,5,NA,0,0,0,0,0,0,0,0,1,0,1,"1.52276534186082",0,0,0,0,0,0,0,0,1
"2016 Fall",0,0,0,0,"1",15,15.372,82.198,14.084,89.91,43,31,NA,0,0,0,0,0,0,0,0,0,1,6,"4.26015336552116",1,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,70.886,23.643,92.52,35,15,2625,0,1,0,1,0,0,0,0,0,0,16,"6.76733071099268",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,89.458,3.858,98.7,54,140,576,0,0,0,1,0,0,0,0,0,0,10,"25.9201658890617",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,28.365,1.894,2.96,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4,"21.1193241816262",0,1,0,0,1,0,1,0,1
"2016 Fall",1,0,0,2,"0",0,0,65.815,13.531,89.24,25,18,NA,0,0,0,1,0,0,0,1,1,0,3,"2.21713103244402",1,1,0,1,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,36.738,29.699,77.06,1,0,NA,1,0,0,0,0,0,0,0,0,0,2,"0.673423347587461",1,0,0,0,1,0,1,0,1
"2016 Fall",1,0,0,0,"0",0,0,35.901,42.503,13.58,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,"0.235277509822836",0,1,0,1,0,1,0,0,1
"2015 Fall",0,0,0,0,"0",0,0,52.663,46.227,67.23,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,1,"0.216323793454042",0,0,0,0,1,1,0,0,1
"2016 Fall",0,0,0,1,"0",0,47.758,45.168,10.522,96.99,74,70,405,0,0,0,0,0,0,0,0,0,1,12,"11.404675917126",1,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,60.754,30.921,80.96,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,"0.323404805795414",1,0,0,1,0,0,0,0,1
"2016 Fall",1,0,0,1,"1",14.5,17.696,63.135,40.792,89.07,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,2,"0.490292214159639",0,1,0,0,0,1,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,48.488,38.007,63.87,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,"0.263109427210777",0,0,0,0,1,0,1,0,1
"2016 Fall",1,0,0,0,"0",0,0,57.654,34.576,71.08,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,"0.289217954650625",0,0,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,51.105,52.152,54.14,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.191747200490873",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"1",31.445,0,60.894,48.407,85.78,13,3,NA,0,1,0,1,1,1,0,0,1,1,1,"0.20658169273039",0,0,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,51.43,44.842,85.44,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.223005218322109",0,1,0,0,0,1,0,0,1
"2016 Fall",0,0,0,1,"0",0,0,75.287,18.758,95.2,37,20,857,0,0,0,0,0,0,0,0,1,0,7,"3.73174112378718",1,0,0,1,0,1,0,0,0
"2016 Fall",1,1,0,1,"0",0,47.561,76.161,19.01,93.17,41,22,1087,0,0,0,1,1,1,0,0,1,1,4,"2.10415570752236",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,66.384,6.557,97.54,18,27,NA,0,0,0,0,0,0,0,1,1,0,3,"4.57526307762696",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,80.625,0.611,99.02,10,164,NA,0,0,0,1,0,0,0,0,0,0,2,"32.7332242225859",0,1,0,0,0,1,0,1,0
"2016 Fall",0,0,0,0,"0",0,0,88.472,21.232,81.01,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2,"0.94197437829691",1,0,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,41.462,28.984,37.98,2,1,NA,0,0,0,1,0,0,1,0,0,0,1,"0.345017940932929",0,1,0,0,0,1,0,0,1
"2016 Fall",0,0,0,1,"0",0,0,60.413,19.08,94.19,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2,"1.0482180293501",1,1,0,1,0,1,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,32.376,45.066,26.69,NA,NA,NA,0,0,0,1,0,0,1,0,0,1,1,"0.221896773620912",1,0,0,0,0,1,0,0,1
"2015 Fall",0,1,0,1,"0",0,0,78.362,39.041,87.42,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,1,"0.256140979995389",0,1,0,1,0,1,0,0,1
"2015 Fall",0,1,0,0,"1",17,17.409,102.646,45.795,79.52,9,2,NA,0,0,0,1,1,1,0,0,0,1,1,"0.218364450267496",0,0,1,0,0,1,0,0,1
"2016 Fall",0,0,0,1,"0",0,0,64.639,3.678,98.99,5,14,682,0,0,0,0,0,0,0,0,1,0,5,"13.5943447525829",1,0,0,0,0,0,1,0,0
"2016 Fall",1,0,0,0,"1",0,36.765,88.734,18.729,96.72,65,35,NA,1,0,0,0,0,0,0,0,1,1,4,"2.13572534572054",0,0,0,1,0,1,0,0,0
"2016 Fall",0,0,0,1,"1",24.39,38.722,53.14,35.856,80.61,35,10,NA,1,1,0,0,0,0,0,0,1,1,5,"1.39446675591254",1,1,0,1,0,1,0,0,0
"2016 Fall",0,0,0,2,"1",8,0,58.061,41.763,91.48,37,9,NA,1,0,0,0,0,1,0,0,1,1,4,"0.957785599693509",1,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"1",25.2,42.821,80.602,50.75,85.29,NA,NA,NA,0,1,1,0,0,0,0,0,0,1,1,"0.197044334975369",1,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,98.977,19.793,92.01,76,38,NA,0,1,0,1,0,0,0,0,1,0,1,"0.505229121406558",0,1,0,1,0,1,0,0,0
"2016 Fall",0,1,1,1,"1",29.213,44.274,67.734,46.812,90.24,98,21,1614,0,1,0,0,1,1,0,0,1,1,10,"2.13620439203623",1,0,0,0,0,1,0,0,0
"2016 Fall",0,1,1,3,"1",21.5,0,45.357,1.207,93.21,14,116,NA,1,1,0,1,1,1,0,0,1,1,1,"8.28500414250207",1,0,0,0,1,0,0,1,0
"2015 Fall",0,0,0,0,"0",0,0,41.215,58.743,84.47,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,"0.170233049044141",0,0,0,0,0,0,1,0,1
"2016 Fall",0,1,0,2,"0",0,0,62.5,0.315,98.41,3,95,NA,0,0,1,0,1,1,0,1,1,1,1,"31.7460317460317",1,0,0,0,1,0,0,1,0
"2015 Fall",0,1,0,0,"1",31.443,0,52.268,16.639,92.37,179,108,737,0,0,0,0,1,1,1,0,0,1,36,"21.6359156199291",0,0,0,0,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",27.33,0,59.565,3.706,96.17,48,130,223,0,0,0,1,0,1,0,0,0,1,7,"18.8882892606584",0,0,0,0,1,0,1,1,0
"2016 Fall",0,0,0,1,"1",8,0,104.774,20.057,89.63,84,42,1383,0,0,0,0,0,0,0,0,0,1,3,"1.49573714912499",1,1,0,1,0,1,0,0,0
"2015 Fall",0,0,0,1,"1",25.392,36.286,83.247,22.792,87.31,56,25,NA,0,0,0,0,0,1,0,0,0,1,3,"1.31625131625132",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",33.523,46.054,72.969,30.76,78.73,79,26,1638,1,0,0,1,1,1,0,0,0,1,2,"0.650195058517555",0,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,47.209,3.149,98.79,16,51,157,0,0,0,1,0,0,0,0,0,0,3,"9.52683391552874",1,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,41.554,31.233,89.77,362,116,1671,0,0,0,0,0,0,0,0,1,0,20,"6.40348349502129",0,0,1,0,1,0,1,1,0
"2016 Fall",1,0,0,0,"0",0,0,52.159,2.588,99.27,2,8,NA,0,0,0,0,0,0,0,0,0,0,1,"3.86398763523957",0,0,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"1",19.25,23.476,50.396,9.368,65.8,13,14,NA,0,0,0,1,0,0,0,0,0,1,4,"4.26985482493595",0,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,54.126,28.947,90.82,82,28,1442,0,0,0,0,0,0,0,0,0,0,9,"3.10913047984247",1,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,2,"1",27.988,36.359,88.246,33.316,91.12,67,20,NA,0,1,0,1,0,0,0,0,0,1,16,"4.80249729859527",1,0,0,0,1,1,0,0,0
"2016 Fall",0,1,1,3,"1",19,0.521,52.693,32.895,84.9,64,19,NA,1,0,0,0,1,1,0,0,0,1,6,"1.82398540811674",1,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,55.465,15.081,95.86,34,23,1367,1,0,0,0,0,0,0,0,1,0,3,"1.98925800676348",0,0,1,0,1,0,1,0,0
"2016 Fall",0,1,1,4,"1",25.42,26.209,52.268,16.639,92.37,179,108,737,1,0,0,1,1,1,0,0,1,1,21,"12.620950778292",1,0,1,0,1,0,1,1,0
"2016 Fall",0,1,1,1,"0",0,0,96.389,0.282,100,3,106,NA,0,0,0,0,1,1,0,0,0,0,2,"70.9219858156028",1,1,0,0,0,1,0,1,0
"2016 Fall",0,1,1,1,"1",29.2,43.141,65.859,2.625,97.3,16,61,NA,0,0,0,1,1,1,0,0,0,1,3,"11.4285714285714",1,0,0,0,0,1,0,1,0
"2016 Fall",0,1,1,3,"1",32.471,47.758,57.604,3.219,96.99,17,53,230,0,1,0,1,1,1,0,0,1,1,6,"18.6393289841566",1,0,0,0,1,0,1,0,0
"2016 Fall",0,1,0,1,"0",0,0,52.693,32.895,84.9,64,19,NA,0,0,0,1,1,1,0,0,0,1,6,"1.82398540811674",1,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,1,"0",0,0,51.867,24.208,97.52,221,91,1126,0,1,0,1,0,0,0,0,0,0,24,"9.91407799074686",1,1,0,0,0,0,1,0,0
"2016 Fall",0,0,0,3,"1",20,11.045,62.572,12.785,89.84,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,"0.782166601486116",1,0,0,0,1,1,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,42.616,48.506,86.27,521,107,NA,1,0,0,1,0,0,1,0,0,0,40,"8.24640250690636",0,0,0,0,0,1,0,1,0
"2016 Fall",0,1,1,2,"1",19,13.102,53.139,41.737,90.84,951,228,1356,0,1,0,0,1,1,0,0,0,1,63,"15.0945204494813",1,1,0,0,0,0,0,1,0
"2016 Fall",1,1,0,1,"0",0,0,92.392,46.901,93.83,111,24,802,1,1,0,1,1,1,0,0,1,0,11,"2.34536577045266",0,0,0,0,0,1,0,0,0
"2016 Fall",0,0,0,3,"1",22.38,23.561,80.609,49.911,83.8,142,28,2056,0,0,0,0,0,0,0,0,1,1,17,"3.40606279176935",1,0,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"1",32.101,47.758,44.056,21.295,44,28,13,NA,0,0,0,1,0,0,1,0,0,1,9,"4.2263442122564",0,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,49.727,5.149,86.79,79,153,266,0,1,0,1,0,0,0,0,0,0,4,"7.76849873761896",0,0,0,0,1,0,1,1,0
"2016 Fall",0,1,0,2,"1",17,0,45.753,4.104,94.23,58,141,NA,1,1,0,1,1,1,0,0,1,1,9,"21.9298245614035",1,1,0,0,1,0,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,40.516,4.971,86.36,12,24,248,0,0,0,1,0,0,0,0,1,0,2,"4.02333534500101",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,1,"1",23,0,73.333,0.364,79.67,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,1,"27.4725274725275",0,0,0,0,1,0,1,0,1
"2016 Fall",0,1,0,2,"1",30.7,39.838,59.565,3.706,96.17,48,130,223,0,0,1,1,1,1,0,1,1,1,3,"8.09498111171074",1,0,0,0,1,0,1,1,0
"2016 Fall",1,0,0,0,"0",0,45.931,42.771,27.137,50.85,19,7,1468,0,0,0,1,0,0,1,0,1,1,8,"2.94800456940708",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,61.448,39.628,81.98,139,35,NA,0,1,0,0,0,0,0,0,1,0,6,"1.51408095286161",0,1,0,1,0,1,0,0,0
"2016 Fall",1,1,0,1,"0",0,47.758,47.119,17.51,81.32,38,22,NA,0,0,0,0,1,1,1,0,0,1,2,"1.14220445459737",0,1,0,1,0,1,0,0,0
"2016 Fall",1,1,0,2,"1",22.96,32.217,43.434,14.515,92.28,13,9,NA,0,0,0,0,1,1,0,0,1,1,1,"0.688942473303479",0,1,0,0,0,1,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,45.432,22.882,46.84,12,5,NA,0,0,0,0,0,0,1,0,0,0,6,"2.62214841360021",1,1,0,0,0,1,0,0,0
"2016 Fall",0,1,1,4,"1",22,0,53.139,41.737,90.84,951,228,1356,1,0,0,0,1,1,0,0,0,1,63,"15.0945204494813",1,0,0,0,0,1,0,1,0
"2016 Fall",0,0,0,1,"0",0,0,49.514,1.684,96.97,10,59,158,0,0,0,0,0,0,0,0,1,0,1,"5.93824228028504",1,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,1,"1",29.2,41.753,46.25,1.65,99.27,1,6,NA,0,0,0,0,0,0,0,0,1,1,1,"6.06060606060606",0,0,0,0,0,1,0,0,0
"2016 Fall",0,1,0,2,"1",19,16.35,50,0.121,97.52,NA,NA,NA,1,1,0,0,1,1,0,0,0,1,1,"82.6446280991736",1,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,92.035,26.975,84.95,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,1,"0.370713623725672",0,1,0,0,0,1,0,0,1
"2016 Fall",0,1,0,0,"1",28.92,38.566,61.37,16.668,92.46,19,11,NA,1,0,0,0,1,1,0,0,0,1,2,"1.19990400767939",1,0,0,0,0,0,0,0,1
"2016 Fall",0,0,0,0,"0",0,0,58.012,25.54,89.52,55,22,10914,0,1,0,0,0,0,0,0,0,0,7,"2.74079874706343",1,1,0,0,0,0,0,0,0
"2016 Fall",0,1,1,0,"1",27.757,44.781,57.636,4.421,98.51,20,45,557,1,0,1,0,1,1,0,1,1,1,3,"6.78579506898892",0,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,1,"1",26.6,32.165,52.268,16.639,92.37,179,108,737,0,0,0,0,0,0,0,0,0,1,21,"12.620950778292",1,1,0,0,1,0,0,1,0
"2016 Fall",1,0,0,1,"1",18.62,19.61,58.31,7.646,99.12,71,93,NA,1,0,0,1,0,0,0,1,1,1,14,"18.3102275699712",0,0,0,0,1,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,67.058,11.502,81.8,3,3,NA,0,1,0,1,0,0,0,0,1,0,1,"0.869414014953921",0,0,0,1,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,33.795,3.711,14.77,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,4,"10.7787658313123",0,1,0,0,0,0,0,0,1
"2016 Fall",1,1,0,1,"1",10.5,0,59.358,7.276,97.36,8,11,436,0,0,0,1,1,1,0,0,1,1,2,"2.74876305662452",0,1,0,0,0,1,0,0,0
"2016 Fall",0,1,0,1,"1",30.025,0,69.383,28.728,90.95,310,108,NA,0,0,0,1,1,1,0,1,1,1,26,"9.05040378724589",1,1,0,0,0,1,0,1,0
"2016 Fall",0,1,0,1,"1",19.11,23.308,62.23,28.531,81,42,15,2551,0,0,1,1,1,1,1,1,1,1,8,"2.80396761417406",1,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,0,"1",20,26.392,48.178,29.469,95.82,105,36,NA,1,0,1,0,1,1,0,0,0,1,12,"4.07207574060878",0,0,1,0,0,1,0,0,0
