"Final.Status","ID","Year","ACT","GPA","Royal15","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","ACT.High","ACT.Low","GPA.High","GPA.Low","Distance.High","Distance.Low"
1,"App ID-123596","2015 Fall",25,3.97,0,93.4,46458,790,0.9785,0.0051,1,1,0,0,0,0,1,0,0,1,0,0,0
1,"App ID-123662","2015 Fall",22,3.87,0,153.42,53951,3824,0.8583,0.0055,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-123676","2016 Fall",25,3.28,1,127.96,43542,768,0.7643,0.0169,0,1,1,1,0,1,1,0,0,0,0,0,0
1,"App ID-123687","2015 Fall",21,3.73,0,136.7,61131,4825,0.9838,0.0075,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-123704","2016 Fall",31,3.86,1,152.83,52693,32895,0.849,0.0019,0,1,0,0,0,1,1,1,0,0,0,0,0
0,"App ID-123705","2015 Fall",25,3.98,0,149.24,75050,17801,0.9389,0.0053,1,0,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-123716","2015 Fall",31,3.73,0,134.38,57604,5152,0.987,0.001,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-123718","2015 Fall",25,3.76,0,152.83,52693,32895,0.849,0.0019,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-123724","2016 Fall",27,3.19,1,94.45,51867,24208,0.9752,0.0091,0,1,0,1,0,0,1,0,0,0,0,0,0
1,"App ID-123725","2015 Fall",23,3.9,0,94.45,51867,24208,0.9752,0.0091,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-123726","2015 Fall",21,3.91,0,94.45,51867,24208,0.9752,0.0091,1,0,1,0,1,0,0,0,1,1,0,0,0
0,"App ID-123730","2015 Fall",31,3.71,0,94.45,51867,24208,0.9752,0.0091,0,0,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-123736","2015 Fall",30,3.99,0,69.59,53875,1208,0.9843,0.0066,0,0,0,0,0,0,0,1,0,1,0,0,1
1,"App ID-123744","2015 Fall",24,3.35,0,137.42,59236,1323,0.997,0.0035,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-123754","2015 Fall",28,3.51,0,147.88,64668,8021,0.99,0.0036,0,0,1,1,0,0,0,0,0,0,0,0,0
1,"App ID-123804","2015 Fall",19,2.72,0,174.31,51012,3284,0.9781,6e-04,0,0,0,0,0,0,0,0,1,0,1,0,0
1,"App ID-123870","2015 Fall",23,3.64,0,146.11,66384,6557,0.9754,0.0027,0,1,1,1,0,0,0,0,1,0,0,0,0
1,"App ID-123873","2015 Fall",30,3.76,0,146.11,66384,6557,0.9754,0.0027,0,0,0,0,0,1,1,1,0,0,0,0,0
1,"App ID-123874","2015 Fall",27,4,0,146.11,66384,6557,0.9754,0.0027,1,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-123881","2016 Fall",21,3.17,1,150.68,40417,609,0.6929,8e-04,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-123890","2015 Fall",28,3.89,0,137.65,63906,378,0.9497,7e-04,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-123898","2015 Fall",29,3.92,0,149.24,75050,17801,0.9389,0.0053,1,1,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-123908","2015 Fall",17,3.53,0,152.83,54983,16440,0.9509,0.0017,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-123917","2015 Fall",26,3.95,0,151.66,40370,6671,0.8174,7e-04,0,0,1,0,0,0,0,0,0,1,0,0,0
1,"App ID-123921","2015 Fall",28,3.37,0,128.09,48178,29469,0.9582,0.0036,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-123931","2015 Fall",19,3.46,0,128.09,48178,29469,0.9582,0.0036,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-124042","2015 Fall",16,3.34,0,80.65,45168,10522,0.9699,0.007,1,0,1,0,0,0,0,0,1,0,0,0,0
0,"App ID-124115","2015 Fall",22,3.38,0,99.77,39835,4806,0.97,0.0062,1,1,0,0,1,0,1,0,1,0,0,0,0
1,"App ID-124116","2016 Fall",23,3.59,0,99.77,39835,4806,0.97,0.0062,0,0,0,1,0,0,1,0,1,0,0,0,0
1,"App ID-124124","2015 Fall",28,3.88,0,82.44,38344,6794,0.9703,0.0059,1,0,0,0,1,0,0,0,0,0,0,0,0
1,"App ID-124137","2016 Fall",27,2.66,1,43.46,52268,16639,0.9237,0.0108,0,0,0,0,0,0,0,0,0,0,1,0,1
0,"App ID-124145","2015 Fall",20,3.82,0,43.46,52268,16639,0.9237,0.0108,0,0,0,1,0,0,0,0,1,0,0,0,1
1,"App ID-124150","2015 Fall",23,3.59,0,22.18,59565,3706,0.9617,0.013,0,0,0,0,0,0,1,0,1,0,0,0,1
0,"App ID-124156","2015 Fall",17,3.24,0,41.9,48766,4073,0.9646,0.0083,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-124163","2015 Fall",19,3.27,0,51.5,51971,1604,0.985,0.0069,0,1,1,1,0,0,1,0,1,0,0,0,1
0,"App ID-124165","2015 Fall",21,3.27,0,3.12,45753,4104,0.9423,0.0141,0,0,0,1,0,0,0,0,1,0,0,0,1
1,"App ID-124181","2015 Fall",24,3.2,0,46.86,57083,273,0.9744,0.0034,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-124190","2015 Fall",30,3.81,0,8.81,75000,2908,0.9409,0.0086,1,1,0,1,0,0,0,1,0,0,0,0,1
1,"App ID-124253","2015 Fall",22,3.85,0,23.73,52500,395,1,0.0152,0,0,1,0,0,0,1,0,1,0,0,0,1
0,"App ID-124256","2015 Fall",26,3.91,0,32.32,60430,2595,0.9738,0.0158,0,1,1,1,0,0,0,0,0,1,0,0,1
0,"App ID-124261","2016 Fall",26,3.84,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"App ID-124268","2015 Fall",26,3.96,0,0.64,53139,41737,0.9084,0.0228,0,1,0,1,0,0,1,0,0,1,0,0,1
0,"App ID-124269","2015 Fall",24,3.63,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,1,0,1,0,0,0,1
1,"App ID-124273","2016 Fall",22,3.3,0,0.64,53139,41737,0.9084,0.0228,1,0,1,0,0,1,1,0,1,0,0,0,1
1,"App ID-124289","2015 Fall",26,4,0,66.18,49514,1684,0.9697,0.0059,0,0,1,1,0,0,0,0,0,1,0,0,1
1,"App ID-124292","2015 Fall",35,3.98,0,37.95,49727,5149,0.8679,0.0153,0,1,0,0,0,1,1,1,0,1,0,0,1
1,"App ID-124342","2016 Fall",25,3.25,1,99.81,47772,33463,0.856,0.0036,0,0,1,0,1,1,1,0,0,0,0,0,0
0,"App ID-124349","2015 Fall",25,3.66,0,99.81,47772,33463,0.856,0.0036,1,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-124353","2015 Fall",21,2.84,0,98,128083,42928,0.939,0.0036,1,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-124355","2015 Fall",32,3.67,0,99.81,47772,33463,0.856,0.0036,0,0,1,0,0,1,1,1,0,0,0,0,0
0,"App ID-124375","2015 Fall",28,3.96,0,156.07,39821,1567,0.9496,0.0026,1,1,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-124445","2015 Fall",22,3.88,0,195.76,43333,9785,0.9481,7e-04,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-124460","2015 Fall",27,3.98,0,101.49,49875,893,0.9978,0.0078,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-124461","2015 Fall",31,4,0,140.08,44556,1120,0.9661,0.0062,0,1,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-124464","2015 Fall",22,3.16,0,90.74,47855,12691,0.9344,0.0048,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-124465","2015 Fall",32,3.98,0,63.37,51288,9464,0.8836,0.0042,1,1,0,1,0,0,0,1,0,1,0,0,1
1,"App ID-124497","2015 Fall",24,3.8,0,140.9,57500,5552,0.9618,0.0072,0,1,0,0,0,1,1,0,1,0,0,0,0
1,"App ID-124512","2015 Fall",31,3.78,0,81.68,53036,530,0.9943,0.0038,1,1,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-124517","2015 Fall",22,3.29,0,131.05,50750,432,0.9907,0.0022,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-124552","2015 Fall",24,3.84,0,223.53,70156,5353,0.9879,2e-04,0,0,1,1,0,0,0,0,1,0,0,0,0
0,"App ID-124561","2015 Fall",24,3.9,0,281.94,32694,12091,0.894,2e-04,1,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-124596","2015 Fall",25,3.48,0,234.01,88734,18729,0.9672,0.0035,0,0,1,1,0,1,1,0,0,0,0,0,0
1,"App ID-124618","2015 Fall",24,3.12,0,109.37,63667,1130,0.9938,0.0018,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-124620","2015 Fall",29,3.94,0,113.69,49145,4526,0.9695,0.0022,0,1,0,1,0,0,1,0,0,1,0,0,0
0,"App ID-124622","2015 Fall",26,3.68,0,244.04,58200,16574,0.852,7e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-124626","2015 Fall",28,3.69,0,113.69,49145,4526,0.9695,0.0022,0,1,1,1,0,1,1,0,0,0,0,0,0
1,"App ID-124642","2015 Fall",31,3.86,0,111.67,36337,2735,0.9792,0.0015,0,0,1,1,0,0,0,1,0,0,0,0,0
0,"App ID-124742","2015 Fall",20,3.49,0,116.55,67232,2227,0.9335,4e-04,0,1,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-124749","2015 Fall",28,3.95,0,366.47,39598,44046,0.7629,3e-04,0,0,0,0,0,1,1,0,0,1,0,1,0
0,"App ID-124751","2015 Fall",34,4,0,366.47,39598,44046,0.7629,3e-04,1,0,1,0,0,0,0,1,0,1,0,1,0
0,"App ID-124755","2015 Fall",25,3.75,0,369.93,67758,34752,0.8954,0.0011,1,0,0,1,0,1,1,0,0,0,0,1,0
0,"App ID-124784","2015 Fall",24,3.75,0,39.62,55219,2441,0.9853,0.0098,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-124789","2015 Fall",25,3.99,0,52.5,53992,2987,0.9779,0.0047,0,1,0,0,0,0,0,0,0,1,0,0,1
1,"App ID-124794","2015 Fall",26,3.54,0,44.49,65909,533,0.9944,0.0169,0,0,1,1,0,0,1,0,0,0,0,0,1
1,"App ID-124801","2016 Fall",21,3.94,1,28.87,70357,632,1,0.0253,0,1,1,0,0,1,1,0,1,1,0,0,1
0,"App ID-124808","2015 Fall",28,3.88,0,6.17,69383,28728,0.9095,0.0108,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"App ID-124816","2015 Fall",27,4,0,2.66,41554,31233,0.8977,0.0116,1,0,0,0,0,1,1,0,0,1,0,0,1
1,"App ID-124831","2015 Fall",26,3.82,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"App ID-124836","2015 Fall",29,3.78,0,2.52,42616,48506,0.8627,0.0107,0,0,1,0,0,0,0,0,0,0,0,0,1
0,"App ID-124838","2015 Fall",30,3.64,0,2.52,42616,48506,0.8627,0.0107,1,0,0,0,0,0,1,1,0,0,0,0,1
1,"App ID-124839","2015 Fall",34,3.91,0,2.52,42616,48506,0.8627,0.0107,1,0,0,0,0,0,0,1,0,1,0,0,1
1,"App ID-124843","2015 Fall",28,3.59,0,2.52,42616,48506,0.8627,0.0107,1,0,0,0,0,1,1,0,0,0,0,0,1
1,"App ID-124849","2015 Fall",17,2.5,0,2.52,42616,48506,0.8627,0.0107,0,0,1,1,0,1,1,0,1,0,1,0,1
1,"App ID-124851","2015 Fall",22,3.86,0,3.65,66172,31429,0.9349,0.0193,0,1,0,0,0,1,1,0,1,0,0,0,1
1,"App ID-124856","2015 Fall",25,3.9,0,3.65,66172,31429,0.9349,0.0193,1,1,0,0,1,0,0,0,0,0,0,0,1
1,"App ID-124865","2015 Fall",25,3.79,0,3.65,66172,31429,0.9349,0.0193,0,0,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-124866","2015 Fall",27,4,0,3.65,66172,31429,0.9349,0.0193,1,0,0,0,0,1,1,0,0,1,0,0,1
0,"App ID-124874","2016 Fall",29,3.96,0,73.7,49018,36448,0.906,0.0045,0,1,1,0,0,0,1,0,0,1,0,0,1
0,"App ID-124886","2015 Fall",32,3.76,0,138.19,51656,2337,0.9542,0.0017,0,1,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-124950","2015 Fall",19,3.5,0,82.79,52411,2302,0.95,0.003,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-124981","2015 Fall",27,3.73,0,182.78,41357,3912,0.9363,0.0023,0,0,1,1,0,1,1,0,0,0,0,0,0
0,"App ID-124998","2015 Fall",26,3.92,0,80.45,55183,2700,0.9748,0.0026,0,0,0,0,0,1,1,0,0,1,0,0,0
0,"App ID-124999","2015 Fall",34,4,0,80.45,55183,2700,0.9748,0.0026,0,0,0,0,0,0,0,1,0,1,0,0,0
1,"App ID-125001","2015 Fall",20,3.76,0,80.45,55183,2700,0.9748,0.0026,0,1,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-125009","2015 Fall",32,3.96,0,189.02,77425,28439,0.9275,0.005,0,0,0,0,0,0,1,1,0,1,0,0,0
1,"App ID-125011","2015 Fall",21,2.89,0,189.73,57549,28730,0.9447,0.0033,1,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-125029","2015 Fall",25,3.79,0,189.65,58012,25540,0.8952,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-125032","2015 Fall",30,3.98,0,189.65,58012,25540,0.8952,0.0022,1,0,1,1,0,0,1,1,0,1,0,0,0
1,"App ID-125042","2015 Fall",23,3.02,0,230.44,74441,3657,0.9467,8e-04,0,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-125043","2015 Fall",27,3.98,0,230.44,74441,3657,0.9467,8e-04,0,0,0,1,0,0,1,0,0,1,0,0,0
0,"App ID-125050","2015 Fall",20,2.77,0,230.44,74441,3657,0.9467,8e-04,0,0,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-125072","2015 Fall",23,3.29,0,283.63,78839,1591,0.9019,6e-04,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-125073","2015 Fall",24,3.82,0,306.48,71429,592,0.9358,0.0017,0,0,0,0,1,0,1,0,1,0,0,1,0
0,"App ID-125080","2015 Fall",21,3.63,0,231.24,59167,31844,0.9025,0.0016,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-125112","2015 Fall",21,3.96,0,232.99,60901,19879,0.9005,0.0011,0,0,0,0,0,0,0,0,1,1,0,0,0
0,"App ID-125128","2015 Fall",19,3.44,0,285.79,59821,558,0.9803,7e-04,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-125129","2015 Fall",25,3.94,0,312.38,43438,275,0.9564,7e-04,0,0,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-125141","2015 Fall",27,3.95,0,311.64,72500,4031,0.9625,0.0025,0,0,1,0,0,0,0,0,0,1,0,1,0
0,"App ID-125144","2016 Fall",18,3.51,1,688.35,38388,930,0.9419,7e-04,0,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-125256","2015 Fall",31,3.96,0,685.03,55487,27373,0.9171,8e-04,1,0,0,1,0,0,0,1,0,1,0,1,0
0,"App ID-125257","2015 Fall",24,3.78,0,685.03,55487,27373,0.9171,8e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
1,"App ID-125291","2015 Fall",25,3.98,0,596.35,42500,9280,0.9658,0.0013,1,1,0,0,0,0,1,0,0,1,0,1,0
0,"App ID-125329","2015 Fall",23,3.37,0,720.41,50941,29453,0.9302,0.0011,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-125348","2015 Fall",29,3.61,0,686.49,51109,32666,0.9381,0.001,1,0,0,0,0,0,1,0,0,0,0,1,0
0,"App ID-125350","2015 Fall",19,3.11,0,686.49,51109,32666,0.9381,0.001,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-125387","2015 Fall",32,4,0,813.98,36713,31218,0.9125,7e-04,1,0,0,0,0,0,0,1,0,1,0,1,0
1,"App ID-125426","2015 Fall",22,3.21,0,825.79,32990,13446,0.9446,0.0012,0,0,0,0,1,0,1,0,1,0,0,1,0
0,"App ID-125520","2015 Fall",25,3.89,0,820.61,45163,49792,0.9537,9e-04,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-125534","2015 Fall",29,3.93,0,820.61,45163,49792,0.9537,9e-04,0,0,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-125551","2015 Fall",18,3.69,0,823.56,58310,2908,0.8779,1e-04,0,0,1,1,0,0,0,0,1,0,0,1,0
1,"App ID-125573","2015 Fall",32,3.81,0,532.66,122789,44416,0.8681,5e-04,0,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-125648","2015 Fall",21,3.46,0,541.99,57266,13271,0.8314,0.0012,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-125787","2015 Fall",30,3.98,0,303.68,42126,14899,0.626,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,"App ID-125806","2015 Fall",25,3.88,0,805.16,32981,15330,0.889,0.0012,1,0,0,1,0,0,1,0,0,0,0,1,0
0,"App ID-125861","2016 Fall",16,3.3,1,1155.96,52088,113451,0.8786,8e-04,0,1,0,1,0,0,1,0,1,0,0,1,0
0,"App ID-125941","2015 Fall",25,3.69,0,650.29,107200,28764,0.8699,4e-04,0,1,1,0,0,1,1,0,0,0,0,1,0
0,"App ID-126075","2015 Fall",20,2.98,0,678.38,90596,38320,0.8603,2e-04,0,0,0,0,0,0,0,0,1,0,1,1,0
0,"App ID-126095","2016 Fall",31,4.13,1,219.02,113503,5975,0.811,7e-04,0,0,0,1,0,1,1,1,0,1,0,0,0
0,"App ID-126104","2015 Fall",30,3.99,0,807.55,43986,22235,0.9099,8e-04,0,0,0,0,0,0,0,1,0,1,0,1,0
0,"App ID-126172","2015 Fall",22,2.68,0,201.1,90451,39678,0.7491,0.0014,0,0,0,0,0,0,0,0,1,0,1,0,0
1,"App ID-126192","2014 Fall",22,3.13,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-126196","2014 Fall",27,3.6,0,187.74,64940,2333,0.9884,0.0017,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-126204","2014 Fall",19,3.47,0,203.09,60559,3400,0.9459,0.0012,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-126207","2014 Fall",22,3.49,0,189.65,58012,25540,0.8952,0.0022,0,1,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-126224","2014 Fall",34,4,0,113.91,47917,1454,0.9862,0.0014,0,0,0,1,0,0,0,1,0,1,0,0,0
1,"App ID-126225","2015 Fall",27,3.98,0,85.15,61042,1255,0.9857,0.0064,1,1,0,0,0,0,1,0,0,1,0,0,0
1,"App ID-126229","2015 Fall",21,3.47,0,97.23,51786,6955,0.9159,0.0049,1,0,1,0,0,0,1,0,1,0,0,0,0
0,"App ID-126234","2014 Fall",27,3.56,0,501.02,74407,31994,0.9254,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-126383","2015 Fall",28,3.9,0,140.89,55396,5635,0.9886,0.0039,0,1,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-126390","2015 Fall",33,3.98,0,229.79,53140,35856,0.8061,0.001,1,0,1,0,0,0,0,1,0,1,0,0,0
0,"App ID-126391","2015 Fall",35,4,0,45,55000,958,0.9833,0.0031,0,0,0,0,0,0,0,1,0,1,0,0,1
0,"App ID-126403","2015 Fall",23,3.64,0,221.13,61356,13875,0.9163,0.0029,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-126404","2015 Fall",24,3.81,0,221.13,61356,13875,0.9163,0.0029,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-126441","2015 Fall",19,3.3,0,153.42,53951,3824,0.8583,0.0055,0,1,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-126449","2014 Fall",27,3.82,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-126455","2014 Fall",30,3.58,0,120.06,61854,5055,0.9589,0.004,1,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-126552","2014 Fall",21,3.64,0,137.73,60035,3011,0.9738,6e-04,1,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-126553","2014 Fall",20,3.15,0,741.2,44502,8888,0.9491,1e-04,0,1,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-126558","2015 Fall",26,3.2,0,164.47,55662,1775,0.9572,0.0068,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-126570","2015 Fall",21,3.47,0,189.24,55905,2596,0.9603,0.0023,0,0,1,0,0,0,0,0,1,0,0,0,0
0,"App ID-126573","2014 Fall",20,3.4,0,194.7,46188,3171,0.6339,0.0013,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-126574","2015 Fall",31,2.71,0,199.05,109465,34441,0.8556,0.0045,0,0,0,1,0,0,0,1,0,0,1,0,0
0,"App ID-126624","2014 Fall",27,3.19,0,590.42,43450,2258,0.9305,0.0031,1,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-126625","2014 Fall",24,3.83,0,3.65,66172,31429,0.9349,0.0193,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-126631","2015 Fall",30,3.97,0,221.48,50838,4672,0.97,9e-04,0,0,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-126698","2014 Fall",25,3.54,0,111.59,47873,5356,0.885,0.0035,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-126702","2014 Fall",25,3.82,0,206.71,94505,25784,0.8401,0.0031,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-126709","2014 Fall",26,3.73,0,236.82,51142,8160,0.9664,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-126710","2014 Fall",22,3.07,0,813.98,36713,31218,0.9125,7e-04,0,1,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-126714","2014 Fall",20,2.86,0,94.45,51867,24208,0.9752,0.0091,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-126715","2014 Fall",18,3.85,0,201.96,79639,10529,0.5045,0.0013,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-126837","2014 Fall",20,3.14,0,196.6,58218,7006,0.977,0.0029,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-126839","2014 Fall",26,3.05,0,0.64,53139,41737,0.9084,0.0228,0,1,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-126842","2014 Fall",31,3.58,0,332.18,86354,23009,0.9136,0.0017,1,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-126843","2014 Fall",24,3.9,0,149.24,75050,17801,0.9389,0.0053,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-126850","2014 Fall",18,3.6,0,73.7,46875,29612,0.7306,0.0014,0,0,0,0,1,0,0,0,1,0,0,0,1
0,"App ID-126855","2014 Fall",26,2.79,0,213,118292,9002,0.8598,0.0029,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"App ID-126856","2014 Fall",25,3.99,0,22.18,59565,3706,0.9617,0.013,0,0,0,1,0,0,0,0,0,1,0,0,1
0,"App ID-127011","2015 Fall",19,3.05,0,218.47,45660,42928,0.5512,0.0017,0,1,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-127026","2014 Fall",25,3.59,0,211.78,79174,42276,0.7615,0.0022,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-127027","2015 Fall",26,3.57,0,218.46,51150,22777,0.7306,0.0018,1,1,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-127033","2014 Fall",22,3.64,0,722.29,38879,2462,0.9586,8e-04,0,1,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-127036","2014 Fall",20,3.14,0,739.35,48924,29710,0.8922,1e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-127038","2014 Fall",25,3.05,0,55.14,56563,774,0.8953,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-127039","2014 Fall",31,3.87,0,83.77,33542,882,0.7721,9e-04,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-127040","2014 Fall",28,3.57,0,94.45,51867,24208,0.9752,0.0091,1,0,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-127043","2014 Fall",26,3.3,0,217.15,73103,25794,0.8209,0.0038,1,1,0,1,0,1,1,0,0,0,0,0,0
0,"App ID-127204","2014 Fall",29,2.7,0,1098.3,38783,13797,0.9646,5e-04,0,0,0,0,0,0,0,0,0,0,1,1,0
0,"App ID-127234","2014 Fall",25,3.94,0,3.65,66172,31429,0.9349,0.0193,1,0,0,1,0,0,0,0,0,1,0,0,1
0,"App ID-127235","2016 Fall",29,3.47,0,571.91,82198,14084,0.8991,0.0031,1,0,0,0,0,0,1,0,0,0,0,1,0
1,"App ID-127243","2014 Fall",26,3.77,0,6532.99,74008,52637,0.1762,1e-04,0,0,0,0,1,0,0,0,0,0,0,1,0
1,"App ID-127247","2014 Fall",22,3.6,0,78.6,42173,4680,0.8098,0.0011,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-127248","2014 Fall",23,2.79,0,208.79,102603,16443,0.8942,0.0038,0,0,0,1,0,0,0,0,1,0,1,0,0
1,"App ID-127249","2014 Fall",23,3.83,0,146.11,46132,22990,0.8633,0.006,0,1,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-127253","2014 Fall",33,3.8,0,442,40446,22476,0.7485,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,"App ID-127254","2014 Fall",19,3.36,0,158.35,59358,7276,0.9736,0.0011,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-127255","2014 Fall",21,3.65,0,120.54,56063,4388,0.9667,0.0073,0,0,0,1,0,1,1,0,1,0,0,0,0
1,"App ID-127257","2014 Fall",28,3.5,0,208.82,80338,11374,0.9546,7e-04,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-127258","2014 Fall",27,3.9,0,73.7,49018,36448,0.906,0.0045,0,0,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-127261","2014 Fall",21,3.41,0,2.52,42616,48506,0.8627,0.0107,1,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-127267","2014 Fall",22,2.91,0,198.7,70000,2913,0.8465,0.0021,0,0,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-127268","2014 Fall",26,3.38,0,232.16,88246,33316,0.9112,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-127275","2014 Fall",33,3.84,0,167.76,67734,46812,0.9024,0.0021,1,1,0,0,0,0,1,1,0,0,0,0,0
0,"App ID-127277","2014 Fall",25,3.73,0,0.64,53139,41737,0.9084,0.0228,1,0,0,0,0,1,1,0,0,0,0,0,1
0,"App ID-127279","2014 Fall",22,3.8,0,205.57,69926,15565,0.5877,0.0017,0,0,0,0,0,0,1,0,1,0,0,0,0
