"zip","distance","Median.Income","Total","White","Pct.White","Alumni.Pop","Alumni.Density"
"",NA,NA,NA,NA,NA,4,NA
"39567",NA,38258,10745,7634,0.7105,NA,NA
"39571",NA,48889,13767,10754,0.7811,NA,NA
"39572",NA,36759,1557,862,0.5536,NA,NA
"39573",NA,46451,7980,7559,0.9472,NA,NA
"39574",NA,50637,12659,11826,0.9342,NA,NA
"39576",NA,34632,5966,4709,0.7893,NA,NA
"39577",NA,40893,10395,7267,0.6991,NA,NA
"39581",NA,40590,11481,6302,0.5489,NA,NA
"39601",NA,33633,23798,15005,0.6305,NA,NA
"39629",NA,42330,6643,5057,0.7613,NA,NA
"39630",NA,21574,1032,397,0.3847,NA,NA
"39631",NA,26935,3352,1244,0.3711,NA,NA
"39633",NA,32250,1242,454,0.3655,NA,NA
"39635",NA,29413,177,177,1,NA,NA
"39638",NA,23275,3043,1541,0.5064,NA,NA
"39641",NA,35897,4197,3396,0.8091,NA,NA
"39643",NA,31597,1184,678,0.5726,NA,NA
"39645",NA,31215,5704,3350,0.5873,NA,NA
"39647",NA,73000,998,963,0.9649,NA,NA
"39648",NA,33540,22772,9221,0.4049,NA,NA
"39652",NA,21650,7627,3222,0.4224,NA,NA
"39653",NA,45294,2855,2133,0.7471,NA,NA
"39654",NA,33261,5316,3297,0.6202,NA,NA
"39656",NA,23319,967,461,0.4767,NA,NA
"39657",NA,30909,1483,846,0.5705,NA,NA
"39661",NA,31406,2810,1237,0.4402,NA,NA
"39662",NA,39401,1244,1039,0.8352,NA,NA
"39663",NA,31667,3107,1434,0.4615,NA,NA
"39664",NA,37331,2115,1621,0.7664,NA,NA
"39665",NA,45863,1174,762,0.6491,NA,NA
"39666",NA,38820,9628,6506,0.6757,NA,NA
"39667",NA,35681,12518,6551,0.5233,NA,NA
"39668",NA,38021,168,127,0.756,NA,NA
"39669",NA,41848,5688,1446,0.2542,NA,NA
"39701",NA,21847,13162,3726,0.2831,NA,NA
"39702",NA,38097,22953,12241,0.5333,NA,NA
"39705",NA,50000,14037,9427,0.6716,NA,NA
"39730",997.03,31895,11407,5595,0.4905,NA,NA
"39735",NA,30437,4003,2453,0.6128,NA,NA
"39736",NA,14688,280,21,0.075,NA,NA
"39737",NA,55288,399,245,0.614,NA,NA
"39739",NA,31400,2730,957,0.3505,NA,NA
"39740",NA,55920,5635,4917,0.8726,NA,NA
"39741",NA,48347,1295,962,0.7429,NA,NA
"39743",NA,25600,1736,242,0.1394,NA,NA
"39744",NA,30591,5575,4142,0.743,NA,NA
"39745",NA,38214,716,547,0.764,NA,NA
"39746",NA,47361,3471,2865,0.8254,NA,NA
"39747",NA,30638,2096,804,0.3836,NA,NA
"39750",NA,35755,2604,1713,0.6578,NA,NA
"39751",NA,33558,1477,1196,0.8097,NA,NA
"39752",NA,41935,2887,2734,0.947,NA,NA
"39755",NA,34853,800,346,0.4325,NA,NA
"39756",NA,42045,2412,354,0.1468,NA,NA
"39759",NA,32426,42634,24368,0.5716,NA,NA
"39760",NA,NA,0,0,NA,NA,NA
"39762",NA,NA,2728,1938,0.7104,NA,NA
"39766",NA,44853,2768,2271,0.8204,NA,NA
"39767",NA,26645,595,561,0.9429,NA,NA
"39769",NA,30781,2091,1582,0.7566,NA,NA
"39771",NA,28750,130,117,0.9,NA,NA
"39772",NA,29219,1640,917,0.5591,NA,NA
"39773",NA,30733,16252,6801,0.4185,NA,NA
"39776",NA,32212,1581,725,0.4586,NA,NA
"39813",NA,24056,1824,552,0.3026,NA,NA
"39815",NA,29323,2096,388,0.1851,NA,NA
"39817",NA,30429,10724,5248,0.4894,NA,NA
"39819",NA,31418,10626,5718,0.5381,NA,NA
"39823",NA,39047,8400,4023,0.4789,NA,NA
"39824",NA,16827,385,233,0.6052,NA,NA
"39825",NA,21058,1527,1102,0.7217,NA,NA
"39826",NA,21979,777,374,0.4813,NA,NA
"39827",NA,31085,4346,3686,0.8481,NA,NA
"39828",NA,29397,15261,7785,0.5101,NA,NA
"39834",NA,41000,2248,1889,0.8403,NA,NA
"39836",NA,43274,636,406,0.6384,NA,NA
"39837",NA,33644,6251,4208,0.6732,NA,NA
"39840",NA,25868,5299,1392,0.2627,NA,NA
"39841",NA,22500,581,190,0.327,NA,NA
"39842",NA,29943,7957,2722,0.3421,NA,NA
"39845",NA,34199,7674,4767,0.6212,NA,NA
"39846",NA,21597,1728,545,0.3154,NA,NA
"39851",NA,20275,2271,526,0.2316,NA,NA
"39854",NA,30268,2449,1133,0.4626,NA,NA
"39859",NA,40846,1232,1054,0.8555,NA,NA
"39861",NA,26683,1140,753,0.6605,NA,NA
"39862",NA,45000,1285,687,0.5346,NA,NA
"39866",NA,37000,2879,980,0.3404,NA,NA
"39867",NA,36696,371,174,0.469,NA,NA
"39870",NA,38841,2423,1149,0.4742,NA,NA
"39877",NA,30714,407,249,0.6118,NA,NA
"39885",NA,51250,146,124,0.8493,NA,NA
"39886",NA,30507,1607,872,0.5426,NA,NA
"39897",NA,35375,3490,2647,0.7585,NA,NA
"40003",NA,65429,2510,2510,1,NA,NA
"40004",NA,45138,29228,26626,0.911,NA,NA
"40006",NA,43638,4679,4527,0.9675,NA,NA
"40007",NA,100169,251,251,1,NA,NA
"40008",NA,45118,3786,3530,0.9324,NA,NA
"40009",NA,36219,1546,1527,0.9877,NA,NA
"40010",NA,91023,495,459,0.9273,NA,NA
"40011",NA,50313,2226,2185,0.9816,NA,NA
"40012",NA,27083,459,445,0.9695,NA,NA
"40013",NA,62990,5389,5265,0.977,NA,NA
"40014",NA,87083,20317,18907,0.9306,NA,NA
"40019",NA,34950,3891,3322,0.8538,NA,NA
"40020",NA,48125,112,110,0.9821,NA,NA
"40022",NA,65750,826,774,0.937,NA,NA
"40023",NA,99911,4598,4450,0.9678,NA,NA
"40025",NA,114167,58,55,0.9483,NA,NA
"40026",NA,97151,5747,5285,0.9196,NA,NA
"40031",NA,68280,23358,20227,0.866,NA,NA
"40033",NA,37708,12581,10540,0.8378,NA,NA
"40036",NA,26364,237,237,1,NA,NA
"40037",NA,39053,2745,2668,0.9719,NA,NA
"40040",NA,45114,473,472,0.9979,NA,NA
"40041",NA,16875,277,268,0.9675,NA,NA
"40045",NA,47979,3489,3428,0.9825,NA,NA
"40046",NA,61006,1881,1864,0.991,NA,NA
"40047",NA,64557,19820,19435,0.9806,NA,NA
"40048",NA,NA,111,110,0.991,NA,NA
"40049",NA,NA,109,99,0.9083,NA,NA
"4005",NA,NA,NA,NA,NA,NA,NA
"40050",NA,29063,1828,1733,0.948,NA,NA
"40051",NA,40236,4445,4345,0.9775,NA,NA
"40052",NA,32566,520,493,0.9481,NA,NA
"40055",NA,71731,2040,1917,0.9397,NA,NA
"40056",NA,66571,3527,3219,0.9127,NA,NA
"40057",NA,49764,3336,3272,0.9808,NA,NA
"40058",NA,16250,104,104,1,NA,NA
"40059",NA,112410,17785,16148,0.908,NA,NA
"40060",NA,41131,1174,1162,0.9898,NA,NA
"40062",NA,31364,385,385,1,NA,NA
"40063",NA,NA,663,486,0.733,NA,NA
"40065",NA,54910,28933,24251,0.8382,NA,NA
"40067",NA,74920,5353,4393,0.8207,NA,NA
"40068",NA,47386,1961,1813,0.9245,NA,NA
"40069",NA,40392,8475,7431,0.8768,NA,NA
"40070",NA,58438,383,383,1,NA,NA
"40071",NA,64931,14636,13951,0.9532,NA,NA
"40075",NA,40714,1298,1285,0.99,NA,NA
"40076",NA,51056,2182,2161,0.9904,NA,NA
"40077",NA,53125,377,356,0.9443,NA,NA
"40078",NA,36250,2322,2114,0.9104,NA,NA
"40104",NA,31786,1267,1225,0.9669,NA,NA
"40107",NA,48333,2033,1947,0.9577,NA,NA
"40108",NA,55114,11566,11198,0.9682,NA,NA
"40109",NA,57986,2424,2363,0.9748,NA,NA
"40110",NA,NA,12,12,1,NA,NA
"40111",NA,35000,1662,1603,0.9645,NA,NA
"40115",NA,33036,686,686,1,NA,NA
"40117",NA,64634,2081,1813,0.8712,NA,NA
"40118",NA,43122,9767,9281,0.9502,NA,NA
"40119",NA,46250,1580,1580,1,NA,NA
"40121",NA,50988,10271,7029,0.6844,NA,NA
"40140",NA,52885,514,514,1,NA,NA
"40142",NA,45508,2691,2376,0.8829,NA,NA
"40143",NA,41901,6515,6228,0.9559,NA,NA
"40144",NA,47786,1779,1724,0.9691,NA,NA
"40145",NA,40195,786,786,1,NA,NA
"40146",NA,40825,4353,4004,0.9198,NA,NA
"40150",NA,50317,3839,3686,0.9601,NA,NA
"40152",NA,37382,380,358,0.9421,NA,NA
"40155",NA,25417,1173,986,0.8406,NA,NA
"40157",NA,49375,638,638,1,NA,NA
"40160",NA,45434,23689,14413,0.6084,NA,NA
"40161",NA,42813,184,152,0.8261,NA,NA
"40162",NA,62795,6245,5902,0.9451,NA,NA
"40165",NA,56755,33626,32305,0.9607,NA,NA
"40170",NA,34722,275,242,0.88,NA,NA
"40171",NA,28147,236,236,1,NA,NA
"40175",NA,53151,13961,11749,0.8416,NA,NA
"40176",NA,41691,1126,1069,0.9494,NA,NA
"40177",NA,40370,1388,1327,0.9561,NA,NA
"40178",NA,53795,654,654,1,NA,NA
"40202",NA,14619,6468,2547,0.3938,NA,NA
"40203",NA,15149,18347,6574,0.3583,NA,NA
"40204",NA,48212,14229,12698,0.8924,NA,NA
"40205",NA,69275,24068,22907,0.9518,NA,NA
"40206",NA,44395,19277,16584,0.8603,NA,NA
"40207",NA,71402,30237,27856,0.9213,NA,NA
"40208",NA,25753,15480,10133,0.6546,NA,NA
"40209",NA,25625,485,347,0.7155,NA,NA
"40210",NA,20120,15250,1122,0.0736,NA,NA
"40211",NA,25228,23622,1443,0.0611,NA,NA
"40212",NA,25600,17308,6299,0.3639,NA,NA
"40213",NA,34921,15834,12021,0.7592,NA,NA
"40214",NA,39655,45756,32855,0.718,NA,NA
"40215",NA,27204,22342,13357,0.5978,NA,NA
"40216",NA,39515,40844,24909,0.6099,NA,NA
"40217",NA,41102,13077,11017,0.8425,NA,NA
"40218",NA,34956,30193,16916,0.5603,NA,NA
"40219",NA,41225,39651,27291,0.6883,NA,NA
"40220",NA,51559,33941,25835,0.7612,NA,NA
"40222",NA,59796,21221,18223,0.8587,NA,NA
"40223",NA,72841,21491,18214,0.8475,NA,NA
"40228",NA,59016,16008,12110,0.7565,NA,NA
"40229",NA,51133,36536,33245,0.9099,NA,NA
"40231",NA,NA,0,0,NA,NA,NA
"40241",NA,77119,29907,23883,0.7986,NA,NA
"40242",NA,63547,11334,9314,0.8218,NA,NA
"40243",NA,57887,10569,9249,0.8751,NA,NA
"40245",NA,103274,31941,25838,0.8089,NA,NA
"40258",NA,47172,27222,22614,0.8307,NA,NA
"40272",820.84,50345,38758,35747,0.9223,NA,NA
"40280",NA,48077,536,462,0.8619,NA,NA
"40291",NA,62928,35110,29862,0.8505,NA,NA
"40299",NA,69286,38952,33860,0.8693,NA,NA
"40310",NA,25200,626,540,0.8626,NA,NA
"40311",NA,43210,7296,7266,0.9959,NA,NA
"40312",NA,18996,6435,6277,0.9754,NA,NA
"40313",NA,39375,3665,3225,0.8799,NA,NA
"40316",NA,24444,334,334,1,NA,NA
"40322",NA,30377,3131,3042,0.9716,NA,NA
"40324",NA,63866,43689,38501,0.8813,NA,NA
"40328",NA,39853,965,963,0.9979,NA,NA
"40330",NA,42028,18747,17464,0.9316,NA,NA
"40334",NA,NA,91,75,0.8242,NA,NA
"40336",NA,29923,13071,12795,0.9789,NA,NA
"40337",NA,31802,5396,5386,0.9981,NA,NA
"40339",NA,NA,0,0,NA,NA,NA
"40342",NA,53737,21426,20483,0.956,NA,NA
"40346",NA,28125,947,947,1,NA,NA
"40347",NA,64441,2873,2649,0.922,NA,NA
"40348",NA,45938,735,698,0.9497,NA,NA
"40350",NA,36016,124,124,1,NA,NA
"40351",NA,41159,19839,19123,0.9639,NA,NA
"40353",NA,39633,21228,19706,0.9283,NA,NA
"40356",NA,50806,41361,38457,0.9298,NA,NA
"40358",NA,35446,699,668,0.9557,NA,NA
"40359",NA,39265,6665,6459,0.9691,NA,NA
"40360",NA,37219,6749,6493,0.9621,NA,NA
"40361",NA,43405,18110,16276,0.8987,NA,NA
"40363",NA,NA,0,0,NA,NA,NA
"40370",NA,57404,2309,2306,0.9987,NA,NA
"40371",NA,28160,2934,2914,0.9932,NA,NA
"40372",NA,54833,2387,2268,0.9501,NA,NA
"40374",NA,34160,1914,1748,0.9133,NA,NA
"40376",NA,NA,0,0,NA,NA,NA
"40379",NA,49605,3320,3170,0.9548,NA,NA
"40380",NA,35839,6117,5947,0.9722,NA,NA
"40383",NA,59461,22168,19456,0.8777,NA,NA
"40385",NA,40969,2510,2400,0.9562,NA,NA
"40387",NA,30944,1981,1848,0.9329,NA,NA
"40390",NA,44004,7636,6957,0.9111,NA,NA
"40391",NA,46455,35351,32858,0.9295,NA,NA
"40402",NA,33281,2257,2252,0.9978,NA,NA
"40403",NA,43075,24369,23077,0.947,NA,NA
"40404",NA,NA,734,545,0.7425,NA,NA
"40409",908.06,33695,3922,3821,0.9742,NA,NA
"40419",NA,30213,4584,4425,0.9653,NA,NA
"40422",NA,41917,24762,21690,0.8759,NA,NA
"40434",NA,NA,88,88,1,NA,NA
"40437",NA,38603,5498,5462,0.9935,NA,NA
"40440",NA,38313,2318,2234,0.9638,NA,NA
"40442",NA,25357,1327,1308,0.9857,NA,NA
"40444",NA,44851,13948,13365,0.9582,NA,NA
"40445",NA,13558,814,814,1,NA,NA
"40447",NA,24274,7959,7850,0.9863,NA,NA
"40448",NA,NA,0,0,NA,NA,NA
"40456",NA,32371,9614,9441,0.982,NA,NA
"40460",NA,25081,923,923,1,NA,NA
"40461",NA,45152,3132,2992,0.9553,NA,NA
"40464",NA,39602,921,900,0.9772,NA,NA
"40468",NA,27550,2095,2028,0.968,NA,NA
"40472",NA,28705,1514,1502,0.9921,NA,NA
"40475",NA,41559,58341,52863,0.9061,NA,NA
"40481",NA,48839,351,351,1,NA,NA
"40484",NA,37760,11013,10221,0.9281,NA,NA
"40486",NA,32841,2788,2748,0.9857,NA,NA
"40489",NA,35935,3933,3807,0.968,NA,NA
"40502",NA,60265,26660,24267,0.9102,NA,NA
"40503",871.59,53526,28100,25117,0.8938,NA,NA
"40504",NA,30264,26123,17395,0.6659,NA,NA
"40505",NA,33975,26783,19944,0.7447,NA,NA
"40506",NA,NA,2242,1774,0.7913,NA,NA
"40507",NA,21341,1691,1348,0.7972,NA,NA
"40508",NA,20833,25868,16185,0.6257,NA,NA
"40509",NA,68750,34463,25605,0.743,NA,NA
"40510",NA,101528,2291,1743,0.7608,NA,NA
"40511",NA,48999,31135,18165,0.5834,NA,NA
"40513",NA,112093,11200,9359,0.8356,NA,NA
"40514",NA,79375,14773,12793,0.866,NA,NA
"40515",NA,68471,34933,30034,0.8598,NA,NA
"40516",NA,59167,2883,2145,0.744,NA,NA
"40517",NA,38666,36147,26178,0.7242,NA,NA
"40601",NA,47143,50239,41974,0.8355,NA,NA
"40604",NA,NA,370,243,0.6568,NA,NA
"40701",NA,31727,28250,27492,0.9732,NA,NA
"4071",NA,NA,NA,NA,NA,NA,NA
"40729",NA,29674,6156,5795,0.9414,NA,NA
"40734",NA,19808,3534,3500,0.9904,NA,NA
"40737",NA,25341,1246,1168,0.9374,NA,NA
"40740",NA,35842,3531,3512,0.9946,NA,NA
"40741",NA,36438,22812,22263,0.9759,NA,NA
"40743",NA,72891,254,254,1,NA,NA
"40744",NA,38473,17804,17311,0.9723,NA,NA
"40759",NA,29973,3264,3264,1,NA,NA
"40763",NA,15125,601,601,1,NA,NA
"40769",NA,31530,17447,16902,0.9688,NA,NA
"40771",NA,28750,1309,1309,1,NA,NA
"4079",NA,NA,NA,NA,NA,NA,NA
"40801",NA,21481,573,529,0.9232,NA,NA
"40806",NA,29872,2492,2454,0.9848,NA,NA
"40807",NA,50000,374,368,0.984,NA,NA
"40808",NA,NA,40,40,1,NA,NA
"40810",NA,27500,1463,1424,0.9733,NA,NA
"40813",NA,22350,636,566,0.8899,NA,NA
"40815",NA,21588,1439,1439,1,NA,NA
"40816",NA,NA,15,15,1,NA,NA
"40818",NA,13750,64,64,1,NA,NA
"40819",NA,41438,631,631,1,NA,NA
"40820",NA,14647,395,395,1,NA,NA
"40823",NA,23225,4045,3939,0.9738,NA,NA
"40824",NA,24438,624,624,1,NA,NA
"40826",NA,38917,824,805,0.9769,NA,NA
"40827",NA,40976,854,854,1,NA,NA
"40828",NA,24281,3598,3416,0.9494,NA,NA
"40829",NA,16939,303,226,0.7459,NA,NA
"40830",NA,14464,345,345,1,NA,NA
"40831",NA,24409,5398,4988,0.924,NA,NA
"40840",NA,22269,177,177,1,NA,NA
"40843",NA,16875,315,315,1,NA,NA
"40844",NA,70250,55,55,1,NA,NA
"40845",NA,28819,593,593,1,NA,NA
"40847",NA,17813,259,259,1,NA,NA
"40849",NA,22928,375,372,0.992,NA,NA
"40854",NA,28006,1029,1026,0.9971,NA,NA
"40855",NA,33558,841,618,0.7348,NA,NA
"40856",NA,40260,738,738,1,NA,NA
"40858",NA,21406,284,284,1,NA,NA
"40862",NA,47237,680,637,0.9368,NA,NA
"40863",NA,20885,567,567,1,NA,NA
"40865",NA,34643,452,437,0.9668,NA,NA
"40868",NA,27900,1322,1322,1,NA,NA
"40870",NA,58906,346,346,1,NA,NA
"40873",NA,26944,2499,2368,0.9476,NA,NA
"40874",NA,13958,478,467,0.977,NA,NA
"40902",NA,19813,1186,1158,0.9764,NA,NA
"40903",NA,24808,540,540,1,NA,NA
"40906",NA,25545,11730,11078,0.9444,NA,NA
"40913",NA,14931,277,276,0.9964,NA,NA
"40914",NA,40313,401,401,1,NA,NA
"40915",NA,42981,1087,1087,1,NA,NA
"40921",NA,25987,350,350,1,NA,NA
"40923",NA,19432,979,973,0.9939,NA,NA
"40927",NA,35556,219,219,1,NA,NA
"40935",NA,28083,2916,2871,0.9846,NA,NA
"40939",NA,12738,158,158,1,NA,NA
"40940",NA,25729,678,678,1,NA,NA
"40941",NA,14813,133,133,1,NA,NA
"40943",NA,24979,750,695,0.9267,NA,NA
"40946",NA,40978,165,165,1,NA,NA
"40949",NA,31818,559,559,1,NA,NA
"40953",NA,31200,992,992,1,NA,NA
"40958",NA,23611,524,524,1,NA,NA
"40962",NA,22944,18611,17248,0.9268,NA,NA
"40964",NA,30147,212,212,1,NA,NA
"40965",NA,23452,13732,12692,0.9243,NA,NA
"40972",NA,19833,1202,1191,0.9908,NA,NA
"40977",NA,27024,9718,9402,0.9675,NA,NA
"40979",NA,33750,254,254,1,NA,NA
"40982",NA,16049,453,453,1,NA,NA
"40983",NA,15263,761,660,0.8673,NA,NA
"40988",NA,26625,541,537,0.9926,NA,NA
"40995",NA,16500,29,29,1,NA,NA
"40997",NA,18281,422,422,1,NA,NA
"41001",NA,71897,16566,15896,0.9596,NA,NA
"41002",NA,34455,2397,2335,0.9741,NA,NA
"41003",NA,41053,2620,2581,0.9851,NA,NA
"41004",NA,39063,4402,4387,0.9966,NA,NA
"41005",NA,71994,24310,22916,0.9427,NA,NA
"41006",NA,49131,4235,4167,0.9839,NA,NA
"41007",NA,57237,4057,3977,0.9803,NA,NA
"41008",NA,37308,7282,6756,0.9278,NA,NA
"41010",NA,45051,4054,3932,0.9699,NA,NA
"41011",NA,38762,25068,19923,0.7948,NA,NA
"41014",NA,30275,7484,6198,0.8282,NA,NA
"41015",NA,50108,20465,19503,0.953,NA,NA
"41016",NA,41180,6090,5959,0.9785,NA,NA
"41017",817.85,67349,39886,36907,0.9253,NA,NA
"41018",NA,51981,27622,24343,0.8813,NA,NA
"4103",NA,NA,NA,NA,NA,NA,NA
"41030",NA,48641,6010,5695,0.9476,NA,NA
"41031",NA,34948,15642,14680,0.9385,NA,NA
"41033",NA,62548,2046,2046,1,NA,NA
"41034",NA,46611,1181,1150,0.9738,NA,NA
"41035",NA,50472,10688,10192,0.9536,NA,NA
"41039",NA,29747,2738,2714,0.9912,NA,NA
"41040",NA,41605,7516,7369,0.9804,NA,NA
"41041",NA,34655,7508,7089,0.9442,NA,NA
"41042",NA,55534,50807,45724,0.9,NA,NA
"41043",NA,69018,1855,1855,1,NA,NA
"41044",NA,30333,988,988,1,NA,NA
"41045",NA,48359,1667,1621,0.9724,NA,NA
"41046",NA,37734,1616,1600,0.9901,NA,NA
"41048",NA,90255,15156,13873,0.9153,NA,NA
"41049",NA,29821,1912,1882,0.9843,NA,NA
"41051",NA,67449,28419,27164,0.9558,NA,NA
"41052",NA,NA,45,45,1,NA,NA
"41055",NA,46800,2046,1955,0.9555,NA,NA
"41056",NA,38369,13737,12108,0.8814,NA,NA
"41059",NA,70962,2484,2459,0.9899,NA,NA
"41062",NA,NA,62,62,1,NA,NA
"41063",NA,51889,2920,2895,0.9914,NA,NA
"41064",NA,30532,1812,1793,0.9895,NA,NA
"41071",NA,39104,21009,18500,0.8806,NA,NA
"41073",NA,53813,5817,5683,0.977,NA,NA
"41074",NA,37268,5498,5182,0.9425,NA,NA
"41075",NA,61486,16404,15656,0.9544,NA,NA
"41076",NA,60780,17611,16762,0.9518,NA,NA
"41080",NA,57639,1669,1669,1,NA,NA
"41083",NA,50243,1094,1050,0.9598,NA,NA
"41085",NA,31964,852,805,0.9448,NA,NA
"41086",NA,51581,2733,2646,0.9682,NA,NA
"41091",NA,92892,17423,16000,0.9183,NA,NA
"41092",NA,60000,3474,3397,0.9778,NA,NA
"41093",NA,31607,3043,3034,0.997,NA,NA
"41094",NA,69422,14308,13481,0.9422,NA,NA
"41095",NA,43850,3151,2642,0.8385,NA,NA
"41097",NA,42902,7355,7029,0.9557,NA,NA
"41098",NA,41048,2068,1974,0.9545,NA,NA
"41099",NA,NA,870,638,0.7333,NA,NA
"41101",NA,36630,19074,17841,0.9354,NA,NA
"41102",NA,45204,21413,20139,0.9405,NA,NA
"41121",NA,62558,1552,1552,1,NA,NA
"41124",NA,39013,1382,1349,0.9761,NA,NA
"41129",NA,51510,9914,9786,0.9871,NA,NA
"41132",NA,25250,330,298,0.903,NA,NA
"41135",NA,24792,160,160,1,NA,NA
"41139",NA,42284,8176,7997,0.9781,NA,NA
"41141",NA,26778,2170,2163,0.9968,NA,NA
"41142",NA,NA,64,64,1,NA,NA
"41143",NA,38351,14987,14328,0.956,NA,NA
"41144",NA,37663,10739,10271,0.9564,NA,NA
"41146",NA,31250,324,318,0.9815,NA,NA
"41149",NA,25272,640,640,1,NA,NA
"41159",NA,18787,320,320,1,NA,NA
"41164",NA,36791,13123,13059,0.9951,NA,NA
"41166",NA,18836,815,815,1,NA,NA
"41168",NA,51083,2736,2709,0.9901,NA,NA
"41169",NA,55963,5503,5283,0.96,NA,NA
"41171",NA,28342,4702,4444,0.9451,NA,NA
"41174",NA,26600,1106,1084,0.9801,NA,NA
"41175",NA,38800,5615,5514,0.982,NA,NA
"41179",NA,26481,7531,7384,0.9805,NA,NA
"41180",NA,22743,938,913,0.9733,NA,NA
"41183",NA,47059,1421,1406,0.9894,NA,NA
"41189",NA,33107,2526,2466,0.9762,NA,NA
"41201",NA,38935,390,390,1,NA,NA
"41203",NA,28194,629,588,0.9348,NA,NA
"41204",NA,43750,721,721,1,NA,NA
"41214",NA,24297,569,569,1,NA,NA
"41216",NA,33581,1363,1293,0.9486,NA,NA
"41219",NA,32098,2039,2039,1,NA,NA
"41222",NA,35633,2294,2253,0.9821,NA,NA
"41224",NA,24981,6318,5651,0.8944,NA,NA
"41226",NA,35125,251,251,1,NA,NA
"41230",NA,35713,11856,11599,0.9783,NA,NA
"41231",NA,41333,806,806,1,NA,NA
"41232",NA,31098,830,830,1,NA,NA
"41234",NA,38438,263,263,1,NA,NA
"41238",NA,40349,908,908,1,NA,NA
"41240",NA,33972,7699,7401,0.9613,NA,NA
"41250",NA,35670,1312,1284,0.9787,NA,NA
"41254",NA,42946,514,514,1,NA,NA
"41255",NA,25380,1105,1105,1,NA,NA
"41256",NA,38277,2250,2210,0.9822,NA,NA
"41257",NA,18631,285,285,1,NA,NA
"41260",NA,22112,717,717,1,NA,NA
"41262",NA,20729,1703,1703,1,NA,NA
"41263",NA,21736,304,304,1,NA,NA
"41264",NA,44018,237,237,1,NA,NA
"41265",NA,46991,1951,1951,1,NA,NA
"41267",NA,28750,1000,987,0.987,NA,NA
"41268",NA,27670,345,345,1,NA,NA
"41271",NA,29531,317,317,1,NA,NA
"41274",NA,17143,578,578,1,NA,NA
"41301",NA,21688,6022,5970,0.9914,NA,NA
"41311",NA,23301,7436,7130,0.9588,NA,NA
"41314",NA,21350,5081,4904,0.9652,NA,NA
"41317",NA,25917,180,180,1,NA,NA
"41332",NA,23667,1161,1161,1,NA,NA
"41339",NA,25192,10680,10412,0.9749,NA,NA
"41348",NA,26587,1473,1473,1,NA,NA
"41352",NA,24263,884,858,0.9706,NA,NA
"41360",NA,31023,346,343,0.9913,NA,NA
"41365",NA,57688,411,398,0.9684,NA,NA
"41366",NA,NA,9,9,1,NA,NA
"41367",NA,34659,221,221,1,NA,NA
"41385",NA,24938,413,413,1,NA,NA
"41390",NA,8295,61,61,1,NA,NA
"41397",NA,NA,17,17,1,NA,NA
"41408",NA,17321,384,384,1,NA,NA
"41421",NA,161563,94,94,1,NA,NA
"41425",NA,29922,1112,1080,0.9712,NA,NA
"41464",NA,19602,736,736,1,NA,NA
"41465",NA,28977,11656,11554,0.9912,NA,NA
"41472",NA,29831,10842,10143,0.9355,NA,NA
"41501",NA,36243,24082,23199,0.9633,NA,NA
"41503",NA,28000,588,460,0.7823,NA,NA
"41512",NA,25875,923,909,0.9848,NA,NA
"41513",NA,29625,451,451,1,NA,NA
"41514",NA,26375,3010,2812,0.9342,NA,NA
"41517",NA,NA,38,38,1,NA,NA
"41519",NA,42063,1201,1201,1,NA,NA
"41522",NA,29846,5075,5009,0.987,NA,NA
"41524",NA,23819,289,289,1,NA,NA
"41526",NA,14559,104,104,1,NA,NA
"41527",NA,52202,845,791,0.9361,NA,NA
"41528",NA,30040,633,628,0.9921,NA,NA
"41531",NA,30724,979,860,0.8784,NA,NA
"41534",NA,36333,190,190,1,NA,NA
"41535",NA,45926,377,377,1,NA,NA
"41537",NA,30230,5503,5443,0.9891,NA,NA
"41538",NA,NA,30,30,1,NA,NA
"41539",NA,33125,1717,1717,1,NA,NA
"41540",NA,34821,296,296,1,NA,NA
"41543",NA,24958,543,543,1,NA,NA
"41544",NA,25750,772,772,1,NA,NA
"41547",NA,45804,145,145,1,NA,NA
"41548",NA,25813,808,808,1,NA,NA
"41553",NA,20275,2931,2926,0.9983,NA,NA
"41554",NA,27240,1081,1059,0.9796,NA,NA
"41555",NA,24191,800,800,1,NA,NA
"41557",NA,43777,1809,1809,1,NA,NA
"41558",NA,25795,695,681,0.9799,NA,NA
"41559",NA,43594,354,354,1,NA,NA
"41560",NA,33393,356,356,1,NA,NA
"41562",NA,31467,3085,3085,1,NA,NA
"41563",NA,29353,415,415,1,NA,NA
"41564",NA,30556,1310,1310,1,NA,NA
"41566",NA,24881,791,791,1,NA,NA
"41567",NA,34250,255,255,1,NA,NA
"41568",NA,27125,727,727,1,NA,NA
"41571",NA,27750,518,518,1,NA,NA
"41572",NA,41389,3761,3718,0.9886,NA,NA
"41601",NA,39495,953,946,0.9927,NA,NA
"41602",NA,51364,411,411,1,NA,NA
"41603",NA,61750,1320,1320,1,NA,NA
"41604",NA,22917,453,453,1,NA,NA
"41605",NA,34179,722,696,0.964,NA,NA
"41606",NA,29875,481,453,0.9418,NA,NA
"41607",NA,31250,649,649,1,NA,NA
"41612",NA,NA,45,45,1,NA,NA
"41615",NA,31458,683,669,0.9795,NA,NA
"41616",NA,35938,752,741,0.9854,NA,NA
"41619",NA,30833,489,489,1,NA,NA
