"ID","Date.App.Submitted","Date.App.Completed","Date.Deposited","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received"
"App ID-185658","2016-01-04","2016-01-08",NA,NA,NA,NA,NA
"App ID-185677","2015-08-14","2015-09-18",NA,NA,NA,NA,NA
"App ID-185678","2015-10-06","2015-10-06",NA,"2016-02-05","2016-03-07","2016-02-01",NA
"App ID-185686","2016-02-02","2016-02-12",NA,"2016-04-01","2016-04-29",NA,NA
"App ID-185694","2015-09-07","2015-09-17","2016-04-29","2016-02-04","2016-03-04",NA,NA
"App ID-185718","2015-10-07","2015-11-10",NA,NA,NA,NA,NA
"App ID-185734","2015-02-25","2015-03-30",NA,NA,NA,NA,NA
"App ID-185739","2015-11-30","2015-11-30",NA,NA,NA,NA,NA
"App ID-185798","2015-02-25","2015-03-10",NA,NA,NA,NA,NA
"App ID-185927","2015-08-18","2015-08-19","2015-12-21","2016-02-23","2016-03-10","2016-02-01",NA
"App ID-185997","2015-09-24","2015-10-07",NA,NA,NA,NA,NA
"App ID-186009","2015-09-28","2015-10-07","2016-05-02","2016-04-04","2016-04-04","2016-02-01",NA
"App ID-186055","2015-10-11","2015-10-22","2016-02-18","2016-02-19","2016-03-11",NA,NA
"App ID-186072","2015-10-04","2015-10-05","2015-12-21","2016-03-01","2016-03-15",NA,NA
"App ID-186154","2015-10-11","2015-10-26","2016-04-18","2016-03-21","2016-03-21","2016-02-01",NA
"App ID-186195","2015-12-08","2015-12-10",NA,"2016-02-05",NA,"2016-02-01",NA
"App ID-186230","2015-09-28","2015-10-05","2016-03-01","2016-02-05","2016-03-08",NA,NA
"App ID-186244","2016-01-04",NA,NA,NA,NA,NA,NA
"App ID-186275","2015-10-18","2015-10-27",NA,NA,NA,NA,NA
"App ID-186282","2015-03-18","2015-06-01",NA,NA,NA,NA,NA
"App ID-186283","2015-03-13","2015-03-25","2015-04-14","2015-03-11","2015-03-31",NA,NA
"App ID-186287","2015-10-20","2015-10-29",NA,NA,NA,NA,NA
"App ID-186313","2015-02-28","2015-03-10",NA,"2015-03-30","2015-03-31",NA,NA
"App ID-186319","2015-03-01","2015-03-11","2015-04-22","2015-02-11","2015-03-31",NA,NA
"App ID-186322","2015-03-10","2015-03-30","2015-06-23","2015-03-11","2015-04-07",NA,NA
"App ID-186327","2015-03-16","2015-03-19",NA,"2015-04-07","2015-04-07",NA,NA
"App ID-186329","2015-12-16",NA,NA,NA,NA,NA,NA
"App ID-186350","2015-10-13","2015-10-26","2016-02-23","2016-03-21","2016-03-21","2016-02-01","2016-04-11"
"App ID-186356","2015-03-02","2015-03-09","2015-03-09","2015-03-03","2015-03-31",NA,NA
"App ID-186388","2015-03-02","2015-03-24",NA,"2015-03-19","2015-03-31",NA,NA
"App ID-186391","2015-03-03","2015-03-05",NA,"2015-03-12","2015-03-26",NA,NA
"App ID-186414","2015-03-03","2015-03-05",NA,"2015-03-12","2015-04-13",NA,NA
"App ID-186510","2016-02-04","2016-02-09",NA,"2016-02-19","2016-03-11",NA,NA
"App ID-186512","2015-12-09","2015-12-09",NA,NA,NA,NA,NA
"App ID-186544","2015-09-12","2015-10-20",NA,"2016-03-10","2016-03-15",NA,NA
"App ID-186547","2015-10-29","2015-10-30",NA,NA,NA,NA,NA
"App ID-186575","2015-03-14","2015-03-16",NA,NA,NA,NA,NA
"App ID-186576","2015-03-08","2015-04-07","2015-04-30","2015-04-07","2015-04-15",NA,NA
"App ID-186580","2015-03-08","2015-03-16","2015-04-15","2015-03-24","2015-04-22",NA,NA
"App ID-186585","2015-08-30","2015-09-08",NA,"2016-02-09","2016-03-08",NA,NA
"App ID-186586","2015-10-04","2015-10-12",NA,"2016-04-14",NA,NA,NA
"App ID-186601","2015-03-09","2015-04-06","2015-04-27","2015-03-16","2015-04-09",NA,NA
"App ID-186624","2015-03-09","2015-03-16","2015-04-17","2015-04-15","2015-06-16","2015-03-18",NA
"App ID-186628","2015-09-01","2015-09-08",NA,"2016-02-23","2016-03-11","2016-02-01",NA
"App ID-186632","2015-03-10","2015-04-14",NA,NA,NA,NA,NA
"App ID-186644","2015-03-10","2015-03-18",NA,NA,NA,NA,NA
"App ID-186736","2015-12-22","2016-01-08",NA,NA,NA,NA,NA
"App ID-186750","2015-10-07","2015-10-08",NA,"2016-02-05","2016-03-07","2016-02-01",NA
"App ID-186764","2015-10-29","2015-11-02",NA,NA,NA,NA,NA
"App ID-186812","2015-10-31","2015-11-06","2016-01-05","2016-03-01","2016-03-28",NA,NA
"App ID-186827","2016-01-04","2016-03-01",NA,NA,NA,NA,NA
"App ID-186835","2015-10-02","2015-10-14","2016-01-29","2016-04-27",NA,"2016-02-01",NA
"App ID-186848","2015-09-18","2015-09-29","2016-03-03","2016-03-01","2016-03-15",NA,NA
"App ID-186889","2015-03-23","2015-03-22","2015-04-13","2015-04-10","2015-04-27",NA,NA
"App ID-186909","2015-09-17","2015-09-17",NA,"2016-04-01",NA,NA,NA
"App ID-186923","2015-03-15","2015-03-30",NA,NA,NA,NA,NA
"App ID-186927","2015-10-07","2015-10-14","2016-05-03","2016-02-04","2016-03-09","2016-02-01",NA
"App ID-186950","2015-09-22","2015-10-12",NA,"2016-02-17","2016-03-22","2016-02-01","2016-03-08"
"App ID-186964","2015-04-06","2015-04-13","2015-05-27",NA,NA,NA,NA
"App ID-186974","2015-11-11","2015-11-30",NA,"2016-02-04","2016-03-04","2016-02-01",NA
"App ID-187079","2015-12-08","2015-12-09",NA,"2016-02-08",NA,NA,NA
"App ID-187081","2016-03-10","2016-03-28",NA,NA,NA,NA,NA
"App ID-187209","2015-03-19","2015-03-20",NA,NA,NA,NA,NA
"App ID-187223","2015-03-23","2015-03-27",NA,"2015-03-27","2015-04-07","2015-03-31",NA
"App ID-187231","2015-03-22","2015-04-01",NA,NA,NA,NA,NA
"App ID-187232","2015-10-07","2015-10-22",NA,"2016-02-25","2016-03-14",NA,NA
"App ID-187237","2015-11-18","2015-12-08","2015-12-22","2016-04-06","2016-04-06",NA,NA
"App ID-187257","2015-03-23","2015-03-27","2015-05-05","2015-04-01","2015-04-09",NA,NA
"App ID-187263","2015-03-24","2015-04-02","2015-04-27",NA,"2015-04-07",NA,NA
"App ID-187274","2015-12-01","2015-12-03","2016-01-05","2016-02-04","2016-04-11",NA,NA
"App ID-187281","2015-03-30","2015-03-30",NA,"2015-02-05",NA,NA,NA
"App ID-187287","2015-10-02","2015-10-05",NA,"2016-02-24","2016-03-14","2016-02-01",NA
"App ID-187303","2015-10-30","2015-11-10","2015-12-11",NA,NA,NA,NA
"App ID-187307","2015-09-08","2015-09-21",NA,"2016-02-25","2016-03-14",NA,NA
"App ID-187320","2015-03-26","2015-03-30",NA,"2015-04-17",NA,"2015-03-31","2015-04-13"
"App ID-187324","2015-03-27","2015-03-30",NA,"2015-03-31","2015-04-01",NA,NA
"App ID-187395","2015-12-17","2015-12-17",NA,"2016-03-22","2016-03-22",NA,NA
"App ID-187520","2015-09-01","2015-09-21","2016-04-12","2016-02-17","2016-03-09","2016-02-01","2016-03-01"
"App ID-187521","2015-08-30","2015-09-18",NA,NA,NA,NA,NA
"App ID-187538","2015-12-29","2015-12-30",NA,"2016-02-05","2016-03-04","2016-02-01",NA
"App ID-187555","2015-10-31","2015-11-03",NA,"2016-03-28","2016-03-28",NA,NA
"App ID-187579","2015-12-08","2015-12-10",NA,"2016-03-15","2016-03-16",NA,NA
"App ID-187620","2015-09-22","2015-10-01","2015-12-10","2016-03-31","2016-04-01",NA,NA
"App ID-187625","2016-03-11","2016-03-14",NA,NA,NA,NA,NA
"App ID-187626","2015-10-29","2015-11-17",NA,"2016-02-05","2016-03-07",NA,NA
"App ID-187631","2015-04-01","2015-04-17","2015-05-13","2015-04-09","2015-04-28",NA,NA
"App ID-187634","2015-10-30","2015-10-30",NA,NA,NA,NA,NA
"App ID-187640","2015-10-30","2015-11-03","2016-05-02","2016-02-23","2016-04-12",NA,NA
"App ID-187657","2015-04-03","2015-04-20","2015-06-15","2015-04-29","2015-06-25",NA,NA
"App ID-187666","2015-12-16","2015-12-22",NA,NA,NA,NA,NA
"App ID-187743","2015-09-10","2015-10-15",NA,NA,NA,NA,NA
"App ID-187744","2015-08-18","2015-09-14","2016-03-30","2016-02-26","2016-04-22","2016-02-01",NA
"App ID-187749","2016-03-17","2016-03-17",NA,NA,NA,NA,NA
"App ID-187752","2015-10-30","2015-11-09",NA,NA,NA,NA,NA
"App ID-187779","2015-09-26","2015-10-06","2016-01-05",NA,NA,NA,NA
"App ID-187792","2015-10-28","2015-10-30",NA,NA,NA,NA,NA
"App ID-187798","2015-11-01","2015-11-06","2016-05-11",NA,NA,NA,NA
"App ID-187799","2015-08-10","2015-09-17","2015-10-12","2016-03-17","2016-03-28",NA,NA
"App ID-187805","2015-12-11","2015-12-11","2016-03-28","2016-02-23","2016-03-14",NA,NA
"App ID-187806","2015-10-02","2015-10-06","2016-02-29","2016-02-25","2016-04-05",NA,NA
"App ID-187811","2015-11-30","2015-12-01",NA,NA,NA,NA,NA
"App ID-187813","2016-03-10","2016-03-15",NA,"2016-03-11","2016-03-22",NA,NA
"App ID-187827","2015-10-23","2015-10-29",NA,NA,NA,NA,NA
"App ID-187838","2015-10-04","2015-10-19","2016-04-04","2016-04-18","2016-04-18",NA,NA
"App ID-187842","2015-09-24","2015-09-28","2016-01-05","2016-04-06",NA,NA,NA
"App ID-187846","2016-02-11","2016-02-11",NA,NA,NA,NA,NA
"App ID-187847","2015-08-19","2015-10-30",NA,NA,NA,NA,NA
"App ID-187867","2015-12-01","2015-12-01",NA,NA,NA,NA,NA
"App ID-187878","2015-10-02","2015-10-27","2015-11-16",NA,NA,NA,NA
"App ID-187880","2015-10-31","2015-11-02","2016-02-01","2016-02-23","2016-03-11",NA,NA
"App ID-187882","2015-04-13","2015-04-13","2015-04-30","2015-05-01","2015-05-04",NA,NA
"App ID-187936","2016-01-04","2016-01-11",NA,NA,NA,NA,NA
"App ID-187959","2015-09-02","2015-09-21","2016-02-18","2016-04-18",NA,NA,NA
"App ID-187969","2016-01-08","2016-01-27",NA,NA,NA,NA,NA
"App ID-187998","2015-12-08",NA,NA,"2016-02-05","2016-03-21","2016-04-15",NA
"App ID-188018","2015-10-22","2015-11-02","2016-01-07","2016-03-01","2016-04-14",NA,NA
"App ID-188021","2015-11-23","2015-12-08",NA,NA,NA,NA,NA
"App ID-188075","2015-10-30","2015-11-13",NA,"2016-02-22",NA,NA,NA
"App ID-188205","2015-09-07","2015-10-19","2015-12-14","2016-02-05","2016-03-11",NA,NA
"App ID-188221","2015-12-08","2016-02-26",NA,"2016-03-23","2016-03-28",NA,NA
"App ID-188237","2015-12-08","2015-12-08","2016-03-07","2016-03-03","2016-03-15","2016-03-08","2016-04-11"
"App ID-188262","2015-10-17","2015-10-28",NA,"2016-02-05",NA,NA,NA
"App ID-188270","2015-10-16","2015-12-09",NA,NA,NA,NA,NA
"App ID-188466","2016-02-11","2016-02-18",NA,NA,NA,NA,NA
"App ID-188475","2015-09-09","2015-09-21",NA,"2016-02-05","2016-03-09",NA,NA
"App ID-188599","2015-11-24","2015-11-24",NA,NA,NA,NA,NA
"App ID-188614","2015-12-16","2015-12-21",NA,NA,NA,NA,NA
"App ID-188744","2016-02-11","2016-02-17",NA,NA,NA,NA,NA
"App ID-188767","2015-09-08","2015-09-18",NA,NA,NA,NA,NA
"App ID-188926","2015-10-31","2015-11-13",NA,NA,NA,NA,NA
"App ID-188965","2016-01-21","2016-02-09",NA,NA,NA,NA,NA
"App ID-189077","2015-05-06","2015-05-11",NA,NA,NA,NA,NA
"App ID-189084","2015-09-04","2015-09-18",NA,"2016-02-22",NA,NA,NA
"App ID-189133","2015-09-06","2015-09-22",NA,NA,NA,NA,NA
"App ID-189151","2015-12-08","2015-12-08",NA,"2016-02-05","2016-03-04",NA,NA
"App ID-189164","2015-11-03","2015-12-08",NA,NA,NA,NA,NA
"App ID-189168","2016-01-05","2016-01-05",NA,NA,NA,NA,NA
"App ID-189235","2015-12-08",NA,NA,NA,NA,NA,NA
"App ID-189262","2015-06-10","2015-06-24","2015-07-14","2015-07-07","2015-08-04","2015-06-26",NA
"App ID-189563","2015-12-08","2015-12-09",NA,NA,NA,NA,NA
"App ID-189676","2015-10-07","2015-10-26",NA,NA,NA,NA,NA
"App ID-189730","2015-12-30","2016-01-06","2016-04-04","2016-05-10",NA,NA,NA
"App ID-189738","2015-12-08","2015-12-10",NA,NA,NA,NA,NA
"App ID-189825","2015-12-15","2015-12-15",NA,NA,NA,NA,NA
"App ID-190120","2015-09-13","2015-09-28",NA,NA,NA,NA,NA
"App ID-190130","2015-12-08","2016-01-18",NA,NA,NA,NA,NA
"App ID-190176","2015-09-12","2015-09-28",NA,NA,NA,NA,NA
"App ID-190180","2015-10-07","2015-12-08",NA,"2016-02-18",NA,NA,NA
"App ID-190504","2015-04-11","2015-05-04","2015-05-19",NA,NA,NA,NA
"App ID-190638","2015-05-13","2015-05-13","2015-05-19","2015-05-27","2015-05-27",NA,NA
"App ID-190639","2015-07-23","2015-08-19",NA,NA,NA,NA,NA
"App ID-190746","2015-12-22","2016-02-22",NA,"2016-02-17","2016-04-11",NA,NA
"App ID-190749","2015-10-07","2015-11-13",NA,"2016-03-01","2016-03-15",NA,NA
"App ID-190755","2015-08-23","2015-09-30","2015-11-05","2016-02-05","2016-03-04",NA,NA
"App ID-191077","2015-09-04","2015-11-10",NA,"2016-02-05","2016-03-07",NA,NA
"App ID-191082","2016-01-05","2016-01-05",NA,NA,NA,NA,NA
"App ID-191176","2015-09-29","2015-10-01","2016-03-24","2016-03-15","2016-03-16",NA,NA
"App ID-191186","2015-09-23","2015-10-01","2015-12-14","2016-02-17","2016-03-09","2016-02-01","2016-02-19"
"App ID-191194","2015-04-16","2015-05-04",NA,NA,NA,NA,NA
"App ID-191197","2015-07-26","2015-09-17","2016-02-11","2016-02-11",NA,"2016-02-01",NA
"App ID-191201","2015-04-20","2015-04-27","2015-05-01",NA,"2015-05-13",NA,NA
"App ID-191239","2015-04-20","2015-04-23","2015-05-26",NA,"2015-05-13","2015-04-28","2015-07-07"
"App ID-191247","2015-09-26","2015-10-26",NA,"2016-03-29","2016-03-29",NA,NA
"App ID-191250","2015-04-20","2015-04-21","2015-04-29","2015-04-22","2015-04-23",NA,NA
"App ID-191251","2015-04-20","2015-04-21","2015-04-29","2015-04-22","2015-04-27",NA,NA
"App ID-191282","2015-10-12","2015-10-19",NA,NA,NA,NA,NA
"App ID-191286","2015-12-08","2015-12-09",NA,NA,NA,NA,NA
"App ID-191314","2016-02-16","2016-02-17",NA,NA,NA,NA,NA
"App ID-191330","2015-12-01","2016-01-18",NA,"2016-03-29","2016-03-29",NA,NA
"App ID-191361","2015-09-25","2015-11-10",NA,NA,NA,NA,NA
"App ID-191376","2015-10-08","2015-10-26",NA,"2016-02-23","2016-03-21","2016-02-01",NA
"App ID-191450","2015-09-06","2015-09-21","2016-03-22","2016-02-17","2016-03-09","2016-02-01","2016-02-11"
"App ID-191465","2016-01-04","2016-01-08",NA,NA,NA,NA,NA
"App ID-191466","2015-08-31","2015-09-14","2015-10-19","2016-02-23","2016-03-11","2016-02-01","2016-02-15"
"App ID-191512","2015-10-20","2015-10-26","2015-12-14",NA,NA,NA,NA
"App ID-191596","2015-10-18","2015-10-23","2016-02-15","2016-02-24","2016-04-07",NA,NA
"App ID-191603","2015-08-25","2015-09-09","2016-03-24","2016-03-11","2016-03-15","2016-02-01","2016-04-08"
"App ID-191648","2015-10-20","2015-10-28","2015-11-24","2016-04-20",NA,NA,NA
"App ID-191651","2015-10-29","2015-11-02",NA,NA,NA,NA,NA
"App ID-191657","2015-08-14","2015-08-19",NA,"2016-02-12","2016-03-09","2016-02-01",NA
"App ID-191698","2015-11-23","2015-11-23",NA,NA,NA,NA,NA
"App ID-191719","2015-09-23","2015-09-28","2016-03-10","2016-02-25","2016-03-14","2016-03-08",NA
"App ID-191731","2015-12-08","2016-03-03","2016-05-02",NA,NA,NA,NA
"App ID-191735","2015-10-04","2015-10-27",NA,"2016-03-22","2016-03-22","2016-02-01",NA
"App ID-191751","2015-12-08","2016-02-11",NA,"2016-03-02","2016-03-15",NA,NA
"App ID-191859","2015-11-23","2015-12-04",NA,NA,NA,NA,NA
"App ID-191867","2015-09-27","2015-09-28","2016-01-26","2016-02-24","2016-03-14",NA,NA
"App ID-191871","2016-01-04","2016-01-21",NA,NA,NA,NA,NA
"App ID-191975","2015-12-28","2016-01-13",NA,"2016-03-21","2016-04-18","2016-02-01",NA
"App ID-191980","2015-09-10","2015-10-13","2016-05-02","2016-03-17","2016-03-21","2016-02-01",NA
"App ID-192029","2016-03-17","2016-03-21",NA,"2016-04-25",NA,NA,NA
"App ID-192038","2015-12-08","2016-01-08",NA,NA,NA,NA,NA
"App ID-192042","2016-01-08","2016-01-08","2016-04-18","2016-03-16",NA,NA,NA
"App ID-192096","2015-12-08","2015-12-10","2016-02-29","2016-03-21","2016-03-22",NA,NA
"App ID-192101","2015-08-28","2015-10-19",NA,NA,NA,NA,NA
"App ID-192113","2015-08-22","2015-09-16","2015-12-03","2016-02-29","2016-03-21","2016-02-01","2016-02-29"
"App ID-192114","2015-09-03","2015-09-15",NA,NA,NA,NA,NA
"App ID-192117","2015-12-11","2015-12-21",NA,"2016-02-23","2016-03-11",NA,NA
"App ID-192157","2015-10-27","2015-10-30","2016-02-03","2016-02-25","2016-03-14","2016-02-01","2016-02-25"
"App ID-192191","2015-12-08","2015-12-30",NA,NA,NA,NA,NA
"App ID-192203","2015-10-18","2015-11-03","2016-04-04","2016-02-05","2016-03-05","2016-02-01","2016-04-04"
"App ID-192262","2015-10-07","2015-10-23",NA,NA,NA,NA,NA
"App ID-192270","2015-11-23","2015-12-04","2016-01-25","2016-04-04","2016-04-04",NA,NA
"App ID-192299","2015-10-07","2015-10-19",NA,"2016-02-05","2016-03-05",NA,NA
"App ID-192314","2015-12-16","2015-12-16",NA,"2016-03-08","2016-03-22","2016-02-01",NA
"App ID-192319","2016-02-24","2016-02-25",NA,NA,NA,NA,NA
"App ID-192348","2015-12-08","2015-12-08",NA,NA,NA,NA,NA
"App ID-192351","2016-01-04","2016-01-05","2016-03-02","2016-02-24","2016-03-14",NA,NA
"App ID-192467","2015-10-25","2015-10-28","2016-04-28","2016-02-24","2016-04-18",NA,NA
"App ID-192477","2015-05-14","2015-06-24","2016-01-08","2016-03-02","2016-03-15",NA,NA
"App ID-192480","2015-05-18","2015-05-21","2015-06-04","2015-05-22","2015-05-27",NA,NA
"App ID-192487","2015-05-15",NA,"2016-05-12","2016-03-15",NA,NA,NA
"App ID-192489","2015-05-15","2015-06-11","2015-09-25","2016-04-22","2016-04-26","2016-02-01",NA
"App ID-192519","2016-03-16","2016-03-29",NA,NA,NA,NA,NA
"App ID-192522","2015-09-07","2015-09-14","2015-10-12","2016-02-05","2016-03-21","2016-02-01","2016-02-04"
"App ID-192525","2016-01-04","2016-01-06",NA,NA,NA,NA,NA
"App ID-192526","2015-10-25","2015-10-26","2016-06-16","2016-04-12","2016-04-12","2016-02-01",NA
"App ID-192527","2015-12-11","2015-12-11",NA,NA,NA,NA,NA
"App ID-192532","2015-05-18","2015-05-28","2015-06-19","2015-06-03","2015-06-05",NA,NA
"App ID-192533","2015-08-26","2015-10-02","2016-01-05",NA,"2016-04-05","2016-02-01",NA
"App ID-192557","2015-08-17","2015-10-21",NA,"2016-02-05","2016-03-09",NA,NA
"App ID-192559","2015-08-26","2015-08-27","2016-01-18","2016-02-19","2016-03-11",NA,NA
"App ID-192562","2016-01-04","2016-01-05",NA,"2016-02-12","2016-03-09","2016-02-01",NA
"App ID-192567","2015-10-08","2015-10-13","2015-12-03","2016-02-17","2016-03-09","2016-02-01",NA
"App ID-192577","2015-10-07","2015-10-27",NA,NA,NA,NA,NA
"App ID-192592","2015-09-28","2015-10-28","2016-03-02","2016-03-02","2016-03-15","2016-02-01","2016-04-18"
"App ID-192595","2015-10-25","2015-11-03","2016-03-15","2016-02-05","2016-03-05",NA,NA
"App ID-192600","2015-05-26","2015-06-09","2016-01-26",NA,NA,NA,NA
"App ID-192607","2015-10-01","2015-10-01","2016-03-11","2016-02-04","2016-03-04","2016-02-01",NA
"App ID-192626","2016-02-15","2016-02-18",NA,"2016-03-03","2016-03-15","2016-03-08",NA
"App ID-192662","2016-01-20","2016-02-22","2016-05-31",NA,NA,NA,NA
"App ID-192675","2015-12-08","2016-01-18",NA,NA,NA,NA,NA
"App ID-192697","2015-10-06","2015-10-21","2016-04-18","2016-02-15","2016-03-08","2016-02-01","2016-04-21"
"App ID-192738","2015-12-08","2015-12-08","2016-05-02","2016-03-08","2016-04-20",NA,NA
"App ID-192754","2015-10-29","2015-11-16",NA,NA,NA,NA,NA
"App ID-192774","2015-11-17","2015-11-18","2016-02-15","2016-02-05","2016-03-04","2016-02-01","2016-02-09"
"App ID-192789","2015-12-11","2015-12-23","2016-05-02","2016-03-15","2016-03-22",NA,NA
"App ID-192985","2016-03-17","2016-04-12","2016-04-29","2016-04-26","2016-04-26",NA,NA
"App ID-192995","2016-01-04","2016-01-12",NA,"2016-03-21",NA,NA,NA
"App ID-192999","2016-02-16","2016-02-19",NA,"2016-02-17","2016-03-09",NA,NA
"App ID-193099","2016-04-01","2016-04-05",NA,"2016-03-31",NA,NA,NA
"App ID-193162","2015-11-24","2015-11-24",NA,NA,NA,NA,NA
"App ID-193168","2015-11-11","2016-01-12",NA,"2016-02-05","2016-04-04",NA,NA
"App ID-193354","2015-10-12","2015-10-20",NA,NA,NA,NA,NA
"App ID-193381","2015-10-15","2015-10-29",NA,NA,NA,NA,NA
"App ID-193399","2015-11-15","2015-11-30",NA,NA,NA,NA,NA
"App ID-193532","2015-09-14","2015-09-14",NA,"2016-02-05","2016-03-17","2016-02-01","2016-03-28"
"App ID-193578","2016-01-04","2016-01-11",NA,NA,NA,NA,NA
"App ID-193584","2015-10-31","2015-11-13",NA,NA,NA,NA,NA
"App ID-193607","2015-10-18","2015-10-27",NA,"2016-02-09","2016-03-09","2016-02-01",NA
"App ID-193620","2016-02-08","2016-02-08",NA,"2016-02-23","2016-03-29",NA,NA
"App ID-193706","2016-02-09","2016-02-19",NA,"2016-03-11",NA,NA,NA
"App ID-193728","2015-12-30","2015-12-31","2016-03-22","2016-03-16","2016-03-21",NA,NA
"App ID-193768","2015-11-24","2015-11-24",NA,NA,NA,NA,NA
"App ID-193834","2015-08-29","2015-09-22",NA,NA,NA,NA,NA
"App ID-193892","2015-11-23","2015-12-07",NA,NA,NA,NA,NA
"App ID-193906","2015-12-28","2016-01-18",NA,"2016-03-03","2016-03-15",NA,NA
"App ID-194020","2016-04-11","2016-04-26",NA,NA,NA,NA,NA
"App ID-194170","2015-12-01","2015-12-01",NA,"2016-03-03","2016-03-15",NA,NA
"App ID-194235","2015-11-23","2015-12-01",NA,"2016-02-17",NA,NA,NA
"App ID-194373","2015-09-01","2015-09-25","2016-04-27","2016-03-01","2016-03-15",NA,NA
"App ID-194382","2015-12-08","2015-12-08",NA,NA,NA,NA,NA
"App ID-194435","2015-09-03","2015-09-21",NA,NA,NA,NA,NA
"App ID-194509","2015-10-07","2015-10-21",NA,"2016-02-17",NA,"2016-02-01",NA
"App ID-194514","2015-06-23","2015-07-02","2015-10-06","2016-02-05","2016-03-08","2016-02-01",NA
"App ID-194572","2015-10-01","2015-10-01",NA,"2016-02-04",NA,NA,NA
"App ID-194579","2016-03-23","2016-04-04",NA,"2016-02-05",NA,NA,NA
"App ID-194580","2016-01-04","2016-01-06","2016-02-01",NA,NA,NA,NA
"App ID-194592","2015-10-07","2015-10-19",NA,NA,NA,NA,NA
"App ID-194611","2015-11-11","2015-12-09",NA,NA,NA,NA,NA
"App ID-194614","2015-12-18","2016-01-12",NA,NA,NA,NA,NA
"App ID-194618","2015-11-10","2015-11-17",NA,"2016-02-05","2016-03-08",NA,NA
"App ID-194685","2015-08-20","2015-09-17","2015-10-05","2016-02-23","2016-03-11","2016-02-01","2016-02-19"
"App ID-194710","2016-01-04","2016-01-12","2016-03-15","2016-03-31","2016-04-01",NA,NA
"App ID-194711","2015-07-14","2015-09-28","2016-02-19","2016-02-05","2016-03-11",NA,NA
"App ID-194715","2015-11-30","2015-11-30",NA,"2016-04-21","2016-04-22",NA,NA
"App ID-194789","2015-12-08",NA,NA,NA,NA,NA,NA
"App ID-194887","2015-10-18","2015-10-28",NA,NA,NA,NA,NA
"App ID-194889","2015-11-14","2015-11-17",NA,"2016-02-09","2016-03-09",NA,NA
"App ID-194894","2015-07-30","2015-09-18",NA,"2016-03-02","2016-03-15","2016-02-01",NA
"App ID-194895","2015-10-04","2015-10-26","2016-01-27","2016-02-04","2016-03-04","2016-02-01",NA
"App ID-194901","2015-06-17","2015-06-23",NA,"2015-06-19","2015-06-24",NA,NA
"App ID-194902","2015-08-18","2015-09-29",NA,"2016-02-05",NA,"2016-02-01",NA
"App ID-194913","2015-09-14","2015-10-05","2015-11-23","2016-03-11","2016-04-27",NA,NA
"App ID-194933","2015-10-04","2015-10-12",NA,NA,NA,NA,NA
"App ID-194934","2015-10-04","2015-10-19",NA,"2016-03-04",NA,"2016-02-01",NA
"App ID-194940","2015-10-15","2015-10-20",NA,"2016-02-22","2016-03-11","2016-02-01","2016-03-01"
"App ID-195023","2015-09-30","2015-11-24",NA,NA,NA,NA,NA
"App ID-195034","2015-12-08","2015-12-08",NA,NA,NA,NA,NA
"App ID-195103","2015-10-29","2015-11-03",NA,NA,NA,NA,NA
"App ID-195108","2015-10-20","2015-11-03","2016-03-01","2016-02-24","2016-03-14","2016-02-01",NA
"App ID-195115","2015-10-16","2015-10-28",NA,"2016-02-11","2016-03-09","2016-02-01",NA
"App ID-195124","2015-12-01","2015-12-01",NA,NA,NA,NA,NA
"App ID-195138","2015-08-28","2015-09-21",NA,NA,NA,NA,NA
"App ID-195144","2015-08-11","2015-09-14","2016-03-07","2016-02-05","2016-03-05","2016-02-01",NA
"App ID-195159","2015-11-30","2015-11-30",NA,"2016-03-03",NA,NA,NA
