"Active Application Record","Campus Visit Date/Time","Visit Date","Campus Visit: Record Type"
"App ID-75372","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-75372","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-75373","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-75374","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-75374","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-75375","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-75376","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-75378","10/17/2013 12:00 AM","10/17/2013","Daily Campus Visit"
"App ID-75378","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75379","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75381","2/2/2014 10:45 AM","2/2/2014","Speech and Debate Scholarship"
"App ID-75383","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75385","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75385","1/27/2014 1:30 PM","1/27/2014","Regents Scholarship Event"
"App ID-75385","11/23/2013 10:00 AM","11/23/2013","Daily Campus Visit"
"App ID-75385","2/14/2014 5:45 PM","2/14/2014","Theatre Peformance Scholarship"
"App ID-75385","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75388","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75389","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-75390","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75390","10/18/2013 12:00 AM","10/18/2013","Daily Campus Visit"
"App ID-75391","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75392","10/18/2013 12:00 AM","10/18/2013","Daily Campus Visit"
"App ID-75392","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75394","7/22/2013 12:00 AM","7/22/2013","Daily Campus Visit"
"App ID-75395","7/22/2013 12:00 AM","7/22/2013","Daily Campus Visit"
"App ID-75396","9/30/2013 12:00 AM","9/30/2013","Daily Campus Visit"
"App ID-75400","4/14/2014 10:00 AM","4/14/2014","Daily Campus Visit"
"App ID-75400","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75401","4/15/2013 12:00 AM","4/15/2013","Daily Campus Visit"
"App ID-75401","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75402","9/23/2013 12:00 AM","9/23/2013","Daily Campus Visit"
"App ID-75403","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75405","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75405","7/8/2013 12:00 AM","7/8/2013","Daily Campus Visit"
"App ID-75406","11/23/2013 9:00 AM","11/23/2013","Daily Campus Visit"
"App ID-75409","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75410","1/24/2014 9:30 AM","1/24/2014","Daily Campus Visit"
"App ID-75411","5/15/2013 12:00 AM","5/15/2013","MPCW"
"App ID-75411","9/23/2013 12:00 AM","9/23/2013","Daily Campus Visit"
"App ID-75411","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75411","12/12/2013 6:00 PM","12/12/2013","Christmas Concerts"
"App ID-75412","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-75412","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-75413","8/5/2013 12:00 AM","8/5/2013","Daily Campus Visit"
"App ID-75413","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75414","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75414","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-75417","5/24/2013 12:00 AM","5/24/2013","Daily Campus Visit"
"App ID-75418","8/7/2013 12:00 AM","8/7/2013","Daily Campus Visit"
"App ID-75418","3/8/2013 12:00 AM","3/8/2013","Daily Campus Visit"
"App ID-75419","10/23/2013 12:00 AM","10/23/2013","EDMN/NDEA"
"App ID-75420","4/3/2014 11:00 AM","4/3/2014","Daily Campus Visit"
"App ID-75421","8/29/2013 12:00 AM","8/29/2013","Daily Campus Visit"
"App ID-75423","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75424","9/20/2013 12:00 AM","9/20/2013","Daily Campus Visit"
"App ID-75424","6/17/2013 12:00 AM","6/17/2013","Daily Campus Visit"
"App ID-75424","3/22/2013 12:00 AM","3/22/2013","Daily Campus Visit"
"App ID-75427","12/14/2013 10:00 AM","12/14/2013","Daily Campus Visit"
"App ID-75427","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75427","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75427","6/21/2013 12:00 AM","6/21/2013","Daily Campus Visit"
"App ID-75427","12/14/2013 7:00 PM","12/14/2013","Christmas Concerts"
"App ID-75429","9/18/2013 12:00 AM","9/18/2013","Daily Campus Visit"
"App ID-75430","11/4/2013 10:00 AM","11/4/2013","Daily Campus Visit"
"App ID-75430","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75430","7/2/2013 12:00 AM","7/2/2013","Daily Campus Visit"
"App ID-75431","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-75432","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75432","3/25/2013 12:00 AM","3/25/2013","Daily Campus Visit"
"App ID-75433","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75433","9/20/2013 12:00 AM","9/20/2013","Daily Campus Visit"
"App ID-75433","12/14/2013 7:00 PM","12/14/2013","Christmas Concerts"
"App ID-75434","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75434","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75435","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75435","10/16/2013 12:00 AM","10/16/2013","Daily Campus Visit"
"App ID-75435","12/12/2013 8:30 PM","12/12/2013","Christmas Concerts"
"App ID-75436","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-75436","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75436","10/7/2013 8:30 AM","10/7/2013","Road Trip"
"App ID-75436","12/12/2013 6:00 PM","12/12/2013","Christmas Concerts"
"App ID-75437","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75437","8/20/2013 12:00 AM","8/20/2013","Daily Campus Visit"
"App ID-75437","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75438","3/24/2014 8:30 AM","3/24/2014","Daily Campus Visit"
"App ID-75438","3/25/2013 12:00 AM","3/25/2013","Daily Campus Visit"
"App ID-75440","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75440","11/15/2013 8:30 AM","11/15/2013","Presidential Distinction Scholarship"
"App ID-75441","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75442","3/12/2013 12:00 AM","3/12/2013","Daily Campus Visit"
"App ID-75442","12/12/2013 8:30 PM","12/12/2013","Christmas Concerts"
"App ID-75443","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75443","3/11/2013 12:00 AM","3/11/2013","Daily Campus Visit"
"App ID-75446","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75447","6/27/2013 12:00 AM","6/27/2013","MPCW"
"App ID-75447","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-75448","10/10/2013 12:00 AM","10/10/2013","Daily Campus Visit"
"App ID-75449","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75450","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75450","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75450","6/21/2013 12:00 AM","6/21/2013","Daily Campus Visit"
"App ID-75452","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75452","2/2/2014 10:45 AM","2/2/2014","Speech and Debate Scholarship"
"App ID-75452","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75453","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75453","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75453","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75454","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75455","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-75455","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75455","4/12/2013 12:00 AM","4/12/2013","Daily Campus Visit"
"App ID-75455","12/15/2013 2:00 PM","12/15/2013","Christmas Concerts"
"App ID-75456","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75457","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-75457","1/16/2014 9:00 AM","1/16/2014","Daily Campus Visit"
"App ID-75457","11/11/2013 9:00 AM","11/11/2013","Daily Campus Visit"
"App ID-75457","1/23/2014 9:00 AM","1/23/2014","Daily Campus Visit"
"App ID-75458","2/18/2013 12:00 AM","2/18/2013","Visit Day: Presidents' Day"
"App ID-75458","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75459","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75459","9/21/2013 12:00 AM","9/21/2013","Daily Campus Visit"
"App ID-75460","7/18/2013 12:00 AM","7/18/2013","Daily Campus Visit"
"App ID-75461","2/18/2013 12:00 AM","2/18/2013","Visit Day: Presidents' Day"
"App ID-75461","10/16/2013 12:00 AM","10/16/2013","Daily Campus Visit"
"App ID-75461","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-75461","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75462","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75462","10/21/2013 12:00 AM","10/21/2013","EDMN/NDEA"
"App ID-75462","10/31/2015 9:00 AM","10/31/2015","BrewU"
"App ID-75463","4/24/2014 12:00 PM","4/24/2014","Daily Campus Visit"
"App ID-75463","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75464","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-75464","10/16/2013 12:00 AM","10/16/2013","Daily Campus Visit"
"App ID-75464","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75465","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75465","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-75466","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75466","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75466","5/2/2014 10:00 AM","5/2/2014","Daily Campus Visit"
"App ID-75468","7/22/2014 9:00 AM","7/22/2014","Daily Campus Visit"
"App ID-75468","8/22/2013 12:00 AM","8/22/2013","Daily Campus Visit"
"App ID-75468","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75469","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75470","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75470","12/6/2013 12:00 PM","12/6/2013","Daily Campus Visit"
"App ID-75472","4/12/2013 12:00 AM","4/12/2013","Daily Campus Visit"
"App ID-75472","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75473","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75473","2/18/2014 12:00 PM","2/18/2014","Theatre Peformance Scholarship"
"App ID-75473","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75473","12/14/2013 2:00 PM","12/14/2013","Christmas Concerts"
"App ID-75473","4/19/2013 12:00 AM","4/19/2013","Daily Campus Visit"
"App ID-75473","12/14/2013 10:00 AM","12/14/2013","Daily Campus Visit"
"App ID-75474","8/21/2013 12:00 AM","8/21/2013","Daily Campus Visit"
"App ID-75475","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75475","4/23/2013 12:00 AM","4/23/2013","Daily Campus Visit"
"App ID-75477","10/11/2013 12:00 AM","10/11/2013","Daily Campus Visit"
"App ID-75478","3/14/2013 12:00 AM","3/14/2013","Daily Campus Visit"
"App ID-75479","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75480","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75480","10/11/2013 12:00 AM","10/11/2013","Daily Campus Visit"
"App ID-75481","8/16/2013 12:00 AM","8/16/2013","Daily Campus Visit"
"App ID-75481","","4/16/2014","Coffee Conversations"
"App ID-75486","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75487","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75487","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75488","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-75488","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75490","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75490","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75490","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-75492","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75492","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75494","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75494","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75494","12/12/2013 8:30 PM","12/12/2013","Christmas Concerts"
"App ID-75496","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75496","7/18/2013 12:00 AM","7/18/2013","Daily Campus Visit"
"App ID-75497","8/13/2013 12:00 AM","8/13/2013","Daily Campus Visit"
"App ID-75497","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75498","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75499","12/13/2013 8:30 AM","12/13/2013","Daily Campus Visit"
"App ID-75499","12/13/2013 7:00 PM","12/13/2013","Christmas Concerts"
"App ID-75499","7/9/2013 12:00 AM","7/9/2013","Daily Campus Visit"
"App ID-75499","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75502","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-75504","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75506","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75506","4/20/2013 12:00 AM","4/20/2013","Daily Campus Visit"
"App ID-75506","12/12/2013 8:30 PM","12/12/2013","Christmas Concerts"
"App ID-75507","4/26/2013 12:00 AM","4/26/2013","Daily Campus Visit"
"App ID-75508","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75508","4/24/2013 12:00 AM","4/24/2013","Daily Campus Visit"
"App ID-75508","2/2/2014 10:45 AM","2/2/2014","Speech and Debate Scholarship"
"App ID-75508","2/18/2014 12:00 PM","2/18/2014","Theatre Peformance Scholarship"
"App ID-75509","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75509","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75510","7/9/2013 12:00 AM","7/9/2013","MPCW"
"App ID-75510","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75511","11/13/2013 10:30 AM","11/13/2013","Daily Campus Visit"
"App ID-75513","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75513","11/11/2013 1:00 PM","11/11/2013","Daily Campus Visit"
"App ID-75513","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-75514","6/27/2013 12:00 AM","6/27/2013","MPCW"
"App ID-75515","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75515","12/14/2013 7:00 PM","12/14/2013","Christmas Concerts"
"App ID-75516","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75518","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75518","4/20/2013 12:00 AM","4/20/2013","Daily Campus Visit"
"App ID-75519","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75519","10/23/2013 12:00 AM","10/23/2013","Daily Campus Visit"
"App ID-75519","2/2/2014 12:30 PM","2/2/2014","Speech and Debate Scholarship"
"App ID-75520","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75520","10/23/2013 12:00 AM","10/23/2013","Daily Campus Visit"
"App ID-75520","4/10/2013 12:00 AM","4/10/2013","Daily Campus Visit"
"App ID-75522","10/21/2013 12:00 AM","10/21/2013","Daily Campus Visit"
"App ID-75523","10/31/2015 9:00 AM","10/31/2015","BrewU"
"App ID-75523","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75523","8/28/2013 12:00 AM","8/28/2013","Daily Campus Visit"
"App ID-75524","8/27/2013 12:00 AM","8/27/2013","Daily Campus Visit"
"App ID-75524","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75524","2/28/2013 12:00 AM","2/28/2013","Daily Campus Visit"
"App ID-75525","8/6/2013 12:00 AM","8/6/2013","Daily Campus Visit"
"App ID-75526","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75527","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75527","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75529","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-75529","11/1/2013 1:00 PM","11/1/2013","Daily Campus Visit"
"App ID-75531","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75531","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75531","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75531","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75532","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-75534","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-75535","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-75536","7/29/2013 12:00 AM","7/29/2013","Daily Campus Visit"
"App ID-75538","11/13/2013 12:00 PM","11/13/2013","Daily Campus Visit"
"App ID-75539","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-75540","7/26/2013 12:00 AM","7/26/2013","Daily Campus Visit"
"App ID-75543","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-75544","8/28/2013 12:00 AM","8/28/2013","Daily Campus Visit"
"App ID-75545","8/23/2013 12:00 AM","8/23/2013","Daily Campus Visit"
"App ID-75547","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75547","4/5/2013 12:00 AM","4/5/2013","Daily Campus Visit"
"App ID-75548","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-75548","11/23/2013 11:00 AM","11/23/2013","Daily Campus Visit"
"App ID-75548","3/21/2014 9:30 AM","3/21/2014","Daily Campus Visit"
"App ID-75549","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-75550","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-75551","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75551","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-75552","1/20/2014 10:30 AM","1/20/2014","Daily Campus Visit"
"App ID-75552","4/26/2013 12:00 AM","4/26/2013","Daily Campus Visit"
"App ID-75553","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-75553","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-75553","10/7/2013 8:30 AM","10/7/2013","Road Trip"
"App ID-75555","12/7/2013 10:00 AM","12/7/2013","Daily Campus Visit"
"App ID-75556","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-75557","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-75557","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-75558","8/7/2013 12:00 AM","8/7/2013","Daily Campus Visit"
"App ID-75559","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-75560","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75561","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-75561","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75561","12/12/2013 6:00 PM","12/12/2013","Christmas Concerts"
"App ID-75561","11/4/2013 8:00 AM","11/4/2013","Road Trip"
"App ID-75562","1/17/2014 12:00 AM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75563","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-75563","12/6/2013 2:00 PM","12/6/2013","Daily Campus Visit"
"App ID-75564","9/27/2013 12:00 AM","9/27/2013","Daily Campus Visit"
"App ID-75564","8/22/2013 12:00 AM","8/22/2013","Daily Campus Visit"
"App ID-75564","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-75565","1/27/2014 1:30 PM","1/27/2014","Regents Scholarship Event"
"App ID-75565","3/26/2013 12:00 AM","3/26/2013","Daily Campus Visit"
"App ID-75566","7/29/2013 12:00 AM","7/29/2013","Daily Campus Visit"
"App ID-75567","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75568","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-75568","12/14/2013 7:00 PM","12/14/2013","Christmas Concerts"
"App ID-75569","7/9/2013 12:00 AM","7/9/2013","MPCW"
"App ID-75569","3/24/2014 8:30 AM","3/24/2014","Daily Campus Visit"
"App ID-75569","12/12/2013 6:00 PM","12/12/2013","Christmas Concerts"
"App ID-75569","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-75572","9/6/2013 12:00 AM","9/6/2013","Daily Campus Visit"
"App ID-75572","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-75572","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-75573","6/27/2013 12:00 AM","6/27/2013","Daily Campus Visit"
"App ID-75573","11/4/2013 8:00 AM","11/4/2013","Road Trip"
"App ID-75574","10/7/2013 8:30 AM","10/7/2013","Road Trip"
"App ID-75574","7/12/2013 12:00 AM","7/12/2013","Daily Campus Visit"
"App ID-75575","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-75576","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
