"zip","distance","Median.Income","Total","White","Pct.White"
"53937",NA,50083,983,979,0.9959
"53939",NA,42000,237,237,1
"53941",393.93,54157,3185,3123,0.9805
"53943",NA,51210,1049,1046,0.9971
"53944",NA,46845,2331,2307,0.9897
"53946",NA,47984,4681,4573,0.9769
"53947",NA,32813,106,106,1
"53948",NA,46071,8102,7806,0.9635
"53949",NA,44472,5934,5776,0.9734
"53950",NA,46111,5537,4954,0.8947
"53951",NA,46583,2692,2271,0.8436
"53952",NA,50080,3385,3259,0.9628
"53953",NA,55625,295,295,1
"53954",428.91,61217,7156,6950,0.9712
"53955",NA,61754,5345,5173,0.9678
"53956",NA,55750,3309,3222,0.9737
"53959",NA,50099,13641,13003,0.9532
"53960",NA,58556,3242,3167,0.9769
"53961",NA,55417,855,797,0.9322
"53963",NA,51149,13866,12261,0.8842
"53964",NA,47200,3684,3517,0.9547
"53965",NA,48125,9925,9090,0.9159
"53968",NA,48646,2460,2432,0.9886
"53969",NA,58571,390,381,0.9769
"54001",236.82,51142,8160,7886,0.9664
"54002",248.62,62432,6293,6036,0.9592
"54003",NA,70208,903,903,1
"54004",243.99,46613,2551,2480,0.9722
"54005",242.27,55060,2893,2844,0.9831
"54006",213.14,51818,707,690,0.976
"54007",241.23,57692,1390,1374,0.9885
"54009",NA,62669,2387,2311,0.9682
"54010",NA,23571,43,43,1
"54011",253.1,65632,6591,6471,0.9818
"54013",NA,53843,3329,3217,0.9664
"54014",NA,74036,2244,2219,0.9889
"54015",244.55,70136,3416,3368,0.9859
"54016",233,82120,31257,29726,0.951
"54017",235.76,61266,16741,16121,0.963
"54020",221.82,55827,7160,6953,0.9711
"54021",NA,81883,6676,6501,0.9738
"54022",242.43,62681,21918,20954,0.956
"54023",NA,76382,3980,3812,0.9578
"54024",221.48,50838,4672,4532,0.97
"54025",229.56,63410,7109,6691,0.9412
"54026",233.21,57045,1965,1955,0.9949
"54027",NA,68250,987,967,0.9797
"54028",NA,51250,2334,2306,0.988
"54082",228.36,92173,1678,1678,1
"54101",443.05,62250,2802,2746,0.98
"54102",NA,33235,849,822,0.9682
"54103",NA,44205,423,422,0.9976
"54104",NA,35921,1080,1054,0.9759
"54106",433.41,52992,4946,4840,0.9786
"54107",NA,54387,3574,3543,0.9913
"54110",NA,61897,5332,5246,0.9839
"54111",NA,53603,2353,2318,0.9851
"54112",432.52,50272,2185,2174,0.995
"54113",NA,64750,3407,3312,0.9721
"54114",NA,38592,5328,5250,0.9854
"54115",451.56,63656,42463,38037,0.8958
"54119",NA,40069,1101,1043,0.9473
"54120",NA,33750,185,185,1
"54121",NA,51031,3279,3132,0.9552
"54123",NA,63438,244,244,1
"54124",NA,42180,3603,3229,0.8962
"54125",NA,33409,607,601,0.9901
"54126",NA,66420,3844,3599,0.9363
"54127",NA,52083,29,29,1
"54128",NA,39231,1706,1148,0.6729
"54129",NA,54833,2964,2893,0.976
"54130",446.81,59896,25865,24938,0.9642
"54135",NA,38456,3261,454,0.1392
"54136",444.47,47061,6377,6209,0.9737
"54137",NA,52500,1034,987,0.9545
"54138",NA,39531,763,736,0.9646
"54139",438.21,55045,3165,3051,0.964
"54140",445.42,56079,8788,8463,0.963
"54141",447.27,83654,2649,2521,0.9517
"54143",NA,40199,14694,14050,0.9562
"54149",NA,40929,1292,1215,0.9404
"54150",NA,27778,1048,11,0.0105
"54151",NA,46198,3404,3342,0.9818
"54153",NA,44940,7346,7071,0.9626
"54154",NA,46344,5488,5236,0.9541
"54155",NA,69531,6384,4191,0.6565
"54156",NA,39677,1345,1311,0.9747
"54157",NA,49676,6107,5907,0.9673
"54159",NA,59875,1484,1471,0.9912
"54160",NA,51875,251,241,0.9602
"54161",NA,42159,2888,2746,0.9508
"54162",NA,58869,8628,8498,0.9849
"54165",439.32,57004,7572,7172,0.9472
"54166",418.51,43405,16848,15044,0.8929
"54169",451.07,101339,2653,2563,0.9661
"54170",NA,60250,3559,3441,0.9668
"54171",NA,86250,3489,3474,0.9957
"54173",NA,76086,3768,3755,0.9965
"54174",NA,43198,2844,2585,0.9089
"54175",NA,50500,984,983,0.999
"54177",NA,37577,2847,2768,0.9723
"54180",NA,70288,3135,2948,0.9404
"54201",NA,44052,5469,5357,0.9795
"54202",NA,46029,1543,1492,0.9669
"54204",NA,62500,1688,1622,0.9609
"54205",NA,57083,2042,1944,0.952
"54207",NA,62500,178,178,1
"54208",463.16,63167,6296,6105,0.9697
"54209",NA,59410,1241,1209,0.9742
"54210",NA,47031,915,838,0.9158
"54211",NA,42000,200,200,1
"54212",NA,55104,1063,991,0.9323
"54213",NA,50529,1162,1136,0.9776
"54214",NA,54286,221,221,1
"54216",NA,50121,6221,5990,0.9629
"54217",NA,64212,7391,7229,0.9781
"54220",NA,43885,39426,36316,0.9211
"54227",NA,67569,1615,1593,0.9864
"54228",NA,59141,2679,2624,0.9795
"54229",NA,69590,4046,3969,0.981
"54230",NA,60851,4673,4600,0.9844
"54232",NA,45417,732,680,0.929
"54234",NA,45735,1495,1463,0.9786
"54235",472.26,48712,17029,16464,0.9668
"54241",NA,43702,14802,14059,0.9498
"54245",NA,57383,2408,2392,0.9934
"54246",NA,44514,806,771,0.9566
"54247",NA,63750,2249,2220,0.9871
"54301",NA,49752,22146,18741,0.8462
"54302",453.95,36738,29699,22887,0.7706
"54303",NA,40720,28096,22263,0.7924
"54304",NA,45140,28330,24290,0.8574
"54307",NA,NA,1240,585,0.4718
"54311",456.22,59918,35121,31391,0.8938
"54313",446.56,74400,37274,35204,0.9445
"54401",365.67,47025,30896,26143,0.8462
"54403",368.22,49404,24750,21040,0.8501
"54405",NA,42378,2884,2774,0.9619
"54406",396.64,58594,3347,3257,0.9731
"54407",NA,62798,1535,1512,0.985
"54408",NA,53516,1059,1039,0.9811
"54409",383.86,40384,13006,12396,0.9531
"54410",NA,57586,2400,2366,0.9858
"54411",NA,55949,5580,5443,0.9754
"54412",NA,59741,2042,2012,0.9853
"54413",NA,40625,132,131,0.9924
"54414",NA,51955,3395,3258,0.9596
"54416",NA,37440,1973,982,0.4977
"54417",NA,50714,29,29,1
"54418",NA,50250,1020,1005,0.9853
"54420",NA,45978,1415,1375,0.9717
"54421",NA,44940,3237,3093,0.9555
"54422",NA,43365,1339,1281,0.9567
"54423",NA,67813,2228,2168,0.9731
"54424",NA,46635,1800,1690,0.9389
"54425",NA,44524,2138,2079,0.9724
"54426",353.94,54918,4526,4458,0.985
"54427",NA,48942,1124,1086,0.9662
"54428",NA,37250,1080,1048,0.9704
"54430",NA,40500,128,124,0.9688
"54433",NA,40588,1682,1609,0.9566
"54435",NA,47279,2173,2090,0.9618
"54436",342.87,41857,2407,2287,0.9501
"54437",NA,46641,3104,3083,0.9932
"54440",NA,55700,3056,3002,0.9823
"54441",NA,73542,805,791,0.9826
"54442",NA,44722,1176,1007,0.8563
"54443",NA,58438,2376,2316,0.9747
"54446",NA,46303,3112,3097,0.9952
"54447",NA,31094,516,513,0.9942
"54448",NA,68210,4307,4217,0.9791
"54449",351.88,50181,26117,25102,0.9611
"54450",NA,39333,459,405,0.8824
"54451",NA,47342,11859,11692,0.9859
"54452",358.08,51427,19244,18697,0.9716
"54454",366.33,52011,1349,1333,0.9881
"54455",NA,68318,17111,16536,0.9664
"54456",NA,43851,6026,5818,0.9655
"54457",382.96,49224,8208,7828,0.9537
"54458",NA,56563,90,82,0.9111
"54459",NA,38424,1199,1181,0.985
"54460",NA,37500,2604,2544,0.977
"54462",NA,40750,270,270,1
"54463",NA,54167,719,676,0.9402
"54465",NA,38333,670,668,0.997
"54466",NA,48277,3015,2997,0.994
"54467",386.31,58440,13808,12963,0.9388
"54469",375.36,50882,1796,1659,0.9237
"54470",NA,38900,2109,2018,0.9569
"54471",NA,70625,1859,1716,0.9231
"54473",NA,48086,2447,2405,0.9828
"54474",NA,53073,3772,3664,0.9714
"54475",NA,62283,1644,1625,0.9884
"54476",370.97,51409,18916,17792,0.9406
"54479",343.37,53066,4165,4111,0.987
"54480",NA,43000,1281,1256,0.9805
"54481",382.96,42318,29435,26985,0.9168
"54482",NA,64622,8965,8620,0.9615
"54484",NA,61188,5179,5084,0.9817
"54485",NA,40357,313,311,0.9936
"54486",NA,44152,2393,2278,0.9519
"54487",349.72,47797,9459,9235,0.9763
"54488",NA,50724,1145,1123,0.9808
"54489",NA,58807,1558,1504,0.9653
"54490",NA,49348,894,891,0.9966
"54491",NA,39444,1509,1472,0.9755
"54493",NA,38125,600,592,0.9867
"54494",376.69,50574,26354,24891,0.9445
"54495",NA,35131,8030,7412,0.923
"54498",NA,42332,2426,2354,0.9703
"54499",NA,41831,2958,2710,0.9162
"54501",360.77,46310,19931,19284,0.9675
"54511",NA,37672,1297,1237,0.9537
"54512",NA,49539,837,805,0.9618
"54513",NA,42500,429,428,0.9977
"54514",NA,42703,1891,1832,0.9688
"54515",NA,45313,440,437,0.9932
"54517",NA,47083,141,136,0.9645
"54519",NA,42440,1205,1175,0.9751
"5452",NA,NA,NA,NA,NA
"54520",NA,39545,4264,3146,0.7378
"54521",363.78,42651,7533,7261,0.9639
"54524",NA,43547,744,693,0.9315
"54525",NA,26563,268,265,0.9888
"54526",NA,37727,888,880,0.991
"54527",NA,32500,1002,986,0.984
"54529",NA,52125,1085,1074,0.9899
"54530",NA,35673,860,765,0.8895
"54531",NA,51406,1415,1407,0.9943
"54534",312.68,40511,2360,2256,0.9559
"54536",NA,33750,220,212,0.9636
"54537",NA,44716,610,597,0.9787
"54538",NA,29528,3096,960,0.3101
"54539",NA,44583,1239,1180,0.9524
"54540",357.18,38500,917,897,0.9782
"54541",NA,45682,1299,1175,0.9045
"54542",NA,36458,425,403,0.9482
"54545",NA,54844,810,810,1
"54546",NA,39900,1347,1298,0.9636
"54547",NA,39659,1283,1264,0.9852
"54548",NA,45539,4738,4465,0.9424
"54550",NA,46667,633,620,0.9795
"54552",NA,46230,4225,4172,0.9875
"54554",NA,42692,1205,1124,0.9328
"54555",314.11,43833,4765,4584,0.962
"54556",NA,37333,1277,1187,0.9295
"54557",NA,49306,1001,995,0.994
"54558",NA,38333,2386,2286,0.9581
"54559",NA,31125,833,513,0.6158
"54560",NA,56875,439,439,1
"54561",NA,27222,17,17,1
"54562",NA,49479,1752,1719,0.9812
"54563",NA,39417,699,695,0.9943
"54564",NA,33393,506,499,0.9862
"54565",NA,41250,106,106,1
"54566",NA,47109,1400,1096,0.7829
"54568",344.47,38763,5022,4779,0.9516
"5457",NA,NA,NA,NA,NA
"54601",342.25,44443,50298,46405,0.9226
"54603",NA,41245,14153,12640,0.8931
"54610",NA,46786,1538,1480,0.9623
"54611",NA,47917,1253,1196,0.9545
"54612",NA,48946,5213,4483,0.86
"54613",NA,41196,1952,1930,0.9887
"54614",347.3,52672,2940,2874,0.9776
"54615",NA,44712,10820,9122,0.8431
"54616",NA,47853,2659,2624,0.9868
"54618",NA,48182,2195,2091,0.9526
"54619",360.82,50139,3705,3617,0.9762
"54621",NA,58750,1030,1018,0.9883
"54622",NA,50991,2167,2121,0.9788
"54623",NA,58182,2001,1976,0.9875
"54624",NA,43850,1383,1357,0.9812
"54625",NA,31719,259,257,0.9923
"54626",NA,48125,1295,1285,0.9923
"54627",324.04,59250,1900,1887,0.9932
"54628",NA,41591,1092,1088,0.9963
"54629",308.69,52159,2588,2569,0.9927
"54630",NA,56657,3983,3884,0.9751
"54631",NA,41875,1775,1768,0.9961
"54632",NA,57109,1119,1076,0.9616
"54634",NA,45104,4173,4048,0.97
"54635",NA,47583,1761,1687,0.958
"54636",NA,68040,14538,13469,0.9265
"54637",NA,36250,177,151,0.8531
"54638",NA,42813,1503,1478,0.9834
"54639",NA,45789,2473,2429,0.9822
"54641",NA,NA,0,0,NA
"54642",NA,50857,2025,1962,0.9689
"54643",NA,NA,9,9,1
"54644",NA,49620,1414,1409,0.9965
"54645",NA,57841,70,70,1
"54646",NA,40942,4055,3950,0.9741
"54648",NA,44643,1551,1343,0.8659
"54650",338.43,58393,23452,20278,0.8647
"54651",NA,41063,1355,1235,0.9114
"54652",NA,35714,994,976,0.9819
"54653",NA,56406,904,878,0.9712
"54654",NA,29615,114,114,1
"54655",NA,43242,1796,1768,0.9844
"54656",351.66,50940,17438,16624,0.9533
"54657",NA,48333,397,396,0.9975
"54658",348.33,54185,2361,2335,0.989
"54659",NA,45750,1412,1338,0.9476
"54660",362.44,48571,16513,15349,0.9295
"54661",NA,56466,3398,3369,0.9915
"54664",NA,40125,1596,1557,0.9756
"54665",365.65,44958,8420,8103,0.9624
"54666",NA,49688,2537,2362,0.931
"54667",NA,54297,4854,4773,0.9833
"54669",NA,64806,7708,7646,0.992
"54670",NA,51336,2124,2089,0.9835
"54701",291.33,51240,41161,37928,0.9215
"54703",289.64,44397,41715,38537,0.9238
"54720",NA,48836,7077,6588,0.9309
"54721",274.07,46058,1354,1316,0.9719
"54722",310.1,41354,4228,4049,0.9577
"54723",260.36,49286,1218,1182,0.9704
"54724",280.99,58877,7170,7054,0.9838
"54725",NA,47083,2863,2816,0.9836
"54726",NA,49010,1818,1771,0.9741
"54727",NA,51741,5118,4967,0.9705
"54728",266.05,42126,6416,6291,0.9805
"54729",291.77,52310,31938,30588,0.9577
"54730",274.01,57018,5033,4914,0.9764
"54731",NA,31563,819,814,0.9939
"54732",NA,46563,2969,2881,0.9704
"54733",NA,54792,1298,1240,0.9553
"54734",NA,54688,803,786,0.9788
"54736",278.02,50872,3901,3767,0.9656
"54737",NA,58750,524,519,0.9905
"54738",300.02,59940,3057,2945,0.9634
"54739",NA,60625,4841,4668,0.9643
"54740",NA,52258,2070,2029,0.9802
"54741",NA,39677,1666,1642,0.9856
"54742",299.15,58986,4000,3876,0.969
"54745",NA,47778,2076,2032,0.9788
"54746",NA,45795,715,711,0.9944
"54747",310.44,39545,2616,2284,0.8731
"54748",291.71,44083,1365,1355,0.9927
"54749",NA,54500,1188,1172,0.9865
"54750",267.06,54688,975,971,0.9959
"54751",270,46375,25881,23989,0.9269
"54754",NA,37820,1778,1593,0.896
"54755",NA,48034,7449,7245,0.9726
"54756",NA,44000,845,821,0.9716
"54757",NA,48487,3439,3382,0.9834
"54758",310.26,51594,4711,4441,0.9427
"54759",NA,50156,1502,1479,0.9847
"54760",NA,60750,211,211,1
"54761",NA,49583,1308,1261,0.9641
"54762",NA,50000,1230,1188,0.9659
"54763",NA,58875,1168,1156,0.9897
"54765",NA,23393,48,48,1
"54766",NA,37250,1503,1483,0.9867
"54767",258.16,57202,3394,3284,0.9676
"54768",309.03,36979,6113,5383,0.8806
"54769",NA,55625,469,461,0.9829
"54770",NA,50257,2155,2090,0.9698
"54771",NA,42647,4272,4184,0.9794
"54772",NA,46528,1083,1067,0.9852
"54773",NA,48583,3393,3262,0.9614
"54801",233.29,41533,6643,6320,0.9514
"54805",NA,42500,1380,1305,0.9457
"54806",279.1,40685,11521,9638,0.8366
"54810",NA,43438,2197,2112,0.9613
"54812",NA,46835,5424,4872,0.8982
"54813",NA,44063,559,545,0.975
"54814",NA,41611,2558,1230,0.4808
"54817",NA,45776,2123,2069,0.9746
"54819",NA,39355,2613,2592,0.992
"54820",NA,47679,724,702,0.9696
"54821",NA,41111,1338,1250,0.9342
"54822",NA,46912,4595,4452,0.9689
"54824",224.06,46688,2390,2259,0.9452
"54826",NA,40500,760,735,0.9671
"54827",NA,51875,177,177,1
"54828",NA,33173,699,331,0.4735
"54829",244.55,47460,5189,4964,0.9566
"54830",NA,44149,3060,2825,0.9232
"54832",NA,38906,420,413,0.9833
"54835",276.26,34107,965,898,0.9306
"54836",NA,63500,997,963,0.9659
"54837",219.67,38981,3508,3366,0.9595
"54838",NA,49375,1351,1266,0.9371
"54839",NA,40208,306,299,0.9771
"54840",210.53,40021,4384,4140,0.9443
"54841",NA,42500,306,302,0.9869
"54842",NA,65833,88,88,1
"54843",258.8,42297,11404,8829,0.7742
"54844",NA,51875,234,219,0.9359
"54845",NA,38393,156,127,0.8141
"54846",NA,38026,525,502,0.9562
"54847",NA,44591,2333,2210,0.9473
"54848",287.68,40024,5890,5582,0.9477
"54849",NA,61215,2170,2049,0.9442
"54850",NA,43000,227,219,0.9648
"54853",223.53,44776,4164,3850,0.9246
"54854",241.1,52847,1021,919,0.9001
"54855",NA,45909,969,947,0.9773
"54856",269.51,43824,1560,1467,0.9404
"54857",NA,NA,29,29,1
"54858",223.35,43125,1711,1662,0.9714
"54859",NA,44412,1529,1508,0.9863
"54861",NA,32857,130,13,0.1
"54862",NA,24565,252,243,0.9643
"54864",234.85,54297,1416,1369,0.9668
"54865",NA,38438,416,408,0.9808
"54867",NA,38333,291,273,0.9381
"54868",257.71,39985,15571,15238,0.9786
"54870",NA,49891,1552,1517,0.9774
"54871",234.8,42225,3199,3019,0.9437
"54872",NA,36159,2599,2418,0.9304
"54873",237.17,51201,2671,2481,0.9289
"54874",NA,58355,3738,3517,0.9409
"54875",NA,36583,1065,1021,0.9587
"54876",NA,41146,1781,1329,0.7462
"54880",221.93,40984,30399,28119,0.925
"54888",NA,40789,1266,1212,0.9573
"54889",243.11,47301,2677,2417,0.9029
"54891",277.72,47875,3311,3042,0.9188
"54893",223.25,38529,3584,3135,0.8747
"54895",NA,41833,952,926,0.9727
"54896",NA,37237,1463,1375,0.9398
"54901",443.99,39996,39490,35710,0.9043
"54902",438.93,45650,22337,20657,0.9248
"54904",440.33,68030,20626,19924,0.966
"54909",NA,51923,2386,2354,0.9866
"54911",441.88,49034,26451,23287,0.8804
"54913",441.45,74534,18177,17278,0.9505
"54914",440.13,49893,30563,26097,0.8539
"54915",440.9,65068,42774,37881,0.8856
"54921",NA,43906,1304,1186,0.9095
"54922",NA,58958,1460,1311,0.8979
"54923",NA,44528,8840,8394,0.9495
"54927",NA,53235,428,428,1
"54928",NA,65556,483,454,0.94
"54929",415.44,43415,9011,8843,0.9814
"54930",NA,43967,1756,1713,0.9755
"54931",NA,50568,284,262,0.9225
"54932",NA,74808,1364,1342,0.9839
"54933",NA,51875,264,261,0.9886
"54934",NA,58333,208,205,0.9856
"54935",456.93,46929,42260,38193,0.9038
"54937",453.67,60413,19080,17972,0.9419
"54940",NA,59318,3884,3833,0.9869
"54941",NA,52870,2412,2280,0.9453
"54942",434.01,88539,9089,8735,0.9611
"54943",NA,38667,1833,1784,0.9733
"54944",NA,74631,8421,8090,0.9607
"54945",NA,51100,3527,3444,0.9765
"54946",NA,NA,56,56,1
"54947",NA,74620,2444,2318,0.9484
"54948",NA,38750,226,224,0.9912
"54949",NA,53415,3316,3267,0.9852
"54950",NA,41316,3040,2933,0.9648
"54952",NA,49967,25757,23505,0.9126
"54956",440.76,61001,43251,40021,0.9253
"54960",NA,43869,2587,2480,0.9586
"54961",NA,54485,13904,13369,0.9615
"54962",NA,52794,1168,1153,0.9872
"54963",NA,55511,7065,6738,0.9537
"54964",NA,65197,1068,1037,0.971
"54965",NA,46691,1391,1361,0.9784
"54966",NA,52109,2018,1793,0.8885
"54967",NA,37321,446,446,1
"54968",NA,44423,2959,2875,0.9716
"54970",NA,41091,3833,3226,0.8416
"54971",436.82,52726,10773,10388,0.9643
"54974",NA,63854,1356,1338,0.9867
"54977",NA,61071,1322,1311,0.9917
"54979",NA,56544,1409,1395,0.9901
"54980",NA,56964,142,142,1
"54981",409.12,53299,15398,14977,0.9727
"54982",NA,43772,7189,6852,0.9531
"54983",NA,52838,4480,4283,0.956
"54984",NA,42193,3194,3154,0.9875
"54985",NA,NA,82,77,0.939
"54986",NA,59870,4745,4663,0.9827
"55001",232.9,100455,2925,2746,0.9388
"55003",NA,56620,3674,2895,0.788
"55005",195.1,86442,4425,3958,0.8945
"55006",188.46,50385,3969,3723,0.938
"55007",196.11,45814,2351,2261,0.9617
"55008",191.26,55465,15081,14457,0.9586
"55009",247.11,61044,7805,7474,0.9576
"55011",198.31,90286,9991,9432,0.944
"55012",214.26,76146,2160,2052,0.95
"55013",211.85,72582,6845,6655,0.9722
"55014",209.93,81875,27654,24765,0.8955
"55016",232.62,81949,34764,29834,0.8582
"55017",180.45,47650,754,739,0.9801
"55018",246.96,77813,1056,1034,0.9792
"55019",239.73,67708,2035,1871,0.9194
"55020",229.21,95500,3299,3202,0.9706
"55021",244.61,55920,29952,26727,0.8923
"55024",232.16,88246,33316,30357,0.9112
"55025",211.31,74248,23639,22470,0.9505
"55026",267.88,65000,417,417,1
"55027",263.47,70833,2973,2914,0.9802
"55029",NA,NA,17,17,1
"55030",189.81,43008,1330,1266,0.9519
"55031",239.06,83158,2160,2059,0.9532
"55032",200.82,71250,3338,3168,0.9491
"55033",238.96,70281,29612,28040,0.9469
"55036",NA,26250,50,48,0.96
"55037",191.06,40516,4971,4293,0.8636
"55038",216.08,84662,21393,19748,0.9231
"55040",192.76,65108,12775,12286,0.9617
"55041",273.65,54798,7586,7478,0.9858
"55042",225.67,105529,8830,8330,0.9434
"55043",232.74,76136,3567,3482,0.9762
"55044",227.98,101206,48915,44820,0.9163
"55045",213.6,71755,7413,7343,0.9906
"55046",231.61,67422,5369,5336,0.9939
"55047",222.76,97500,2749,2704,0.9836
"55049",NA,60341,2703,2578,0.9538
"55051",178.78,45802,9534,9297,0.9751
"55052",242.59,54038,1780,1741,0.9781
"55053",248.29,78929,1126,1087,0.9654
"55054",228.11,102695,2739,2620,0.9566
"55055",227.32,60556,3455,2775,0.8032
"55056",203.97,67893,13752,13117,0.9538
"55057",240.29,68239,24933,21992,0.882
"55060",257.13,54126,28947,26291,0.9082
"55063",194.35,47055,9502,9151,0.9631
"55065",242.22,77222,1074,1065,0.9916
"55066",258.13,52069,18423,17302,0.9392
"55068",229.82,85849,28475,24339,0.8547
"55069",198.59,56302,5566,4877,0.8762
"55070",191.69,64216,7575,7210,0.9518
"55071",228.47,58806,5562,5178,0.931
"55072",192.1,41350,4666,3656,0.7835
"55073",218.01,87500,3202,3112,0.9719
"55074",NA,56750,2002,1974,0.986
"55075",224.78,55190,20368,16999,0.8346
"55076",226.85,63350,21794,18350,0.842
"55077",225.68,67425,12500,10457,0.8366
"55079",207.08,71821,8075,7913,0.9799
"55080",187.74,64940,2333,2306,0.9884
"55082",227.3,78919,35273,32957,0.9343
"55084",220.22,60694,1745,1703,0.9759
"55085",237.26,75833,483,477,0.9876
"55087",243.27,71875,395,360,0.9114
"55088",230.31,81023,1767,1734,0.9813
"55089",251.44,82273,2043,1754,0.8585
"55090",NA,41635,366,338,0.9235
"55092",208.82,80338,11374,10858,0.9546
"55101",219.76,34831,5999,4604,0.7675
"55102",220.01,47119,17510,14240,0.8132
"55103",218.49,26871,13288,4732,0.3561
"55104",217.48,47706,45495,28882,0.6348
"55105",218.11,76850,27560,24450,0.8872
"55106",221.54,43127,56467,26621,0.4714
"55107",221.65,42258,15543,8386,0.5395
"55108",215.59,61465,15405,12256,0.7956
"55109",220.11,52092,32153,24517,0.7625
"55110",217.99,70106,38611,35596,0.9219
"55111",NA,NA,0,0,NA
"55112",215.51,64709,44095,36878,0.8363
"55113",215.07,61448,39628,32487,0.8198
"55114",215.77,40156,3153,2137,0.6778
"55115",221.03,97582,9075,8610,0.9488
"55116",218.74,61624,24393,19258,0.7895
"55117",218.47,45660,42928,23662,0.5512
"55118",221.86,58594,27899,23054,0.8263
"55119",224.26,57349,40500,23935,0.591
"55120",221.2,81667,4322,3859,0.8929
"55121",222.72,66999,8112,6073,0.7486
"55122",222.81,72969,30760,24216,0.7873
"55123",224.95,108128,26181,22210,0.8483
"55124",225.52,80609,49911,41826,0.838
"55125",228.02,91259,43051,35631,0.8276
"55126",213.02,79660,25780,22435,0.8702
"55127",215.34,88271,17224,15234,0.8845
"55128",223.27,65984,28548,22794,0.7984
"55129",227.33,114002,21493,16807,0.782
"55130",NA,30520,16148,5357,0.3317
"55150",NA,51786,221,186,0.8416
"55155",NA,NA,0,0,NA
"55301",186.41,89813,10859,8954,0.8246
"55302",196.6,58218,7006,6845,0.977
"55303",167.76,67734,46812,42244,0.9024
"55304",200.45,92392,46901,44006,0.9383
"55305",212.88,66771,18619,16084,0.8638
"55306",222.65,61417,16389,12832,0.783
"55307",202.61,51143,3293,3206,0.9736
"55308",171.99,80166,9000,8762,0.9736
"55309",179.03,75287,18758,17857,0.952
"55310",170.52,53438,1407,1371,0.9744
"55311",199.05,109465,34441,29467,0.8556
"55312",187.43,59148,1488,1421,0.955
"55313",181.05,69136,23214,22515,0.9699
"55314",179.21,53462,1414,1285,0.9088
"55315",209.46,107134,5064,4425,0.8738
"55316",199.33,86788,23591,20891,0.8855
"55317",207.53,104774,20057,17977,0.8963
"55318",207.49,78141,25954,23735,0.9145
"55319",164.37,80027,5338,5237,0.9811
"55320",164.08,70515,5063,4950,0.9777
"55321",174.49,61105,5464,5155,0.9434
"55322",203.37,74450,3162,3046,0.9633
"55324",164.67,58295,1350,1330,0.9852
"55325",170.46,57636,4421,4355,0.9851
"55327",195.14,93287,3517,3428,0.9747
"55328",189.52,80114,8852,8642,0.9763
"55329",148.65,47969,1930,1846,0.9565
"55330",186.59,76504,36989,34707,0.9383
"55331",204.46,105997,17056,16541,0.9698
"55332",187.32,46133,1554,1431,0.9208
"55333",NA,41875,960,896,0.9333
"55334",201.21,47368,2816,2724,0.9673
"55335",NA,56350,1678,1598,0.9523
"55336",191.5,61881,8145,7703,0.9457
"55337",221.24,65126,44656,32869,0.736
"55338",205.84,62019,1019,981,0.9627
"55339",NA,65909,965,941,0.9751
"55340",196.66,112566,6955,6523,0.9379
"55341",189.77,96618,2888,2763,0.9567
